GeneIDs	TCGA-BH-A0BT-01A-11R-A12O-13_salmon	TCGA-BH-A0BT-11A-21R-A12O-13_salmon	TCGA-BH-A18L-01A-32R-A12C-13_salmon	TCGA-BH-A18L-11A-42R-A12C-13_salmon	TCGA-BH-A1FC-01A-11R-A13P-13_salmon	TCGA-BH-A1FC-11A-32R-A13P-13_salmon	TCGA-BH-A1FG-01A-11R-A13P-13_salmon	TCGA-BH-A1FG-11B-12R-A13P-13_salmon	TCGA-BH-A1FU-01A-11R-A14C-13_salmon	TCGA-BH-A1FU-11A-23R-A14C-13_salmon	TCGA-E9-A1N4-01A-11R-A14L-13_salmon	TCGA-E9-A1N4-11A-33R-A14L-13_salmon	TCGA-E9-A1N5-01A-11R-A14C-13_salmon	TCGA-E9-A1N5-11A-41R-A14C-13_salmon	TCGA-GI-A2C8-01A-11R-A16E-13_salmon	TCGA-GI-A2C8-11A-22R-A16E-13_salmon	TCGA-GI-A2C9-01A-11R-A21U-13_salmon	TCGA-GI-A2C9-11A-22R-A21U-13_salmon	TCGA-BH-A0BT-01A-11R-A12O-13_fc	TCGA-BH-A0BT-11A-21R-A12O-13_fc	TCGA-BH-A18L-01A-32R-A12C-13_fc	TCGA-BH-A18L-11A-42R-A12C-13_fc	TCGA-BH-A1FC-01A-11R-A13P-13_fc	TCGA-BH-A1FC-11A-32R-A13P-13_fc	TCGA-BH-A1FG-01A-11R-A13P-13_fc	TCGA-BH-A1FG-11B-12R-A13P-13_fc	TCGA-BH-A1FU-01A-11R-A14C-13_fc	TCGA-BH-A1FU-11A-23R-A14C-13_fc	TCGA-E9-A1N4-01A-11R-A14L-13_fc	TCGA-E9-A1N4-11A-33R-A14L-13_fc	TCGA-E9-A1N5-01A-11R-A14C-13_fc	TCGA-E9-A1N5-11A-41R-A14C-13_fc	TCGA-GI-A2C8-01A-11R-A16E-13_fc	TCGA-GI-A2C8-11A-22R-A16E-13_fc	TCGA-GI-A2C9-01A-11R-A21U-13_fc	TCGA-GI-A2C9-11A-22R-A21U-13_fc
URS0000036192_GR_chr21_8216553_8216581_29_+	4.820440397866922	6.583380442150754	6.674372054948653	6.39136452990854	26.81209388337986	4.077236431769794	4.617102507260765	8.022720520404091	13.878257415025336	5.556031764712391	3.837775006538696	9.646985348694164	2.4382343253227727	4.463720459107505	3.1722964921435497	79.02995781088589	6.310262355229114	4.292952597225846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa_piR_014923_DQ590404	6.68064607869764	6.078833648108476	3.3048484055872005	5.42630450185134	13.1979785582633	2.7181576211798633	3.0780683381738436	6.01720901294868	15.596569850746574	2.6146031064148016	0.9594441137038126	5.408553084155322	0.8127451470775894	4.661232175182639	4.303413832805243	55.73651426971091	10.922863465946229	5.162376982516294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00002FF4FF_GR_chr21_8218734_8218764_31_+	3.7874889428310383	5.399582438111411	2.534906333296083	5.653898905739986	14.56586190621404	4.417006134417277	1.9237927113586524	6.0972686612302756	26.781434065741703	2.9414286582975886	4.7972191202425085	5.680001226405591	0.4063720155837972	2.3631460194218348	2.34474112009019	29.877849170499815	5.644107339134837	6.286109075386738	4.212390483044374	10.377625301243189	2.779634550617011	6.060373830540394	17.44442565386742	4.3728159315450466	7.55447015639166	8.518512563180467	22.77182825478781	5.09699695692871	5.25828517493688	8.662193374052231	1.5403407133694285	4.372006343341422	4.2106305624421	36.20470356566704	6.84984426671213	7.9486134702749105
hsa_piR_008114_DQ581033	2469.347720391115	12621.814001165092	924.9290150075324	7736.905571125976	327.63988285328793	8279.81172326651	755.8762332262476	8384.844214464525	4086.7154722456658	11351.73700672912	1732.9007145216617	7172.202485044564	988.0794987737964	4610.894805216318	6251.557370348923	2282.8610017674387	1312.0969806997143	16034.977682252813	586.639312833761	2790.3984733871625	286.43335298547777	1783.9021123802277	87.68107597184208	1919.5460822660357	215.86217661828343	1538.4622865738245	853.0035131331506	2723.0030714472505	398.647089016445	1379.697999752074	256.684332464089	1074.5019292155423	1431.5430749751988	529.5236365926158	290.0250167387908	3051.3733884447365
hsa_piR_016735_DQ593039	1141.7556541145034	996.222978614149	1614.7354878921226	1192.235260782213	2693.1512022596894	1609.8287443127224	716.0356629105393	2432.4890247299836	2333.2708663635008	766.7324646664548	2257.0918089707543	1676.5920390116362	521.3757557489297	1875.0251535941104	1231.540895944311	7219.9559386446035	1222.8898954424587	1321.3094655825466	88.65953647929021	93.29618630079652	133.1476899567969	126.56492306915392	185.48106619218353	155.1993074141842	83.26559195739834	186.23048644410957	137.42645624848024	83.58408735251068	267.0634883992225	119.06189882055104	42.4645039838099	155.9554187638879	119.3640962441905	621.0753637498497	71.1679330065108	105.97686299346876
URS00004E6E4D_GR_chr17_8226661_8226691_31_-	159.11694492096638	83.40635696091461	167.36991662215038	168.64078765389144	86.00493899272077	160.3615134557025	398.3607457233776	208.24622870135255	247.75622350997511	88.07748334741679	345.2682268014877	436.185355793007	250.14570653377996	351.7928869765127	29.164797698047103	36.15069031967449	55.62448248942229	58.43481709003781	50.12368568529677	25.057789838957525	68.6218285955772	48.721823110551355	42.342338514762936	47.09503990823665	147.9173325481467	49.18870693324423	68.53273267756097	28.646085293878933	96.23002369637032	99.8372008260555	84.07326312685899	107.67861632473756	9.691581919128378	17.17745609778291	32.83490997491557	18.134779767211977
URS000009C1FC_GR_chr6_26575631_26575660_30_+	1.3828365930376587	2.7098824805015065	0.937247188060934	0.9832866563142864	1.9182742746417512	3.3976958525072294	2.6933097959021133	2.8904108994728683	2.1643982973754032	1.3073008988836523	5.299397429205873	4.600399950318377	2.4382343253227727	1.838001658751932	1.385510694738771	7.340645793957993	4.170222735132488	6.900291020986567	1.218584389737837	4.190784970588783	5.990591703915972	2.54845097486674	19.650904992833706	4.402843852105012	1.9466124702050605	3.2521689047543973	4.869293452946163	2.8501725902941955	2.6072533337337354	2.4562325422039097	2.200486733384898	3.797282504780108	2.2583480786563137	11.466980406257356	7.262873247555381	7.697516519651976
hsa_piR_005018_DQ576917	0.6886345777233893	1.7998608127038038	1.8435683421260591	1.720752280482841	0.7666241450845049	1.6988485132374145	0.7695170845434609	2.2463621383479957	4.899206217559386	4.248730865828739	5.756663233946321	2.7949208782381585	6.908329844474527	3.9385766990363913	3.034371496073664	15.987270525322288	34.805328166532156	24.37783719928679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00005E324D_GR_chr6_28881435_28881462_28_+	3.0988403724348164	1.199905956296297	1.8435683421260591	1.9665733126285727	4.21643384783426	0.3397697026474829	25.3810726252783	0.9627266307205696	3.614670156536774	0.6536511037655747	1.4391654464174417	6.851833628750806	3.65735148798416	3.6760039181026527	0.5517035813689058	5.503793411863411	1.693215294727128	0.3066384531885472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa_piR_016658_DQ592931	251.7926641550564	109.8296570224995	149.61738414684288	190.02741882650176	527.1206425731489	121.39118353340004	75.44148452738244	123.70555245480348	190.44577889618336	86.00279155619955	238.8475708381597	124.69304967033074	97.45698281562802	80.09323749835161	85.9280621126541	177.76624436952602	106.44696283897758	189.3402793733599	10.655091284343492	3.613387930196551	10.236723103651611	9.081061727267423	32.88978102663139	5.04093716400429	4.927047625363586	4.14241188980265	8.43999975557626	3.705224367382454	9.110793832244935	3.144478766174976	5.315397953754186	3.9732183737274496	5.5998117818787145	6.990657899449417	3.9997654984690767	5.971922475648806
hsa_piR_017104_DQ593636	12.733726542507162	8.996303857237331	12.4406940554889	6.139036274666033	11.112186584029027	6.1041713221044605	17.686748579402227	9.939481126708916	11.494929485559211	6.202565134740922	2.3937839026425927	14.140349722028242	5.2808465350683536	11.282264440237809	11.159985942058006	5.239688940238427	9.025645939508014	3.2162730422135115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa_piR_018849_DQ595899	40141.2084678582	21590.933551509668	6305.495756349811	7348.135381156803	15461.334074639515	9501.075677438334	27450.064477683423	10028.218779237834	24206.48515242314	10287.112759722962	44475.116613470374	13586.440201735735	48903.15632287242	5685.317442290614	9645.336872232694	2639.2925952665246	23829.073782386637	2572.3290314261885	10994.004426144931	5539.662064074123	2185.569137469798	2013.6290908334704	6835.77890312581	2621.6626742892304	9070.387053007618	2168.348146626059	6017.737793598392	2976.083591373997	11143.016470367977	3018.2298228836285	14682.630369218285	1583.3993624102086	10138.86261365941	2614.462902184826	5748.535567372148	703.4913516449822
URS00004EB1FA_GR_chr7_145997391_145997421_31_+	394.24313153850926	95.0926475233572	396.59765619226545	131.26878926109666	551.2028789510107	108.38652810074144	334.35518069127266	188.37349111258231	164.9604918599781	80.72588121615605	100.26188888203838	211.96321208602305	111.34603047003996	239.2029007306582	332.9532678295221	285.41208096907536	458.86591571183953	87.23892795315417	106.59228453567913	23.856431480722073	136.80274964174615	39.355790826988915	159.60347650478698	30.883716295925016	119.42921378081928	41.23494226370374	40.59269090881084	23.463953311525852	23.35826587423395	42.7065003345323	33.139330204776556	68.99325100769974	87.32229712293916	79.29362291461904	98.71392642153744	17.11365216801204
hsa_piR_010894_DQ584698	9.290068848931458	0.5955108947657216	5.758051581956502	7.372250684008309	12.638484213287898	0	14.23299869422456	0	4.598378204953367	1.6334459540679174	0.955852387849347	8.382466055698627	0.8107733341164992	3.1477550622999195	3.859572573137579	5.498671901026614	7.711819775754323	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa_piR_008113_DQ581032	13157.668775610084	8481.793267942341	4446.484474300488	809.978206273466	2347.4411978915227	3797.043869630308	1273.089941131102	399.8825588917677	1111.0143822507569	1571.7725500586707	2013.5017377971233	17374.28252494083	534.8181269505601	985.0442888665712	21030.483657260975	3481.3808681835535	12205.284001154703	23593.91630311016	2713.5241615409723	5190.780767415188	1959.4442692859832	1960.3531668327955	1069.2951913324832	2315.400405517997	1385.5795927495094	1799.2895711463211	1074.8740698972156	3133.476044246594	2507.0783800865106	1554.8617531730242	1416.062112638368	1283.4287058549924	3773.8378146789864	1266.1807544273129	1820.123954351173	3466.2818047048972
hsa_piR_008112_DQ581031	1209.9751229895396	3307.9027022221403	1452.9566177705776	1607.2783846477614	1414.4114090913172	2685.581351572978	702.4902348007221	1767.064194482658	888.0236444354284	1966.1889429687649	2503.871177737559	2015.3870097065585	872.5531667989253	781.2304242484387	3812.401645350291	996.6723755120144	1451.7928494410555	3424.9593509333963	1202.073323469475	2267.255024795656	919.03344695452	671.7624493568593	1595.9994613784463	1159.3367244295166	383.7196793923131	574.682448951258	485.5931889563038	898.881509090432	845.3192007268325	494.5538486569978	552.6644680159137	422.8618610149339	3541.7955211076796	1832.846935933423	639.3760143623398	1088.806597291171
hsa_piR_020450_DQ598104	40.62942280061353	51.895988018465914	67.05980105025311	46.46030230468838	50.59720459920689	46.888215443449845	48.0948186125373	45.569054911704335	43.8689758783452	36.93127427628	54.68830289490488	82.94604644539723	15.442149983104231	34.92204833305277	27.309339867573616	42.19590890556878	33.30023270617647	37.86997427277246	6.608187570275862	8.688894172354077	14.38061507164042	7.349526347113026	8.66263788478162	8.846976094979977	10.060859787717863	7.044047619194298	6.05190615335979	8.050812186869967	8.857851344643903	13.5347260836904	3.22738054229785	5.110936992920254	7.9175900731312465	12.25235061471402	5.349708704255466	8.042077335229003
hsa_piR_020008_DQ597482	3.0988543651076492	3.299744823290307	5.530705026378176	0.4916437494457032	3.8331217752920073	0.6795394052949658	4.617102507260765	4.171815399789136	4.107581796695439	1.3073022075311491	10.0741610214752	5.229206836268265	1.6254891782451837	1.050286919543442	19.03378254995066	74.43253517603608	8.278023757558296	1.9931564781608913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa_piR_018780_DQ595807	92.6213116066218	189.58534144247983	191.96156034311107	194.69078828300505	36.41465424060036	324.1402740203142	565.210309368595	434.8314805317017	85.93061444244749	828.1756448647637	257.13096888638927	739.7525070890302	91.8401558674578	89.01183640121637	268.54184323017034	62.90073110043531	186.25553709385767	226.1466068934705	25.342042031029457	49.15945984758813	64.68241549108205	53.69930882717074	10.07478466172004	89.91110113667814	185.9267060920212	94.96667043002232	20.919503942261493	229.09095037129617	64.748412547257	160.39660463358473	27.15889626048827	23.760139101338392	71.7411811355255	17.045122656064937	42.54198502685505	50.64346497452797
hsa_piR_015026_DQ590548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.91482822117854	5.739823267124933	6.846846944795694	4.396688582837187	27.580991737078516	7.067821801801993	195.85140386757445	11.945948055616238	30.0553503972524	5.100698479773248	55.146326575633125	45.21441006761459	26.12222251053805	13.869611002015375	15.147275435461262	10.01418936131005	19.426666133601483	2.7843861857965466
hsa_piR_018569_DQ595533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.904877700982865	13.314279065818734	26.074250077684397	17.062951308825554	60.16627861493256	37.80139849492718	1402.3123911332927	53.11134008611309	55.991157658533574	37.48532184663547	246.44867565973823	225.12385218422884	93.6771652254544	38.101844685029135	43.98875760840623	56.048966195462135	61.08537706289563	14.751945849097435
hsa_piR_001311_DQ571812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.05863409201362	7.953178588628491	16.725732037333394	11.558948564384927	31.283464067863935	26.26317001976025	895.3156603571384	36.72808715189697	24.856101467119007	26.0068995057234	142.0563924596269	158.57772411221407	52.95838071679654	20.46720608754066	32.24237608876359	43.61249948792311	41.238529931466594	11.127779861773073
URS000039F481_GR_chr1_16545980_16546006_27_-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.495579276913237	7.133647305491129	13.054697441173683	11.20884188093678	23.16803305914595	18.624817727318906	561.9860115407035	32.60793133672052	21.156353170935496	21.946328945265304	84.07905573430524	172.98234957569045	25.79459448578963	14.148176127848666	25.907115426006673	41.37146142056875	24.60830243872593	10.646510706412446
hsa_piR_009295_DQ582567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.912614522563342	5.954018943399471	14.40617492957713	10.351216206753724	19.28904238124323	15.914797896781971	445.7086961896203	26.910376232411707	17.020475605400545	17.7969218365383	69.36947722458358	135.44513430447665	21.422960842131637	11.758380574647283	21.134869354530306	36.47512407700377	23.953892884662594	8.884647102874853
hsa_piR_020326_DQ597916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.81461219063191	11.827326472550569	32.023307012453216	22.653802222803705	57.633240333799264	57.131872355405285	1678.353134090843	55.22010315694614	41.13172708441373	54.16438378412333	350.33507388464756	323.6393697041829	140.55242261707136	56.66014659449114	65.55895327020384	89.0891744156994	81.41498534076483	19.701345742487288
URS0000009A89_GR_chr1_16545983_16546010_28_-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.89978841888246	14.149331774773092	14.764012940691044	20.357753740655397	46.499345589375416	17.678938229679975	233.15979520067555	21.98900173069184	34.70739593700103	14.576596961790315	145.04792380336986	242.5343675837973	72.16129494346875	53.30270376207939	16.234848325972063	64.0752771170522	22.636133755305547	11.955004815769742
hsa_piR_017716_DQ594453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.9497824121532	6.401036006928941	19.010144340426685	13.10050357367599	27.925202513957256	66.8308906962743	858.7385094597361	14.769687523816163	18.80582875671559	44.34424367756424	147.19793494797867	118.57722940913118	56.23466096428072	30.09969491240758	66.75944356464746	57.08749603155318	31.70667929564244	7.315291161481508
URS000012F7C1_GR_chr1_146035693_146035720_28_+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.7723461200834887	1.0896040923530836	5.527319278813136	2.442604768242882	10.202760463380084	3.5695690565659564	84.16829566767477	2.5928326939530355	10.08651025559965	5.163624368130392	38.74884338903532	53.64875400915762	13.91685609602982	6.313165430727084	3.553926713253883	12.21782884730933	2.880474840426322	1.852537502373654
hsa_piR_018570_DQ595536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.754654328878264	11.038838041047196	17.48294282870837	11.38253822001183	50.37833626727813	25.399867303661228	739.8438576526	32.32138437590812	41.51395273620488	25.359133007929263	156.00714350654545	131.08937350362223	78.69918552688121	29.067537814583176	24.055864303634458	31.742765128611055	41.56037069576004	12.345600072294308
URS0000303544_GR_chr1_161523884_161523914_31_-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.292043588329637	10.262766750197422	17.33277866333021	10.826167133912062	49.61930737467373	24.41645290532234	739.415199466156	31.177978541986768	40.782170291750035	24.570708642042685	155.72501534729813	129.95482426751977	78.32265779694646	28.674614373934116	23.813686187304864	31.098358803723535	40.77543683173326	10.276840195773126
URS00001A10BC_GR_chr1_161523885_161523913_29_-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.535403604841324	6.627648823857076	13.208056588793935	8.473124540504752	32.56322208446438	18.985152774038493	709.4645998274309	26.60435520630137	29.43300863087451	18.874064984298837	126.91875743242652	114.57068114057604	50.1906574032502	19.48782975040046	22.451248563536552	26.495456483098405	31.45993470968413	7.1395232960454535
URS000016F8FA_GR_chr1_161523885_161523914_30_-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.77987269537515	7.046727320915954	13.521164848518607	8.877511329913851	32.93832357208865	19.540669304397863	714.8606499391392	27.22474328650687	29.990012678997505	19.32194924848792	129.36062529349803	116.8147240050824	50.64053469096445	19.77519166968112	23.4704767095617	27.81591408632774	32.08931220430242	7.683566689061813
hsa_piR_001312_DQ571813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.08451879280961	7.077770172549945	13.783153392369869	9.108201780247905	33.322250977068784	19.683301927057705	720.5794544500525	27.580840480526177	30.293833068882776	19.52183148209297	131.48631504506827	118.92565895368988	51.0757420671228	19.91887262932145	24.275756090240463	31.60180124504191	36.353702331190554	7.987672995927367
hsa_piR_000765_DQ570956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.18939026459176	11.057463752027587	29.921008697158975	21.171955330069693	53.860160664166926	53.35210785491956	1567.7441928757974	51.600709020859334	38.49535015282866	50.588712716299696	327.2443433338377	302.4266658363511	131.3250482484107	52.91271258591278	61.43598227134116	83.20033625924961	76.20831697619535	18.429121192664415
hsa_piR_019825_DQ597218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.507305205430143	5.767761833595525	8.294173900461793	10.467918434569771	23.326899571551525	9.012129658059791	168.28616096047375	11.256009742203842	18.2961945543274	8.606040613550656	83.19375702770162	144.6585510478982	43.73100634813587	30.32841154203912	10.77915480963918	32.942396545923984	10.810273671767565	5.9286780008193
hsa_piR_020364_DQ597971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.666155327990385	1.9308653716342392	2.2205126582515202	6.842007356378117	10.754380298121657	4.095057666365361	63.22456098176385	10.129295964252147	25.761028864949328	4.489947210424493	4.645386070365144	99.09571143572488	17.872842245604	10.896294816805314	2.5569848969523132	8.598796897717822	14.98168757785981	2.893194864399818
URS00000AE0C5_GR_chr10_96692723_96692751_29_+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.365270293487217	1.2417140653596397	20.28494225502	4.090005984157803	35.400754514375016	0.9008376167989794	586.0009560565493	5.856129636020536	21.950206447732487	1.2548162442983537	19.44252159502563	84.7897424275618	10.806834846179164	24.202911038189203	7.165797883789079	16.809223912132897	10.391880678186086	0.23296217085572307
hsa_piR_020582_DQ598312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.032306651494594	4.345999228758738	27.227638667078352	11.515524479616165	49.40307239945504	5.311188449043984	215.72601460611884	3.168708624906124	13.539608665370933	3.0833685295000843	94.25999086024686	45.98408701660612	30.25913756930166	25.155896994987295	7.3812324044503725	24.10770090427412	35.28447579203789	2.0450451645179046
URS00004B251C_GR_chr11_66348120_66348149_30_+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.229648433384726	2.96148804588274	5.760552982485598	4.581240943104427	10.997093025407947	6.508551781372627	64.19786721686637	6.913293180765336	9.513171777912934	3.1129807122563875	12.666581494482548	16.891394527562937	17.418074987371124	12.567685571805054	6.889447395216662	16.37770181957429	6.0112702753031	1.8902020449670949
URS00000173B3_GR_chr11_66348120_66348150_31_+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.334958195460835	2.96148804588274	5.869182378716609	4.581240943104427	11.341303802286683	6.508551781372627	68.35837314411813	6.938331264719818	9.624245898946258	3.1129807122563875	13.639437216024987	17.214768464423067	17.628343719672348	12.620466332489256	6.977106958796084	16.521542517093827	6.093518470622536	1.8902020449670949
URS00004DCDD7_GR_chr11_66348120_66348151_32_+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.334958195460835	2.96148804588274	5.869182378716609	4.581240943104427	11.341303802286683	6.508551781372627	68.35837314411813	6.938331264719818	9.624245898946258	3.1129807122563875	13.639437216024987	17.214768464423067	17.628343719672348	12.620466332489256	6.977106958796084	16.521542517093827	6.109610508837209	1.8902020449670949
hsa_piR_020485_DQ598159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.216598735127786	36.46914209961261	29.042388580584632	44.61010508400916	28.145850447853885	33.93905721290155	187.39423000090633	65.66933019395	56.4991584179654	20.898797980261076	74.18024876761093	73.03161552725064	35.207787734158366	35.02589924293312	39.84350027981998	226.6210189420279	74.98711007612633	99.94635122934127
hsa_piR_020490_DQ598167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.69978129979593	15.952921454707967	7.894801120200729	19.68468042673958	10.476363901411904	17.254793851770454	21.45308147215629	21.146052904224273	15.984872771060434	14.273072088538203	9.144843782498922	12.184855218928034	6.5232206718565635	6.424591481060399	10.63206503346354	52.12499196712921	16.966372291002713	14.721256221799075
hsa_piR_020541_DQ598252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.68517978779381	3.5978665043795552	8.866075721795639	10.771887027951108	1.8578556034096088	10.048092917378618	172.96105671145847	4.974232678957111	6.386761959416136	4.63430660136147	6.707840200035113	7.078209174856023	26.41562074165604	6.025803511446427	3.0086545126835755	2.3273424858660814	6.635283757183166	1.081111870737637
hsa_piR_015254_DQ590835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.495140986619276	15.39415012529613	16.66502737473371	24.499325825476102	36.99383259710867	20.62167444455664	528.1472299990559	60.40298653552394	193.29020535641675	21.687222346147653	147.63572002267276	83.87286378334096	27.10021661426467	8.682435132551275	28.461128812329175	673.4333776469605	36.69878715068297	23.470589967949348
URS00005372AE_GR_chr17_38867645_38867673_29_+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.149561487234587	1.2851740576472268	14.422149840787572	5.916531549743869	24.218317224493905	2.1657637703875463	259.86267869740044	1.9362784924799492	9.271422220369816	1.3732649753235668	4.791314428596509	38.053204192256935	13.540328366095071	24.534256924706693	11.514603690517388	7.347382829297864	15.11936390480756	0.32921600192784817
hsa_piR_005019_DQ576918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.263055260043295	37.66118760235786	113.49215920346836	16.886540964452458	458.7932489512589	29.63005061254643	20.752099261382963	22.116974159792523	14.083545169842946	18.548330973979496	16.071576519881084	11.941346031607212	19.403403017936164	27.06186890858349	30.689761784687377	56.35390847420354	46.74737101362271	41.56491522644985
hsa_piR_020496_DQ598175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.400443629608855	1.0864998071896843	6.6136132411232325	2.439890762944834	9.28045209969218	3.419429453766126	64.80303171537572	4.339934552110231	9.586676710949693	0.9994111680252374	2.471053532717794	7.071162285190789	4.889970518633106	13.488416619296135	2.4737825993176066	4.372757204593873	5.09581210131286	0.4617393925343973
hsa_piR_016677_DQ592953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.0323022020655115	2.176103899542768	7.629617594107382	4.839071446418953	10.811748760934778	31.563097998594245	436.0311072509584	6.802012807634304	8.45470074218361	21.942627422420767	72.55071543402735	53.72705278321576	27.114886525820573	13.896001382357476	34.499238412105	28.888965689823475	15.316044371875776	3.244730595271928
URS00001650DC_GR_chr21_8210692_8210721_30_+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.896908385968167	17.085985539348638	13.527554813002787	13.673158691564044	10.913246810527228	17.678938229679975	14.342398614671485	19.94978889306568	12.940135100382255	10.749222340538108	10.375506270250106	10.90232129985567	9.393633366294198	7.0491638158234595	16.719204558631247	52.94776075694095	28.488271652708004	16.7509565726678
URS00005C8991_GR_chr3_155661093_155661123_31_+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.670797420938669	1.6701054179087151	4.974587350931823	3.4196466755400343	7.347576198757716	17.5663335275801	225.9785098183647	3.9226331528688623	4.936264614157432	11.659796960294436	38.753707667643035	31.230249020830456	14.787270848346513	7.905385044700519	17.546770269033594	15.011215193138709	8.321371761231598	1.9208916722654532
hsa_piR_004153_DQ575660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.670797420938669	1.6701054179087151	4.974587350931823	3.454928744414654	7.347576198757716	17.615128898490045	228.35378047501385	3.958799274136448	4.936264614157432	11.737528940029732	38.88504319005126	31.52700137451081	14.787270848346513	7.905385044700519	17.546770269033594	15.160809518559024	8.366071867383464	1.955766248740861
hsa_piR_020829_DQ598677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.29137725403054	4.377042080392729	13.406145487803425	9.580438702108191	28.6224499850706	6.04687250276315	29.259703502926843	6.048088279671565	36.71816421629548	2.5429461941975484	11.6499472654707	10.834984354165668	45.17843762165127	23.666306637899808	37.996706423392475	163.84893854450266	28.490059656954077	1.316864007711393
