smallRNA	logFC_Spheroid_Mono	CI.L_Spheroid_Mono	CI.R_Spheroid_Mono	AveExpr_Spheroid_Mono	t_Spheroid_Mono	P.Value_Spheroid_Mono	adj.P.Val_Spheroid_Mono	B_Spheroid_Mono
URS000040D674_GR_chr11_122152275_122152296_22_-	-2.0118399705740346	-2.259723998788515	-1.763955942359554	8.621536232536082	-19.633125513664453	6.895140505346992e-7	3.8544099606518245e-6	6.546213375211378
URS00005874CD_GR_chr21_8218452_8218479_28_+	4.447596755854075	3.9062380466661746	4.988955465041976	7.206396227381157	19.915672379900727	6.93714745094083e-7	3.863090889665141e-6	6.91204917556775
URS000035DA2D_GR_chr1_146039402_146039429_28_+	3.02149194084261	2.6480183309947805	3.39496555069044	6.3142528651797285	19.57068723914692	7.032876928775403e-7	3.901508531970842e-6	6.897620707426507
URS00001230A0_GR_chr1_65058442_65058462_21_-	1.963883744278144	1.7199849681995132	2.207782520356775	5.914549770578091	19.47828473438381	7.242595050987474e-7	3.9926558321478375e-6	6.858288920772647
URS0000679788_GR_chr7_151238441_151238515_75_+	-2.98450520014947	-3.355233813242743	-2.6137765870561966	5.08797691079402	-19.47425216170314	7.251910867163652e-7	3.9926558321478375e-6	6.850301577703453
URS0000EFBE9C_GR_chrX_45747032_45747096_65_-	-1.3291317430142904	-1.4947292812249333	-1.1635342048036474	9.743516508591693	-19.41595289281003	7.38815087343913e-7	4.023308455959853e-6	6.371901113357897
URS00006DF24F_GR_chrX_45747031_45747100_70_-	-1.3288335175630035	-1.4944123695032543	-1.1632546656227527	9.753949318117435	-19.413787096589854	7.393268880323084e-7	4.023308455959853e-6	6.370074216885936
URS00006B86A6_GR_chr5_149732825_149732890_66_+	-1.2032853785511648	-1.3532348419997224	-1.0533359151026072	9.971022103481168	-19.411910446126548	7.397706920761262e-7	4.023308455959853e-6	6.3432265136522314
URS0000EFE9B8_GR_chr1_40757299_40757360_62_+	-1.116881972413088	-1.256125225416508	-0.977638719409668	6.805428157893759	-19.403392819767184	7.417888791317342e-7	4.023308455959853e-6	6.689723312576904
URS000075D43C_GR_chr1_40757284_40757372_89_+	-1.1176948263628557	-1.2571965505163765	-0.9781931022093348	6.806964909281292	-19.3815372890259	7.46996577965119e-7	4.036548175004106e-6	6.681985916045573
URS00001650DC_GR_chr21_8210692_8210721_30_+	5.57950161342532	5.007177562796547	6.151825664054093	11.947385723668033	24.341837910175435	7.572629435680494e-7	4.076924851165255e-6	6.7320184723648175
URS00000451A1_GR_chr5_149732867_149732888_22_+	-1.2146874369480454	-1.3668732501570555	-1.0625016237390352	9.913626176952837	-19.307894901237027	7.648578268361972e-7	4.102674887330925e-6	6.3116777238794946
URS0000EFEC68_GR_chr5_149732828_149732888_61_+	-1.2002326082594923	-1.3508596869999643	-1.0496055295190203	9.946905679070014	-19.27555643468395	7.728569362780656e-7	4.130396593515376e-6	6.296540582178382
URS00003713CD_GR_chrX_45746217_45746242_26_-	-2.8721511378562132	-3.2307852576104996	-2.513517018101927	7.162517803948833	-19.3963173690819	7.84274336273714e-7	4.176117724902732e-6	6.556597533981446
URS0000597BED_GR_chr16_15643301_15643322_22_+	-2.1051402419997203	-2.370347032599465	-1.8399334513999754	6.779313208417063	-19.201756103197134	7.914769185590378e-7	4.199144815191405e-6	6.611320642832061
URS000075A7D1_GR_chr21_41746772_41746841_70_-	4.505499066922467	3.9371575351710533	5.073840598673881	2.945676240411681	19.176885109397144	7.978684204630237e-7	4.217717483534607e-6	6.641118070181771
URS000054969A_GR_chr11_122152229_122152308_80_-	-1.9081162111635308	-2.1506661130826075	-1.6655663092444544	8.723439606308107	-19.030415634861498	8.367425771727754e-7	4.3600265003395685e-6	6.319118704458978
URS00006E50D0_GR_chr11_122152234_122152303_70_-	-1.9081162111635308	-2.1506661130826075	-1.6655663092444544	8.723439606308107	-19.030415634861498	8.367425771727754e-7	4.3600265003395685e-6	6.319118704458978
URS00006F9CB0_GR_chr11_122152235_122152304_70_+	-1.9081162111635308	-2.1506661130826075	-1.6655663092444544	8.723439606308107	-19.030415634861498	8.367425771727754e-7	4.3600265003395685e-6	6.319118704458978
URS0000EFE6DB_GR_chr11_122152239_122152296_58_-	-1.9081162111635308	-2.1506661130826075	-1.6655663092444544	8.723439606308107	-19.030415634861498	8.367425771727754e-7	4.3600265003395685e-6	6.319118704458978
URS0000360ECF_GR_chr22_44150657_44150739_83_+	5.2011114999119945	4.533693630069236	5.868529369754753	3.495703467817569	18.851368776377456	8.87275053733572e-7	4.542389876060513e-6	6.5115625805805655
URS0000C8E9EB_GR_chr22_44150657_44150740_84_+	5.2011114999119945	4.533693630069236	5.868529369754753	3.495703467817569	18.851368776377456	8.87275053733572e-7	4.542389876060513e-6	6.5115625805805655
URS000073556F_GR_chr22_44150657_44150742_86_+	5.2011114999119945	4.533693630069236	5.868529369754753	3.495703467817569	18.851368776377456	8.87275053733572e-7	4.542389876060513e-6	6.5115625805805655
URS00006501FF_GR_chr22_44150657_44150743_87_+	5.2011114999119945	4.533693630069236	5.868529369754753	3.495703467817569	18.851368776377456	8.87275053733572e-7	4.542389876060513e-6	6.5115625805805655
hsa_piR_006613_DQ579049	7.97982002291459	6.955743801928317	9.003896243900863	3.5465617071915307	18.849740255156078	8.8775060212598e-7	4.542389876060513e-6	6.499640587879565
URS00006F4F8C_GR_chr19_49490615_49490699_85_+	2.4274486628209146	2.1157754234871815	2.739121902154648	4.967111320809796	18.84061585958825	8.904204966095316e-7	4.542389876060513e-6	6.684177044259396
URS000064F320_GR_chr6_27791356_27791427_72_-	-1.1126171357012211	-1.255598935876213	-0.9696353355262293	8.151962495270663	-18.823897068427147	8.953367214900415e-7	4.547796663510469e-6	6.337622272934645
hsa_piR_020490_DQ598167	4.5172861187987	3.969036783194576	5.065535454402824	8.442850143093914	20.12002903397835	8.97714488753266e-7	4.547796663510469e-6	6.571134524035509
URS000008DC88_GR_chr19_49490617_49490699_83_+	2.4191497740883756	2.1077092552364665	2.7305902929402848	4.964248511126396	18.790234437568863	9.053308803865568e-7	4.554840170452086e-6	6.666992317502471
URS00003DDE27_GR_chr12_95308480_95308500_21_+	-2.114078156848901	-2.3862447198395693	-1.8419115938582329	7.413970578721014	-18.790175039598523	9.053486288081596e-7	4.554840170452086e-6	6.386870035986039
URS00000A07C1_GR_chr9_94178841_94178862_22_+	-1.293197293156041	-1.4606165968582339	-1.125777989453848	7.262758601870729	-18.685460749532417	9.372729219576165e-7	4.6896367145751285e-6	6.381572124344448
URS0000B4AE68_GR_chr22_11629695_11629788_94_+	6.267420547641882	5.5008660917567855	7.033975003526978	7.5660826946795465	19.965258734449208	9.400866306870174e-7	4.6896367145751285e-6	6.6680640351288964
URS000075D018_GR_chrX_74218377_74218461_85_-	-1.4760228955037809	-1.6672591262346674	-1.2847866647728943	7.22615263355444	-18.670995517604688	9.417844807200223e-7	4.6896367145751285e-6	6.3798306258026205
URS000065F714_GR_chr20_35117136_35117207_72_-	-2.410052827236134	-2.722934876808794	-2.0971707776634743	3.411604590283233	-18.63332976731935	9.536503480442121e-7	4.730065227088313e-6	6.639627144737677
URS0000149452_GR_chr7_100093815_100093837_23_-	-1.1604983276187584	-1.311231718958131	-1.0097649362793857	7.950429298469049	-18.624284800838822	9.56525472543944e-7	4.730065227088313e-6	6.285002979735083
hsa_piR_016945_DQ593356	2.2932074548085	1.9951944359396119	2.5912204736773883	6.85198734888552	18.614555226951985	9.596294086484857e-7	4.730065227088313e-6	6.502920642058999
URS0000EFE822_GR_chr17_48579863_48579926_64_-	0.5149876365810293	0.4479317203905967	0.5820435527714619	13.846192141747142	18.57822669723433	9.71322339649806e-7	4.771580112959821e-6	5.6742601920886635
URS000075B0A5_GR_chr9_95085445_95085541_97_+	-0.7323130660963457	-0.8279154961653948	-0.6367106360272966	13.592484567235608	-18.529871480772385	9.871427616249308e-7	4.7973286478701816e-6	5.674141656341098
URS0000695404_GR_chr9_95085450_95085532_83_+	-0.7322916039561349	-0.8279443786870914	-0.6366388292251784	13.592330594706407	-18.519575929249203	9.905495195521846e-7	4.7973286478701816e-6	5.670194351183602
hsa_piR_020809_DQ598639	3.5673897322986035	3.10135603760094	4.033423426996267	3.739512723399937	18.517305682631296	9.913025634081975e-7	4.7973286478701816e-6	6.548556190753792
hsa_piR_016240_DQ592148	3.421651813089997	2.974461188724429	3.8688424374555646	3.8416187009936715	18.509201341728463	9.939961884387595e-7	4.7973286478701816e-6	6.561791675155613
URS00002CA973_GR_chr14_20683273_20683361_89_+	-2.5648615603051974	-2.9001987774523545	-2.2295243431580403	5.047306890295639	-18.502343035482937	9.96282283742158e-7	4.7973286478701816e-6	6.508798274318215
URS0000EFEEBA_GR_chr9_95085462_95085525_64_+	-0.7315912843456633	-0.8272417436913295	-0.6359408249999972	13.5610479052638	-18.502312791332617	9.962923785501472e-7	4.7973286478701816e-6	5.664661713713116
URS0000EFEEE4_GR_chr9_94178840_94178915_76_+	-1.2006535672549399	-1.357957778954233	-1.0433493555556468	7.534801025183118	-18.463835428547327	1.0092315701545096e-6	4.843647568603386e-6	6.269983486253592
URS00006CDA34_GR_chr7_100093992_100094075_84_-	-1.230952860670813	-1.392648114748311	-1.0692576065933153	7.040673336164683	-18.41572005890018	1.0256861720030347e-6	4.861504142313749e-6	6.304157074532121
URS00000600E6_GR_chr7_100093993_100094074_82_-	-1.230952860670813	-1.392648114748311	-1.0692576065933153	7.040673336164683	-18.41572005890018	1.0256861720030347e-6	4.861504142313749e-6	6.304157074532121
URS000028327B_GR_chr17_59841273_59841294_22_-	0.8647797908375701	0.7511687359724218	0.9783908457027183	11.815644994936083	18.413209541353282	1.0265532031102996e-6	4.861504142313749e-6	5.844082506448856
URS000039ED8D_GR_chr17_59841273_59841294_22_+	0.8647797908375701	0.7511687359724218	0.9783908457027183	11.815644994936083	18.413209541353282	1.0265532031102996e-6	4.861504142313749e-6	5.844082506448856
URS00002EA327_GR_chr1_28648600_28648676_77_+	3.935184946414319	3.4178739573883554	4.452495935440282	3.8398491504566734	18.401702274016763	1.0305382067683093e-6	4.861504142313749e-6	6.533893323975343
URS0000538196_GR_chr17_48579858_48579933_76_-	0.5087611908661032	0.4417778100733296	0.5757445716588767	13.865952199331542	18.37348196429806	1.0403869383583185e-6	4.861504142313749e-6	5.593119355748126
URS00006CCC88_GR_chr17_48579859_48579934_76_+	0.5087611908661032	0.4417778100733296	0.5757445716588767	13.865952199331542	18.37348196429806	1.0403869383583185e-6	4.861504142313749e-6	5.593119355748126
hsa_piR_008033_DQ580927	4.569814157042824	3.9678292969766327	5.171799017109016	4.076703108426961	18.363587368614205	1.0438658326531118e-6	4.861504142313749e-6	6.486051192697239
URS00002CA973_GR_chr6_26568858_26568948_91_+	-2.2374915366734127	-2.5322971319093375	-1.942685941437488	6.873710751367261	-18.359896771208568	1.0451668722061573e-6	4.861504142313749e-6	6.28223291991705
URS0000647276_GR_chrX_45746178_45746247_70_-	-1.110320725680479	-1.2567474829667606	-0.9638939683941974	10.219796981630578	-18.34309256020146	1.051114583106171e-6	4.861504142313749e-6	5.921106045664137
URS000059311D_GR_chr9_95085505_95085525_21_+	-0.723047097205967	-0.8184626762219505	-0.6276315181899836	13.555261660861945	-18.331240383959837	1.0553330995521115e-6	4.861504142313749e-6	5.598797139750051
URS00006D4A6F_GR_chr1_40757300_40757358_59_+	-1.0600778961723156	-1.2000056474816754	-0.9201501448629559	6.769699787202784	-18.326455634713817	1.05704166762491e-6	4.861504142313749e-6	6.304431898584058
hsa_piR_020485_DQ598159	2.3421659598415028	2.032911234588151	2.6514206850948545	7.71201266271194	18.320860857172622	1.0590435432114446e-6	4.861504142313749e-6	6.3125382036104565
URS00006F5E77_GR_chr14_71398337_71398407_71_+	-2.667430438692837	-3.01974865119594	-2.315112226189734	2.8197815936475252	-18.31481619514501	1.0612113205486297e-6	4.861504142313749e-6	6.5337217907493415
URS0000EFC463_GR_chrX_45746179_45746242_64_-	-1.106799740386288	-1.2530257668647424	-0.9605737139078334	10.216267648667813	-18.310024507060085	1.0629333936929993e-6	4.861504142313749e-6	5.908847742341319
URS00005AFD62_GR_chr16_70779036_70779109_74_-	3.304188448549093	2.877604315087122	3.7307725820110638	8.805769838602213	18.811768538577148	1.0681163583620857e-6	4.869943021407135e-6	6.25763734382717
hsa_piR_019912_DQ597341	4.452269179892371	3.8624718822931587	5.042066477491582	3.7978377520070685	18.26094257924765	1.08076014272775e-6	4.877050726218535e-6	6.443735901550118
URS0000EFE0E6_GR_chr19_13836446_13836508_63_-	-0.9303903534164419	-1.0537014195241852	-0.8070792873086987	9.595650545422519	-18.25188408602062	1.0840878810375116e-6	4.877050726218535e-6	5.972036489131167
URS000021FE07_GR_chr19_13836439_13836518_80_-	-0.9301011002091926	-1.05341602268128	-0.806786177737105	9.59591120817917	-18.2456390719993	1.0863889554633475e-6	4.877050726218535e-6	5.9696001849624984
URS0000233054_GR_chr19_13836440_13836517_78_-	-0.9301011002091926	-1.05341602268128	-0.806786177737105	9.59591120817917	-18.2456390719993	1.0863889554633475e-6	4.877050726218535e-6	5.9696001849624984
URS000064906C_GR_chr19_13836440_13836521_82_-	-0.9301011002091926	-1.05341602268128	-0.806786177737105	9.59591120817917	-18.2456390719993	1.0863889554633475e-6	4.877050726218535e-6	5.9696001849624984
URS00000E6438_GR_chr1_120844275_120844302_28_-	3.4021726169742044	2.950702795960585	3.8536424379878236	3.829980520048298	18.22939165250164	1.0924020791858735e-6	4.8890019433502745e-6	6.473473935413443
hsa_piR_017724_DQ594465	2.0664851794063335	1.791711298510135	2.341259060302532	7.391326995553989	18.192877819496747	1.106056700301439e-6	4.934974696451987e-6	6.247665601481934
URS000028D142_GR_chr9_94178895_94178916_22_+	-1.4680604395933212	-1.6645200204587784	-1.271600858727864	6.197885350542178	-18.07653882288003	1.1508969384242487e-6	5.119386076710302e-6	6.248281383194467
URS0000717225_GR_chr4_82402638_82402706_69_-	4.572466993822559	3.956327916054626	5.188606071590492	5.503915732624778	17.95214637743139	1.201183669802903e-6	5.300980902067858e-6	6.399970134873971
URS00005651EE_GR_chr16_15643294_15643372_79_+	-2.0886234738751988	-2.3701132384716317	-1.8071337092787656	6.968369029676531	-17.949076251268046	1.2024565424790537e-6	5.300980902067858e-6	6.131369693442357
URS000066D160_GR_chr16_15643297_15643363_67_+	-2.0885053700157776	-2.369985450262811	-1.8070252897687444	6.968324614299696	-17.948678802806025	1.2026214383718032e-6	5.300980902067858e-6	6.131223063284496
URS0000EFDE05_GR_chr6_71376963_71377025_63_-	-1.1084028967397508	-1.2582056352421371	-0.9586001582373644	6.872216009849486	-17.898739822711516	1.2235499981193695e-6	5.344363787674864e-6	6.132312037269639
URS0000137EDE_GR_chr6_71376960_71377031_72_-	-1.1088017453825625	-1.258668387184305	-0.9589351035808201	6.872365511311383	-17.897545732017413	1.2240555507745629e-006	5.344363787674864e-6	6.1318353949061155
URS000024A59E_GR_chr2_135665446_135665466_21_+	-1.87220304829565	-2.125488515631102	-1.618917580960198	7.59242213522534	-17.880811775729445	1.2311658184581991e-6	5.344363787674864e-6	6.035854181013164
URS000075F03E_GR_chr14_100966029_100966099_71_+	3.58002037564626	3.095657908186197	4.064382843106324	2.5949775249981992	17.879672977082635	1.2316514273326884e-6	5.344363787674864e-6	6.265682188960778
hsa_piR_010983_DQ584817	5.62329817207852	4.862265992996787	6.384330351160252	1.5398300901191204	17.87444835476035	1.2338821617380219e-6	5.344363787674864e-6	6.107678042473607
URS00006DFE33_GR_chr14_100966029_100966100_72_+	3.5801575228789178	3.095599430856337	4.064715614901498	2.5956885629933706	17.873139317932008	1.2344418070229126e-6	5.344363787674864e-6	6.2637092963824905
URS0000C93D93_GR_chr8_55909399_55909449_51_-	3.0684272741161704	2.6526902638008956	3.4841642844314453	2.841256545572433	17.854253695377988	1.2425486175727762e-6	5.34877891851052e-6	6.301416041197296
URS0000EFCD54_GR_chr7_100094002_100094063_62_-	-1.1780306058632375	-1.3376454447463688	-1.0184157669801062	6.966041591530847	-17.85368489969542	1.2427937308944936e-6	5.34877891851052e-6	6.101207022937384
URS000075E0F0_GR_chr15_25083587_25083680_94_+	3.273770438583818	2.8294654430891204	3.7180754340785156	3.3872319406738747	17.824263026814155	1.2555491744508527e-6	5.374170344430069e-6	6.341410894879107
URS00004BCD9C_GR_chr13_50049027_50049048_22_-	-0.9970551073049698	-1.1323809347856633	-0.8617292798242765	10.52191586148874	-17.823091094204223	1.2560603752232034e-6	5.374170344430069e-6	5.699345834511323
URS0000681553_GR_chr6_26749912_26749984_73_-	2.978284363982706	2.5724720172310542	3.384096710734358	4.196346085598216	17.753560355918705	1.2868250567035739e-6	5.4897010459956555e-6	6.3410225332692844
URS0000EFE028_GR_chr10_103394299_103394361_63_-	-1.0011263506616501	-1.1377488994978517	-0.8645038018254486	8.990698156766344	-17.726013062248512	1.2992539605240615e-6	5.516692399497564e-6	5.841392879257807
URS00006E6B1E_GR_chr6_57793545_57793617_73_-	2.9617578229133454	2.5574968166923564	3.3660188291343345	4.201582793348777	17.72279635789148	1.3007143148918176e-6	5.516692399497564e-6	6.33057132985756
URS000074CCCF_GR_chr6_27728548_27728620_73_-	2.997403481112204	2.5877676488933594	3.407039313331049	4.912125310745999	17.700756355807968	1.3107714700010904e-6	5.528326208893281e-6	6.319123118241711
URS000075E49E_GR_chr15_25059537_25059634_98_+	2.8477637130903526	2.4583840025552126	3.2371434236254926	4.412219537386654	17.691929072410318	1.3148246706552217e-6	5.528326208893281e-6	6.310692649664942
URS0000632CF2_GR_chr15_25059538_25059633_96_+	2.8477637130903526	2.4583840025552126	3.2371434236254926	4.412219537386654	17.691929072410318	1.3148246706552217e-6	5.528326208893281e-6	6.310692649664942
URS0000247F78_GR_chr13_50049026_50049048_23_-	-0.9668081947412706	-1.099654696821702	-0.8339616926608391	10.610763744311033	-17.604948334102115	1.3555478685166185e-6	5.679610955014532e-6	5.603336089771103
URS0000EFBAC2_GR_chr12_95308444_95308500_57_+	-2.033916268458687	-2.313615266268709	-1.7542172706486652	7.591095707725216	-17.59084555223099	1.3622870760626396e-6	5.679610955014532e-6	5.911227218164143
hsa_piR_016742_DQ593049	2.532871195192449	2.184434174324718	2.8813082160601797	6.553843629663683	17.584635432217265	1.3652669435827787e-6	5.679610955014532e-6	6.161874838852136
URS00006765A7_GR_chr15_25083588_25083679_92_+	3.265588455444873	2.816199200991995	3.714977709897751	3.3843501413029644	17.578561152547945	1.3681889208748393e-6	5.679610955014532e-6	6.260147733716172
URS0000716D22_GR_chr6_71376966_71377025_60_-	-1.0334599656008212	-1.175749584522309	-0.8911703466793335	6.8014920643883965	-17.56972633232721	1.372451744228609e-6	5.679610955014532e-6	6.013276988278847
URS00006DCB39_GR_chr1_161611946_161612029_84_-	2.9926490469130025	2.5805299277537195	3.4047681660722855	4.65013440232081	17.56619025366918	1.3741622118712339e-6	5.679610955014532e-6	6.274037837783551
hsa_piR_016984_DQ593431	5.012656885326681	4.358634110383623	5.66667966026974	8.177566319022212	18.715620245493632	1.3824669096662277e-6	5.69779441017804e-6	6.208764132071142
URS0000E60B72_GR_chr3_169772230_169772301_72_+	2.210791648107403	1.9026805594275351	2.5189027367872705	9.14319553544953	17.357414809740273	1.4796610908588045e-6	6.06677756228375e-6	5.7671474283694355
URS0000EFE84B_GR_chr3_35744489_35744547_59_+	-1.8649304376219895	-2.1248583706357453	-1.6050025046082335	6.600124901541111	-17.35618376030296	1.4803103578978857e-6	6.06677756228375e-6	5.933444678380566
URS00006034AB_GR_chr21_8216295_8216322_28_+	3.6257150142576924	3.119352708333176	4.1320773201822085	4.2898486744932365	17.321155148864868	1.4989235080324967e-6	6.1258526560767855e-6	6.186537304302851
URS00000FB60D_GR_chr16_57299951_57300033_83_+	2.0907397304457263	1.7983779846652461	2.3831014762262064	8.945868336193527	17.299118809945096	1.5107715632538309e-6	6.157027125104299e-6	5.800580464863199
URS00005D117C_GR_chrX_45747033_45747056_24_-	-1.2632269697547578	-1.4400365681280827	-1.086417371381433	9.345847708418514	-17.283038893974695	1.5194854213288501e-6	6.17529033347853e-6	5.602882521452212
URS00005AFD62_GR_chr1_161523846_161523917_72_-	2.535006832901275	2.178830187263113	2.8911834785394372	7.917803181943819	17.21703056363413	1.5558699978384996e-6	6.2968912424166055e-6	5.850729563132168
URS000070B37B_GR_chr11_59550629_59550701_73_-	1.8037248180746808	1.5502385748386338	2.0572110613107277	10.18295358635322	17.213153498138198	1.5580382032298798e-6	6.2968912424166055e-6	5.622935234872207
URS00005AFD62_GR_chr17_8125746_8125819_74_+	2.844554135589423	2.4487123167906737	3.240395954388172	8.171058692462998	17.419962929397535	1.5793158818779376e-6	6.3652537891157765e-6	5.845973652450612
URS0000361AEA_GR_chr6_71403594_71403616_23_-	0.9998380753847425	0.8588143050218835	1.1408618457476014	7.487241908446494	17.150702174621628	1.5934491640108068e-6	6.3893916223936955e-6	5.81609068650056
URS000038525B_GR_chr5_140711348_140711372_25_+	-1.7023266749236687	-1.9424490490745325	-1.462204300772805	4.444147627616215	-17.149633033002267	1.5940634342366725e-6	6.3893916223936955e-6	6.051111560266728
URS00005B7465_GR_chr6_28478623_28478704_82_-	3.1320925487782847	2.689936444550842	3.5742486530057276	5.523538130092121	17.13576576318224	1.6020556564557778e-6	6.40383343224378e-6	6.095405239982965
URS0000637361_GR_chr1_54957869_54957941_73_-	1.8597371809565937	1.597068240905494	2.1224061210076934	8.110413941489467	17.12724096644125	1.6069917982181545e-6	6.40601375300625e-6	5.79637686090247
hsa_piR_009228_DQ582496	3.160731332553716	2.713759179376283	3.6077034857311485	4.485170542562772	17.10612614721092	1.6192938596032166e-6	6.4374652347713705e-6	6.111902277011621
URS00003DA0FA_GR_chr6_27297999_27298079_81_-	-2.2665332920206893	-2.5876941544535863	-1.9453724295877923	4.278098062093106	-17.071985876623867	1.6394159266129828e-6	6.486105431067076e-6	6.031594930326971
URS00004F5239_GR_chr1_16535282_16535350_69_-	0.9491794149190547	0.814670260156416	1.0836885696816934	8.91442801906316	17.070294866721827	1.640420085033414e-6	6.486105431067076e-6	5.630430862881074
URS00004F5239_GR_chr1_248874248_248874318_71_+	1.9494537935343832	1.67278805255703	2.2261195345117364	9.504383123281121	17.045200613111906	1.6554054635046483e-6	6.527666408792654e-6	5.605545969548663
hsa_piR_017723_DQ594464	1.5864042909140625	1.3611425271613886	1.8116660546667365	7.652149164057272	17.036130231506053	1.6608608515079314e-6	6.531525558895072e-6	5.762662016461956
URS0000749E14_GR_chr13_57884416_57884487_72_-	4.189761236728509	3.5943477649109172	4.7851747085461	2.8138685527690885	17.022179792190943	1.669291960649675e-6	6.535730188179155e-6	5.96426006927997
URS00004CEA14_GR_chr12_124927842_124927869_28_-	-1.7282421636089889	-1.9738833456845482	-1.4826009815334296	4.331957294013254	-17.01954609368557	1.670889211919688e-6	6.535730188179155e-6	6.009496433445589
URS000042F13F_GR_chr1_161441533_161441615_83_+	2.0955317511059626	1.800955112151776	2.390108390060149	10.74001820303825	17.244501302450782	1.6804293183080855e-6	6.555471592009349e-6	5.513000403059879
URS000013B42D_GR_chr1_161523847_161523917_71_-	3.314762166014873	2.879420258062712	3.7501040739670337	10.416234144229248	18.703393235258545	1.7579048912926035e-6	6.828972450897499e-6	5.642760685948193
URS00005EA0AD_GR_chr1_161440826_161440896_71_-	1.147601070299265	0.9830928788470724	1.3121092617514574	9.847779599059985	16.875162843015897	1.7612179720419512e-6	6.828972450897499e-6	5.475154800254627
URS000056BFD0_GR_chr13_50048973_50049061_89_-	-0.9739773655277268	-1.1136397665705091	-0.8343149644849446	9.63313420541626	-16.86995468313922	1.764580270039998e-6	6.828972450897499e-6	5.419971891202875
URS000036BDAF_GR_chr8_134804876_134804945_70_-	-0.6316033675241091	-0.7222910995099694	-0.5409156355382487	11.448347681935775	-16.847693452386764	1.7790356076789174e-6	6.865864353022199e-6	5.1963275460905844
URS0000EFBEE4_GR_chr8_134804878_134804940_63_-	-0.631689692070811	-0.7224477304055325	-0.5409316537360896	11.448186984003405	-16.83694314777816	1.7860652952406195e-6	6.865864353022199e-6	5.191839172538131
URS00006F50E3_GR_chr6_26701483_26701555_73_+	-1.1799847144782012	-1.3495523090623398	-1.0104171198940626	7.638678764060555	-16.83364164616213	1.7882306059961862e-6	6.865864353022199e-6	5.637880561090709
hsa_piR_020499_DQ598183	1.5300326236449049	1.3090932042511039	1.750972043038706	6.711162371883133	16.752207291750388	1.8426124766673297e-6	7.056093447395365e-6	5.749381908553314
URS000027190B_GR_chr21_8216294_8216322_29_+	3.883055445372108	3.332953376804743	4.433157513939473	7.204138171165396	17.136762837959175	1.8548669962247358e-6	7.070708655546246e-6	5.843770874037109
hsa_piR_021190_DQ599117	4.212995966842483	3.6039120282788186	4.822079905406147	3.350505718553849	16.73240822676233	1.8561216004621057e-6	7.070708655546246e-6	5.907829443289816
URS0000EFE46D_GR_chr13_50048983_50049048_66_-	-0.9610401646630766	-1.1001009699243178	-0.8219793594018354	9.620275790016413	-16.71788580009459	1.8661032018424531e-6	7.074495629921053e-6	5.358429594505026
URS0000584589_GR_chr13_50048977_50049057_81_-	-0.9606655326068925	-1.099680693469163	-0.821650371744622	9.620474718329941	-16.716855874858343	1.8668134458667619e-6	7.074495629921053e-6	5.357977900114999
URS0000EFDFC2_GR_chr3_160404753_160404818_66_+	-0.9660595007820287	-1.1060155245853593	-0.8261034769786981	9.61440262764812	-16.69770700159729	1.8800757179982278e-6	7.085105684803597e-6	5.350479913858761
URS000017EE98_GR_chr3_160404745_160404825_81_+	-0.9655316160741414	-1.1054605790870664	-0.8256026530612165	9.615069143528755	-16.69181025595761	1.8841816351636708e-6	7.085105684803597e-6	5.347942886599093
URS0000695392_GR_chr3_160404745_160404825_81_-	-0.9655316160741414	-1.1054605790870664	-0.8256026530612165	9.615069143528755	-16.69181025595761	1.8841816351636708e-6	7.085105684803597e-6	5.347942886599093
hsa_piR_000823_DQ571031	3.7948823717849147	3.244354888850863	4.345409854718966	3.2801428697719963	16.674924269259087	1.8959968313563982e-6	7.099357008025554e-6	5.908064906913021
URS000032C0B4_GR_chr12_120291853_120291903_51_-	2.0920165604577017	1.7884813559733186	2.3955517649420845	3.53318212821879	16.672495363162206	1.8977033811720124e-6	7.099357008025554e-6	5.954498946610407
URS000075AF3E_GR_chr15_25088803_25088896_94_+	4.0582371235418675	3.4663114153216092	4.650162831762126	3.0967658201865205	16.58497314373047	1.9603975478842626e-6	7.315140722156366e-6	5.883603450832334
hsa_piR_020582_DQ598312	4.441489013618915	3.8122187940569883	5.070759233180841	7.832703592868337	17.16692718633086	1.976794197564989e-6	7.350315234804036e-6	5.805091502119945
URS00003B4A72_GR_chr1_120844274_120844299_26_-	4.2362828821812615	3.617153644025241	4.855412120337282	3.340789939539196	16.551912989857506	1.9846997345971264e-6	7.350315234804036e-6	5.846124737262088
hsa_piR_001040_DQ571333	2.7774199037905394	2.3714943983501344	3.1833454092309443	6.832781621926294	16.551591492643993	1.9849377673151404e-6	7.350315234804036e-6	5.753366705744048
URS000070779B_GR_chr1_148020474_148020544_71_+	1.2640574171268053	1.0791483883942705	1.44896644585934	6.746131521551095	16.536867230611843	1.9958748738037704e-6	7.372104913619497e-6	5.653291940013304
URS0000636A63_GR_chr1_143792724_143792795_72_-	1.5998567068556389	1.365634855650072	1.8340785580612058	5.373397524217442	16.523354967328622	2.0059730308652024e-6	7.3906935657382075e-6	5.787175121710415
URS000046FA49_GR_chr3_35744476_35744559_84_+	-1.8620803055960202	-2.1353523235221186	-1.588808287669922	6.613689649657848	-16.483437992382186	2.0361508819440077e-6	7.471349652723314e-6	5.578854413454399
