smallRNA	logFC_Tumour_Normal	CI.L_Tumour_Normal	CI.R_Tumour_Normal	AveExpr_Tumour_Normal	t_Tumour_Normal	P.Value_Tumour_Normal	adj.P.Val_Tumour_Normal	B_Tumour_Normal
URS00004270D7_GR_chr17_59841273_59841296_24_+	1.6764180271539875	0.8424065748044681	2.510429479503507	16.440032246002858	4.3312973865137545	7.690053701602139e-4	0.005096848392682842	-0.556578573438764
URS000075BEB6_GR_chr8_66922474_66922549_76_-	1.2930500507640335	0.6494648121909482	1.9366352893371186	4.625349496267055	4.3292927739511615	7.719057699386042e-4	0.005096848392682842	-0.5024892134009065
URS00007E3675_GR_chrX_66018937_66018959_23_+	-1.4143021834761118	-2.1191190872971823	-0.7094852796550413	6.59487200763932	-4.323879634634488	7.797942841883884e-4	0.005111352315337028	-0.6027770580701404
URS0000667F3B_GR_chr12_6964104_6964184_81_+	2.858349859575498	1.4146185776352358	4.30208114151576	2.7347483370727566	4.266155818062323	8.692642031400316e-4	0.005617735702421666	-0.4384510448811092
URS00006324F5_GR_chr22_21792434_21792524_91_+	-1.5530687984380198	-2.337545554835416	-0.7685920420406238	3.95363204302133	-4.265975037172649	8.695604260986766e-4	0.005617735702421666	-0.567764626090578
URS000080222F_GR_chrM_1551_1601_51_+	2.3027477316457245	1.130926360895964	3.4745691023954848	1.6508607316987063	4.2344074435613095	9.229126036427393e-4	0.005919825129079857	-0.48659858478325635
URS00000451A1_GR_chr5_149732867_149732888_22_+	-1.9470078972260643	-2.9398685870088683	-0.9541472074432601	9.002807754130119	-4.228629994597454	9.475324530495637e-4	0.0060346393109114065	-0.8046066717440299
URS0000712944_GR_chr6_31835263_31835326_64_+	1.5307060135667108	0.7439120636250552	2.317499963508366	8.22391956725127	4.192166005614229	9.996183985521317e-4	0.006321530435914185	-0.8729781593015051
URS000025576D_GR_chr1_155195237_155195258_22_+	1.258693870740328	0.6096782415404074	1.9077094999402484	6.595801751865772	4.179002754114193	0.00102483748775392	0.006435692755265875	-0.8776149696132656
URS000082C6B1_GR_chr17_28723434_28723491_58_+	1.5984540044633446	0.7729782023996306	2.4239298065270587	5.885843929525093	4.172568665730415	0.0010374013166016154	0.006469349877140629	-0.8839862344637224
URS000052F380_GR_chr5_149430699_149430720_22_+	-1.655652688552407	-2.5134029183560758	-0.797902458748738	4.019978344924374	-4.159260205655739	0.001063893280004646	0.006588801140994291	-0.7952230417514672
URS000045B99E_GR_chr14_101047949_101047969_21_+	-1.5916779908051069	-2.4195259366131188	-0.763830044997095	2.792447048004745	-4.1429751739509	0.001097258207312445	0.006675752203384312	-0.7111091873692139
URS00004CF258_GR_chr11_66348120_66348201_82_+	1.9581174367805185	0.9395481528736433	2.9766867206873937	4.440643086892319	4.142436451344577	0.0010983801281444574	0.006675752203384312	-0.8645416500912448
URS000068907A_GR_chr19_40114609_40114705_97_-	1.1864211225351546	0.5691385929408148	1.8037036521294945	8.986504765617068	4.141546861088573	0.0011002353297337173	0.006675752203384312	-0.9684512186407277
URS0000220D63_GR_chr1_209432166_209432188_23_+	-3.216871892291538	-4.869857222360083	-1.5638865622229925	9.33395904367659	-4.2318497260263745	0.0011198342817534859	0.006719909886374103	-0.9131839243122846
URS000063D0D0_GR_chr7_130496111_130496204_94_+	-2.170903816911446	-3.30330385818972	-1.038503775633172	2.308996929340964	-4.130935376478717	0.0011226147788846498	0.006719909886374103	-0.7604593818140408
URS0000D53CCC_GR_chr21_8436324_8436374_51_+	2.990252922393352	1.4356290686748294	4.544876776111874	3.15213195814405	4.156199599653092	0.0011326030529130835	0.006719909886374103	-0.7760282704969814
URS000026D828_GR_chr1_173866879_173866938_60_-	2.114097706270842	1.0094231536157634	3.2187722589259202	1.5747434270339098	4.123807656629919	0.0011379088801453522	0.006719909886374103	-0.6680007832813324
hsa_piR_000441_DQ570540	1.9779308021397277	0.9456102297522837	3.0102513745271717	6.457915907960962	4.133661889630054	0.0011449289672775477	0.006719909886374103	-0.9972941416533789
URS0000E339B7_GR_chr7_148941491_148941570_80_+	1.6964821204116882	0.8083605883948723	2.584603652428504	6.790171868851369	4.116087351525766	0.0011547159205871475	0.006733343484982198	-1.008862756219651
URS000075B509_GR_chr14_101040219_101040299_81_+	-2.3911442055377194	-3.6445182301368813	-1.1377701809385576	1.5304061537879015	-4.110860824567589	0.0011662384330092853	0.006756658792531215	-0.6940083961413706
URS0000EFE9A1_GR_chr2_218402656_218402713_58_+	-1.0820855773534923	-1.6506912201789534	-0.5134799345280313	9.46261109514763	-4.100701325102953	0.0011889749911203034	0.0068442278335002086	-1.051829614427441
URS0000155F25_GR_chr5_149430700_149430721_22_+	-2.50828896852148	-3.8281285551277984	-1.188449381915162	2.252174909914921	-4.095096244854379	0.0012017130742433282	0.006873492615735724	-0.808943384631494
URS0000161979_GR_chr5_181188416_181188488_73_-	2.606621506068863	1.2368400475883907	3.976402964549335	6.711960259055774	4.111880556936908	0.0012303656295618538	0.0069928375654844605	-1.024092682145242
hsa_piR_016963_DQ593398	-2.1284813662711386	-3.2555570329370225	-1.0014056996052547	3.727875014808272	-4.072274717101807	0.0012729823181928087	0.007189547935453724	-1.001147241676338
URS000075ED12_GR_chr14_100941126_100941201_76_+	-2.441557612942	-3.7391771853484235	-1.1439380405355764	1.4269256305265725	-4.054406453641456	0.0012984809438922305	0.007287724297595144	-0.869445075311944
URS0000010A7C_GR_chr1_44776492_44776589_98_+	1.551888732925553	0.7258198811840402	2.377957584667066	3.401056686147515	4.048107422949466	0.00131416011083839	0.007329911674117231	-0.994032238204178
URS000048B329_GR_chr3_188688781_188688866_86_+	-1.3780325704694967	-2.1121507174647607	-0.6439144234742327	10.22340958184543	-4.0448387981390885	0.001322372491620688	0.00733018825602085	-1.1558422942648345
URS0000416E93_GR_chr14_22929701_22929773_73_+	2.2230582177164497	1.0406509578629137	3.4054654775699857	5.668695656046674	4.061156521062995	0.001344147234369076	0.007405179242106934	-1.0642060926873373
URS0000668E0B_GR_chr1_75787072_75787150_79_+	1.5955498670690327	0.7421375701278462	2.448962164010219	5.850209122848436	4.028646684116351	0.0013638371579266224	0.007467840047671384	-1.154302245900011
URS0000DD9FD7_GR_chrM_12146_12206_61_+	1.440302758511299	0.6657276519628653	2.2148778650597327	5.485141812681929	4.006802650121145	0.0014218947219511095	0.007738554304921796	-1.148219027599568
URS0000204177_GR_chr14_100884750_100884771_22_+	-1.7166591869005916	-2.6412178749990307	-0.7921004988021527	2.584982409697728	-4.000896284858938	0.001438023172863786	0.0077550081983541125	-0.9806353654591851
URS0000708227_GR_chr7_22856613_22856686_74_+	-1.3917270878944445	-2.141567675110956	-0.6418865006779335	4.7411677684084514	-3.9993814820816334	0.001442189720629328	0.0077550081983541125	-1.1058422072684806
URS0000170CF4_GR_chrX_45746180_45746202_23_-	-1.157661836784647	-1.7829991990733087	-0.5323244744959852	6.582938728560789	-3.9891010203491937	0.0014707950939176384	0.007861749966297852	-1.2361701141709727
URS0000D54CAD_GR_chr21_25573983_25574006_24_+	1.1688805677870775	0.5338490193447931	1.8039121162293619	7.720492248795667	3.966272350181171	0.0015364102461212132	0.0081638840296855	-1.2971529722671127
hsa_piR_020365_DQ597975	-1.492346415769938	-2.303772427761033	-0.6809204037788427	5.493261979603141	-3.963039639935114	0.0015459409457163013	0.008166205701489638	-1.21254450323557
URS0000EFC2B1_GR_chr14_101065605_101065661_57_+	-1.8411175833662372	-2.8437797443665076	-0.8384554223659666	1.9308816450554827	-3.9567134147315066	0.0015647672843052574	0.008217315914070884	-1.0259998532464358
URS0000EFDBD3_GR_chr1_1167877_1167938_62_+	1.2493568202673453	0.5666126559096941	1.9321009846249964	6.101632453066932	3.943085466452812	0.0016061234969847826	0.008362290448576453	-1.3287820886749264
URS0000370AC5_GR_chr1_65058434_65058508_75_-	-1.8593945813827224	-2.875918051315695	-0.84287111144975	1.6109322853131607	-3.9415028602546403	0.0016109980485564885	0.008362290448576453	-0.9855548783651642
URS000081566B_GR_chrM_3150_3226_77_+	1.9291777852625243	0.8735533291266122	2.9848022413984365	2.3841222667045927	3.9379527823811853	0.0016219876503108424	0.008370947758500783	-1.0556380128308396
URS000041615F_GR_chr11_62855012_62855083_72_-	1.1697547267694368	0.5258895086394086	1.813619944899465	8.350620281841271	3.9147816065208567	0.0016956232779108795	0.008700969734651256	-1.3973254747150756
URS000024B619_GR_chr14_101026071_101026092_22_+	-1.759339560271757	-2.7292505511124054	-0.7894285694311085	3.322268830616565	-3.9086382966528634	0.0017157129158479629	0.008754035218360628	-1.1637052588898706
URS00004A26B5_GR_chr14_104117428_104117450_23_-	1.3816381067362462	0.619360111698621	2.1439161017738715	3.393451026178642	3.905607672455933	0.0017257129448440714	0.008755312002655233	-1.315213096626925
URS0000D510F1_GR_chr17_59137785_59137809_25_-	2.09968594822793	0.9401703969948065	3.2592014994610534	1.523057958530673	3.901983776925833	0.0017377487553517665	0.008766844844415091	-1.146763939840631
URS00007D3C57_GR_chrM_15956_15978_23_-	2.0600152047989893	0.9167839177326755	3.203246491865303	3.149897479076392	3.8827910492859146	0.0018029365899916803	0.009035549801064606	-1.2002784885941864
URS00006E50D0_GR_chr11_122152234_122152303_70_-	-1.8372326346433487	-2.857448932241037	-0.8170163370456607	1.5771807322080693	-3.8804276413210057	0.0018111347039995868	0.009035549801064606	-1.1060844732016504
URS0000EFD841_GR_chr12_57824619_57824679_61_-	-0.8884078155291366	-1.385122313010639	-0.3916933180476343	11.002737366123652	-3.8540134856646864	0.0019053900389877337	0.009453261077408757	-1.5123947884485318
URS0000543D82_GR_chr15_79209840_79209861_22_+	1.6728971985862588	0.7346949245843407	2.611099472588177	1.4385186777031942	3.8422044261148227	0.0019491336108822788	0.009617153750397178	-1.2299989461458125
URS00003E7283_GR_chr16_14309340_14309361_22_+	-1.3899254058694224	-2.171996344625438	-0.6078544671134066	6.597728631440844	-3.8295967023805617	0.001996967053662894	0.009799324667700978	-1.5400803382447439
URS0000729F65_GR_chr14_100943451_100943524_74_+	-1.4988495043545642	-2.343230108750163	-0.6544688999589654	3.218661866781285	-3.8249650837170135	0.002014838438357554	0.009833287595897192	-1.3568182900968697
URS00002C0FCB_GR_chr22_21653354_21653375_22_+	1.4492998750427373	0.6306626450821355	2.2679371050033392	2.480160490077221	3.8148235806549953	0.0020545415069193416	0.009964976131767176	-1.305322619294036
URS00004900F1_GR_chr14_100911186_100911207_22_+	-1.8605016469616682	-2.912065160331876	-0.8089381335914607	2.1204737282856607	-3.8124332217640395	0.0020640151007891923	0.009964976131767176	-1.305786325492801
URS00002CA973_GR_chr14_20683273_20683361_89_+	1.764855803889588	0.7608635699762274	2.7688480378029485	3.432915957939871	3.7877958975897528	0.0021642914021057073	0.010393228230432754	-1.4994698050827724
URS0000E505FF_GR_chrM_2853_2942_90_+	1.4095836581000847	0.6036476636857002	2.215519652514469	3.7566197646725272	3.7687558095118585	0.002245175303974881	0.010724294803028953	-1.471878114761898
URS00000711F0_GR_chr1_161440826_161440864_39_-	1.420612991602476	0.6043775495197534	2.236848433685198	2.450828433025279	3.75031743405633	0.002326436279401741	0.011053649623824147	-1.5033822784908475
URS0000815733_GR_chrM_5577_5649_73_-	1.3649413975813847	0.5780125783284665	2.1518702168343027	3.139707576613825	3.7375434534507965	0.002384482394794988	0.011229941534081597	-1.6100230223447252
URS0000EFC8DD_GR_chr14_101560325_101560383_59_-	-2.434852108279547	-3.8373136215316954	-1.0323905950273986	2.8147253727239483	-3.744478939894602	0.002388551038986175	0.011229941534081597	-1.4914490120549546
URS000041FA2C_GR_chr16_2271806_2271826_21_+	1.7663872019521345	0.7409921812340736	2.7917822226701956	1.310551546900223	3.7119524183407897	0.002505241171000291	0.011717221726865942	-1.443084921685874
URS000075C4DE_GR_chr1_40754355_40754446_92_+	-1.1377034935092478	-1.8005141227570949	-0.47489286426140087	12.331596168301033	-3.6986848001006445	0.0025702768946255505	0.01195911218328365	-1.793405719752755
URS000051B5A1_GR_chr4_151103827_151103891_65_+	1.3631962013841274	0.5652188292679251	2.1611735735003297	2.8384674766921623	3.6810819508167154	0.002659219385374102	0.012309170144669814	-1.6355475774084507
URS0000EFD2FF_GR_chr9_124693724_124693784_61_+	1.4376248026354217	0.59458941019397	2.2806601950768735	4.272953827733606	3.674577779783029	0.0026928686180233362	0.012401005225563876	-1.696312733380437
URS0000EFEF50_GR_chr20_58817625_58817681_57_-	-1.6170019150300492	-2.5731398954634965	-0.6608639345966016	1.7590060778030259	-3.644161869980176	0.0028560547080181365	0.013085393509185136	-1.6297275492177379
URS000055DDDD_GR_chr5_149430701_149430721_21_+	-3.3506489396462604	-5.333151120134165	-1.3681467591583558	1.7885742376099598	-3.6519855769202207	0.0029349789970504955	0.013378736747976369	-1.5514805457801915
URS00006DFE33_GR_chr14_100966029_100966100_72_+	-2.0750701699646443	-3.3082610952293274	-0.841879244699961	5.987881626888646	-3.6359363075911775	0.003026250364446348	0.013637019225421593	-1.8762953341149462
URS00005FF45E_GR_chr1_65058441_65058462_22_-	-1.0673927053354522	-1.7039484420853541	-0.4308369685855502	11.930859889269286	-3.6132290174788686	0.0030323152390251532	0.013637019225421593	-1.9664220274530457
URS000064A1E7_GR_chr14_100974806_100974880_75_+	-1.6862754643460574	-2.692142530990074	-0.6804083977020405	2.495996431583517	-3.6123982836974178	0.0030371980457509114	0.013637019225421593	-1.6596743638549585
URS00004EB1FA_GR_chr7_145997391_145997421_31_+	1.2102783752796062	0.48743250994665965	1.9331242406125528	7.637436403166566	3.6078399868615856	0.003064132530441392	0.013689507524061542	-1.9802295716150011
URS0000EFEEB6_GR_chr19_45639006_45639070_65_-	4.824970693120354	1.9701799240923408	7.6797614621483685	1.2192616462229198	3.6752413715829975	0.003086963748384292	0.01372323488143116	-1.5733603402766523
URS000024468D_GR_chr17_68019896_68019931_36_-	1.3015293923506306	0.519483013330753	2.083575771370508	1.9304166041436985	3.586155903167937	0.003195613707550063	0.014136261622561364	-1.705453391977919
URS000060A34C_GR_chr21_16539883_16539904_22_+	-1.4939797844970544	-2.3924707519435313	-0.5954888170505773	4.643529560853143	-3.582933113263064	0.0032156371108770293	0.014155108458664571	-1.934419260604395
URS00003DDE27_GR_chr12_95308480_95308500_21_+	1.1587995828628976	0.461292770047233	1.8563063956785624	4.316934637334068	3.5798726026057763	0.00323476986904147	0.014169869962923123	-1.9129672183162079
URS00003DBD40_GR_chr3_52268278_52268361_84_-	1.2809629613662663	0.508144784187738	2.0537811385447946	4.3482953444007535	3.571633924208975	0.003286848642026889	0.01432810718708809	-1.9420668895709499
URS00005F9DAE_GR_chr7_5495834_5495857_24_-	1.3883733229421062	0.549802331903703	2.2269443139805096	2.208636762326334	3.567583288901684	0.0033127641655213234	0.01437131507554661	-1.733489193524556
URS00002E728C_GR_chrX_134169538_134169612_75_-	-1.162361305770192	-1.8651622511691475	-0.4595603603712365	11.30236111341862	-3.5638260863485525	0.003336987201881338	0.014406800515814625	-2.072191014991139
URS00006CE133_GR_chr14_100982926_100982997_72_+	-1.8628057950415666	-2.9884433119340743	-0.7371682781490592	6.126022053192789	-3.57587904833526	0.003394150860157455	0.01458348072928897	-2.024501141787497
URS00005092C2_GR_chr7_130496162_130496183_22_+	-2.1627441567128507	-3.471097249758581	-0.8543910636671206	5.327039599736743	-3.57185632707531	0.0034203587728665647	0.014626105609686548	-2.0333582867159015
URS000075E9C3_GR_chr3_186784796_186784865_70_+	1.1582579203841483	0.45373456942672397	1.8627812713415728	5.8513891306514125	3.5425629962030807	0.0034774891912501766	0.014799930302097907	-2.0670376907719863
URS0000417A0F_GR_chr17_38867645_38867716_72_+	2.3207161254575883	0.9064966442431968	3.73493560667198	6.689482625039313	3.545838933658292	0.00359489047632272	0.01516511031665876	-2.0855304771603764
URS0000EFED0D_GR_chr14_100883000_100883056_57_+	-1.3501330502182984	-2.1754256206931846	-0.5248404797434123	7.416423004636866	-3.525139666091517	0.0035970695962676126	0.01516511031665876	-2.1361829752274115
URS000008931A_GR_chr14_101059769_101059790_22_+	-1.7450034242418593	-2.814058298211819	-0.6759485502718998	1.7684008241811835	-3.517256014604281	0.0036525347835709983	0.015326991755358675	-1.8277189971223313
URS0000507EBE_GR_chr1_173864369_173864445_77_-	1.3303531381566118	0.510456459470385	2.150249816842839	1.5578479539230652	3.496354875964674	0.003803803713042775	0.015887515043313545	-1.8534637049420395
URS0000EFC3BD_GR_chr10_17845120_17845181_62_+	-1.5314102782044752	-2.4775088322460777	-0.5853117241628727	2.5390796767851627	-3.4878907575310394	0.00386684748285524	0.01607606036853706	-1.866166174327212
URS0000171525_GR_chr12_6963699_6963766_68_+	1.4643409704773775	0.5567179296080055	2.3719640113467495	7.657664693930109	3.476517313441111	0.003953225539851546	0.016359431035883353	-2.2316109782295195
URS000075E232_GR_chr17_7017627_7017649_23_-	-2.101396564761294	-3.4092985961914235	-0.7934945333311645	2.0601930977777503	-3.462107102733274	0.004065469851703638	0.016742181430246805	-1.8961025518093901
URS00005AFD62_GR_chr16_70779036_70779109_74_-	1.2042289478139327	0.4542411877052429	1.9542167079226225	10.126235369682943	3.4598923170994347	0.004083004157265089	0.016742181430246805	-2.270578481389556
URS0000BA5588_GR_chr1_632615_632685_71_-	1.6849027118059263	0.6339183804571304	2.7358870431547224	2.8275290117246876	3.4545086398940392	0.004125945114831932	0.01680090080816082	-2.0184599530026848
URS00006645D8_GR_chr17_2049918_2050001_84_-	-1.299049704164664	-2.109997358559257	-0.4881020497700711	4.065276950954554	-3.451760397158633	0.004148040793460478	0.01680090080816082	-2.081115933055017
URS0000EFD5A8_GR_chrX_151959638_151959699_62_-	-1.7453529134963848	-2.8343294189826453	-0.6563764080101244	5.400020004733864	-3.456089927532167	0.004153452092886083	0.01680090080816082	-2.1984194795448007
URS00000D02E8_GR_chr17_59841255_59841272_18_+	1.1349986682396027	0.4220416453726372	1.8479556911065682	5.927141561344403	3.430359971268001	0.004324231188322701	0.017413271780779303	-2.2543566491421796
URS00001799A3_GR_chr3_188688834_188688855_22_+	-1.2286347062885898	-2.0026672873974207	-0.45460212517975884	11.820691479129868	-3.4203553833553983	0.0044091679360699285	0.01767603931513748	-2.3388955292455336
URS00000FA8B2_GR_chr2_27050782_27050871_90_+	1.2024431657360362	0.4423584396981216	1.9625278917739508	1.4693872241119768	3.4088684993700715	0.004508763993510754	0.01795168822366843	-2.2400516139926996
URS0000A85F9B_GR_chr2_128350829_128350927_99_-	1.993062650812635	0.73282878737656	3.25329651424871	2.826837869946408	3.4078266962791615	0.004517908172103636	0.01795168822366843	-2.1057198754539908
URS000044BAE3_GR_chr1_146038044_146038115_72_+	1.2495011084046475	0.4583554945922922	2.040646722217003	9.469096911259873	3.403203477814474	0.004558713215016178	0.018005230944007477	-2.3758138527749457
URS00000600E6_GR_chr7_100093993_100094074_82_-	-1.0293248333225264	-1.681337187423219	-0.37731247922183386	7.214753192809964	-3.4017651001825597	0.004571484025872722	0.018005230944007477	-2.36396160812348
URS0000DCCA79_GR_chrM_5826_5856_31_-	1.939181823718727	0.7082629144550492	3.170100732982405	0.8870380712462111	3.394663914060757	0.004635062573476687	0.018175922231362728	-1.942403514423666
URS00002C37BE_GR_chr5_181241818_181241889_72_-	1.3623060431279757	0.4947882870038629	2.229823799252088	1.6844600544631125	3.383794700116242	0.00473410517231352	0.01848359323798931	-2.243885281904161
URS000055E199_GR_chr12_6964113_6964134_22_+	1.6409929401366954	0.5941468902741527	2.6878389899992383	8.135210825100518	3.3860227626713137	0.004862642018939711	0.018903257718648748	-2.429599050043124
URS0000EFDDA3_GR_chr11_2134139_2134202_64_-	-2.0489292568964137	-3.3614705561511333	-0.7363879576416941	1.7005774108185165	-3.3637342844632077	0.004922525799739772	0.01905356969037205	-1.9815048406086841
URS00002F74F1_GR_chr9_40929010_40929031_22_-	-1.2654235461963692	-2.0789211497240663	-0.45192594266867225	3.458745890764488	-3.351871252060927	0.005037481061147437	0.019414841171289263	-2.3688190807140117
URS0000434604_GR_chr20_2656624_2656694_71_+	1.1941768198149734	0.42597236065105026	1.9623812789788966	3.0760305349179893	3.3496505997586916	0.005059297613283708	0.019415595114225512	-2.2722594043997537
URS0000EFDDC6_GR_chr1_65058440_65058499_60_-	-1.1470190006676102	-1.8854753499449406	-0.4085626513902799	11.686352814322094	-3.346982784637455	0.005085632862702259	0.019433609832794164	-2.4827543972299617
URS00003BD810_GR_chr22_21653316_21653337_22_+	1.837218475276142	0.6523129716032907	3.0221239789489935	2.0998925143143077	3.341063906275549	0.00514455374657702	0.01957546298485663	-2.146551229171581
URS00004DA9DB_GR_chr14_104117469_104117490_22_+	1.2968650498279857	0.4559715516825458	2.1377585479734256	9.963716668251866	3.323238320560872	0.005326177869824331	0.020148343177772837	-2.5219721840269207
URS00006A0932_GR_chr17_48037161_48037247_87_-	-0.8743870077128948	-1.4417488194142087	-0.30702519601158085	6.479927789278432	-3.3208655316650026	0.0053508348620862935	0.020148343177772837	-2.50787826204241
URS000070B37B_GR_chr11_59550629_59550701_73_-	1.6638836069859275	0.5845808841723552	2.7431863297995	5.073428363384475	3.3242980842857275	0.005362420957113261	0.020148343177772837	-2.426000190144733
URS0000EFED7D_GR_chr14_101047329_101047352_24_+	-1.6761635163408113	-2.7662373907144566	-0.5860896419671657	2.412439962166338	-3.3133563586589525	0.0054296246178180945	0.020315845445002704	-2.3071170556893303
URS00003034E3_GR_chr13_27255066_27255135_70_+	0.915467975936564	0.3195689759696241	1.511366975903504	5.365241160045832	3.310382637621603	0.005461147227249499	0.020349005021037554	-2.5193487604687403
URS0000EFC951_GR_chr3_49020630_49020694_65_-	1.0992132936843984	0.383082058279683	1.8153445290891137	8.91387222537074	3.307478658866576	0.00549210778296592	0.020379804913650396	-2.569196590478734
URS0000359B05_GR_chr20_49278945_49279023_79_+	0.9946076406054143	0.3453962421727027	1.6438190390381258	4.436348884680874	3.3012115066040937	0.005559526074752802	0.020545079897646156	-2.447707351769872
URS000044730B_GR_chr5_181173650_181173724_75_+	1.3156739261355241	0.4562563139481747	2.1750915383228735	7.883514830223935	3.2987675502472866	0.005586041167177665	0.02055846298412108	-2.571763094885907
URS00000F8038_GR_chr10_103394300_103394322_23_-	0.9970884125884591	0.34518039226727826	1.64899643290964	9.185251397529353	3.295755916764503	0.005618889667256758	0.020594950698761504	-2.5823280489146887
URS00006D4FDA_GR_chr8_56073835_56073901_67_-	1.307969760338835	0.4514903627491921	2.1644491579284777	3.1399209089892834	3.290701416546634	0.005674456156852429	0.02071407166200602	-2.368495070191358
URS00000C61A6_GR_chr12_54337225_54337311_87_+	0.860944767843514	0.2967697931790292	1.4251197425079989	7.749093658050009	3.2882828567700733	0.005701239116470588	0.02072758188903072	-2.5937822746199535
URS0000EFBBCA_GR_chr7_130496125_130496183_59_+	-2.035487347820241	-3.3739704179552295	-0.6970042776852521	4.123194478454815	-3.2860133589461564	0.005918248232354926	0.021408411627796328	-2.5454876756433853
URS000075B799_GR_chr1_207801852_207801939_88_-	-1.50408613424886	-2.495966270559496	-0.5122059979382242	4.963104316383752	-3.267542235757275	0.005936185406816576	0.021408411627796328	-2.4834277169844823
URS00006D333F_GR_chr16_70538005_70538098_94_+	1.2724260628388984	0.431379890146783	2.1134722355310136	3.172747187334997	3.260021111895286	0.006023760038627452	0.02163734605874981	-2.4419880505067884
URS0000597BED_GR_chr16_15643301_15643322_22_+	1.0651614803139156	0.3594570650988116	1.7708658955290195	5.2862567246777274	3.2523727470618176	0.006114143506761869	0.021705683385316	-2.6158310310387876
URS0000DDB6FD_GR_chr1_630827_630875_49_-	1.5806694616083468	0.5331797569306105	2.628159166286083	3.034028752704159	3.251614076566132	0.00612318269780289	0.021705683385316	-2.3380532090265866
URS000028DE3F_GR_chr10_17845122_17845142_21_+	-2.1081369512191603	-3.505688723006704	-0.7105851794316167	0.9037664022306077	-3.2504134827034274	0.00613751454282914	0.021705683385316	-2.2801720768101514
URS00004FB43D_GR_chr7_130876749_130876770_22_-	-0.8557287637800695	-1.4230474224146885	-0.2884101051454503	11.02436723789319	-3.2502499343807205	0.00613946946533437	0.021705683385316	-2.665669808663673
hsa_piR_016984_DQ593431	1.5934690536977447	0.533888549480628	2.653049557914861	4.539973728708037	3.240539876316609	0.006256659746427372	0.022033256675654037	-2.561155902314762
hsa_piR_001159_DQ571511	1.4490089087228895	0.47996873582695276	2.4180490816188263	2.783599320543868	3.2220848226004986	0.00648559945183358	0.022702595242638037	-2.4015734333272016
URS0000694F71_GR_chr11_93733228_93733300_73_-	1.280030603375851	0.42375069038363167	2.1363105163680705	3.605972377399729	3.221159960240392	0.006497290620665897	0.022702595242638037	-2.514373750728822
URS000051BA34_GR_chr1_16514123_16514171_49_-	1.6294440532472914	0.5370535468100914	2.721834559684491	2.777493620570961	3.21417287539987	0.006586298002383131	0.022924401574186248	-2.413702570127498
URS000066E3F5_GR_chr11_123059335_123059422_88_-	1.3809977878576047	0.4519502209439046	2.310045354771305	2.8527603455673463	3.203042697173045	0.006730608186497465	0.023336239967083876	-2.4961348818625284
URS000025E031_GR_chr6_28944575_28944647_73_+	1.2699708445436952	0.4084729664556431	2.1314687226317472	2.1232409118690323	3.1764881091431807	0.007087796404237428	0.02448015835002004	-2.534080310301181
URS00006DA515_GR_chr6_27295433_27295504_72_+	2.71913468588031	0.8746747661915091	4.563594605569111	2.492503700700193	3.1854830407444457	0.007180525764334943	0.024637330850833992	-2.4403578328459954
URS0000DC002B_GR_chrM_592_647_56_+	1.304436200685112	0.4175419387740581	2.191330462596166	2.0513708002222955	3.1692660111721125	0.007188174479864706	0.024637330850833992	-2.627152430267267
URS0000685300_GR_chr3_160404593_160404678_86_+	1.5477290836199493	0.49340567697304594	2.6020524902668525	1.9081719601608906	3.163215577135912	0.0072733593018902655	0.02483451198896372	-2.38683050901061
URS00006A82CA_GR_chr15_24985100_24985166_67_+	-0.925304856064388	-1.5562966929723814	-0.2943130191563944	3.627422892917718	-3.1598669451719337	0.007320937389111434	0.024902279452356315	-2.6705831449938016
URS00007E4955_GR_chr12_53991762_53991784_23_+	2.047824079031326	0.6513983702912916	3.4442497877713603	6.334771102882312	3.16875461612148	0.0074153389618222135	0.024956035843117567	-2.8402618252457184
URS00003DC32E_GR_chr2_233275727_233275755_29_+	1.356874438320725	0.42905819354811414	2.284690683093336	4.22125074681106	3.1512683252019356	0.007444535532193689	0.024956035843117567	-2.774338064757044
URS0000324096_GR_chr22_46113691_46113712_22_+	-1.507825967256549	-2.5386451188443733	-0.4770068156687246	13.523115863772134	-3.154198556284149	0.007459917654235524	0.024956035843117567	-2.822552764257407
URS00007131DA_GR_chr9_133350456_133350528_73_+	1.441723929037808	0.4553311888757502	2.428116669199866	1.3170221648373952	3.149487832313833	0.0074703876182170064	0.024956035843117567	-2.496964240332255
URS00001DC04F_GR_chr18_21829015_21829036_22_-	-2.927674088715771	-4.9274543541333475	-0.9278938232981941	2.5908776653343124	-3.163401021699488	0.00749209688228693	0.024956035843117567	-2.472525869763091
URS0000EFDB80_GR_chr5_180015317_180015382_66_-	1.2516150298541002	0.3946724188331494	2.108557640875051	3.2680458063728657	3.1472172760206365	0.007503485164411741	0.024956035843117567	-2.671459567236086
URS0000EFEDF3_GR_chr2_219001647_219001704_58_-	1.703858791364766	0.5363685130418341	2.8713490696876978	5.359387597526713	3.153509374349133	0.007636016027721514	0.025303108460863172	-2.8559898608350958
URS0000405AD1_GR_chrX_63786053_63786075_23_-	-1.6190731158546736	-2.732872234220792	-0.5052739974885552	2.3215601612552965	-3.1323283922831497	0.007724170349047721	0.025501121225900196	-2.4850363374940483
URS00001A72CE_GR_chr17_19508181_19508252_72_+	1.3656641770247875	0.42135993695279916	2.309968417096776	2.64344886870153	3.11630296636507	0.007968933776451727	0.026212829784811906	-2.64442687581385
