smallRNA	logFC_Tumour_Normal	CI.L_Tumour_Normal	CI.R_Tumour_Normal	AveExpr_Tumour_Normal	t_Tumour_Normal	P.Value_Tumour_Normal	adj.P.Val_Tumour_Normal	B_Tumour_Normal
URS00003E7283_GR_chr16_14309340_14309361_22_+	-1.3274151702351964	-2.0683632457796928	-0.5864670946907	4.290290549608072	-3.7706783989063473	0.0014530610258683778	0.006887772657364002	-1.2220196174356053
URS00004B1671_GR_chr10_103394301_103394322_22_-	1.0763639281754531	0.47384976418778035	1.678878092163126	4.856054476052072	3.760039133034254	0.0014875245819503172	0.007029897798433878	-1.244387563703392
hsa_piR_017723_DQ594464	1.4447378620108235	0.6337584396702407	2.255717284351406	2.364763786428259	3.7495548460597687	0.0015222849537061157	0.007172567844939626	-1.1972474710103258
URS00006CE133_GR_chr14_100982926_100982997_72_+	-2.0645205118986016	-3.1979526931508357	-0.9310883306463675	5.036903353107142	-3.9007405908545043	0.0015543407772753775	0.007301678681272656	-1.2144028719658966
URS000075A044_GR_chr14_100982926_100982996_71_+	-2.0630657027403174	-3.1975452895712237	-0.9285861159094109	5.035499726311978	-3.8943930376914704	0.0015740521826879841	0.007372202610858051	-1.2267365344027255
hsa_piR_018570_DQ595536	1.3532332234332314	0.5900075446960499	2.1164589021704128	5.288256669298469	3.731815538383552	0.0015829566738687526	0.007391842325297836	-1.304771371321337
URS000062C5D9_GR_chr8_66922467_66922555_89_-	1.2376564403026875	0.5380815553026719	1.9372313253027031	3.372724547623816	3.7236288553560777	0.0016117651123473693	0.0075040340097122325	-1.2882651796623232
URS00006E2C99_GR_chr5_132180779_132180838_60_+	2.511312087563921	1.1322292244100864	3.8903949507177558	2.7342141239027367	3.9132759679040507	0.0016182135259472756	0.007511766337903182	-1.1468979203106686
hsa_piR_017724_DQ594465	1.4736517516858914	0.6394101806578555	2.307893322713927	1.5412021820859305	3.7179498556050707	0.0016320560195138896	0.007553675205360746	-1.2194008377616896
URS000066E3F5_GR_chr11_123059335_123059422_88_-	1.499152802508521	0.6455984669420324	2.3527071380750098	3.798765935666403	3.696708610565096	0.0017102360616758092	0.007870210004364653	-1.3722163230013313
URS000048B329_GR_chr3_188688781_188688866_86_+	-1.2401132167717588	-1.946193663295517	-0.5340327702480006	10.742501520495166	-3.6966441162132737	0.0017104790385521647	0.007870210004364653	-1.4158505459678459
URS00002CA973_GR_chr6_26594874_26594962_89_+	1.1766508713472876	0.5047531707432793	1.848548571951296	4.2852538951830095	3.685911951908201	0.001751394813966307	0.008034907786880513	-1.400667272760895
URS000065CAD4_GR_chr6_27020346_27020439_94_+	1.535428291098185	0.6560253674128202	2.4148312147835496	2.4601523322434975	3.6748712161649517	0.0017945055505218601	0.008208685739850724	-1.311892126808397
URS00002C5F98_GR_chrX_45746182_45746202_21_-	-1.1322413472624095	-1.780984957577794	-0.48349773694702514	4.00417585765078	-3.6733846581407903	0.001800390346822325	0.008211664110942523	-1.4268240575540672
URS000052FCE0_GR_chr9_133349396_133349470_75_+	1.22154302943028	0.5213463296695418	1.9217397291910183	4.289891700674146	3.6718860996552043	0.001806342118128053	0.008214929806791059	-1.4339318245595498
URS000063D0D0_GR_chr7_130496111_130496204_94_+	-2.2890140210452268	-3.5650120397211627	-1.013016002369291	4.496127596271132	-3.8550374689988325	0.0018126239319303185	0.00821967326357997	-1.3597121329332245
URS0000597BED_GR_chr16_15643301_15643322_22_+	1.0814324515275944	0.4607462728645354	1.7021186301906535	4.670517759292128	3.6671427315422744	0.0018253107629288706	0.008230562571774935	-1.449806901213651
URS000041615F_GR_chr11_62855012_62855083_72_-	1.117182526741935	0.4759686984507736	1.7583963550330965	8.39219397745245	3.667091492671643	0.001825516746321018	0.008230562571774935	-1.5130755987021436
URS0000750232_GR_chr6_27650928_27651000_73_-	1.4721357498235332	0.6261001563052098	2.3181713433418567	1.4982593786921605	3.662348898277142	0.0018446829064998397	0.008293144642688391	-1.3332107216557398
URS00001A10BC_GR_chr1_161523885_161523913_29_-	1.401131096563296	0.5938815303314569	2.2083806627951352	4.859256964110936	3.653183120402787	0.0018822944154811496	0.008420870309412283	-1.4612108563336212
URS00006D9244_GR_chr3_132229100_132229171_72_-	1.550513795015927	0.6564100832145631	2.444617506817291	1.7801277414463625	3.649961029078005	0.0018956968620550524	0.008420870309412283	-1.3651039171961301
URS00004E1F23_GR_chr2_42810536_42810628_93_+	1.300316268703276	0.5504216406213881	2.050210896785164	2.961391556928029	3.6496334168559574	0.0018970648937185553	0.008420870309412283	-1.4004032336815042
hsa_piR_016984_DQ593431	1.6795823592260528	0.7171763711599234	2.641988347292182	3.1599759525874913	3.691365861982828	0.001898938861585319	0.008420870309412283	-1.4272395565870912
URS0000EFBBCA_GR_chr7_130496125_130496183_59_+	-2.287247034235591	-3.570952689566043	-1.003541378905139	4.4809001691189305	-3.828933020647143	0.0019073312568255371	0.008420870309412283	-1.4096378114530497
URS000075A669_GR_chr16_14309285_14309371_87_+	-1.2536774195704345	-1.977318484045043	-0.5300363550958261	3.3061869141906612	-3.6463897805042182	0.0019106627343217163	0.008420870309412283	-1.4601012365684838
URS000011554E_GR_chr16_14309285_14309377_93_+	-1.2536774195704345	-1.977318484045043	-0.5300363550958261	3.3061869141906612	-3.6463897805042182	0.0019106627343217163	0.008420870309412283	-1.4601012365684838
hsa_piR_020009_DQ597484	1.2987276379037285	0.5486574235378823	2.0487978522695744	5.539075282765688	3.644321252797962	0.0019193849807670619	0.008435616344043474	-1.509876751172163
URS00000D410C_GR_chr7_145997391_145997416_26_+	1.2947992764446878	0.5455504564329013	2.0440480964564745	5.524193323627869	3.637281143802651	0.0019493688299215555	0.008542303148940878	-1.5245397938925436
URS000025307A_GR_chr10_130962634_130962658_25_-	-1.5043848053401065	-2.3752009905095743	-0.6335686201706385	3.328670458216914	-3.636075871192225	0.0019545486491203156	0.008542303148940878	-1.4507234003368747
URS000029900F_GR_chr4_151103826_151103891_66_+	1.341913064254796	0.5638390175562783	2.1199871109533137	1.9182216907879388	3.629977578178393	0.001980967698053595	0.008609801435584739	-1.4492870252674495
URS000051B5A1_GR_chr4_151103827_151103891_65_+	1.341913064254796	0.5638390175562783	2.1199871109533137	1.9182216907879388	3.629977578178393	0.001980967698053595	0.008609801435584739	-1.4492870252674495
URS0000EFDB80_GR_chr5_180015317_180015382_66_-	1.2594797206344246	0.527740423364143	1.9912190179047062	2.1449101014139105	3.6227243562507194	0.002012853347184655	0.008724217960587635	-1.464616484965819
URS00000821E0_GR_chr16_69933142_69933162_21_+	-1.084184348943019	-1.7149332241653403	-0.4534354737206975	3.9415428504332373	-3.6178215356596746	0.0020346953046990125	0.008787030365620212	-1.5317137199154756
URS00002E6CEB_GR_chr14_32484812_32484876_65_+	1.1351565390063332	0.4738065938780557	1.7965064841346106	5.427549867673556	3.612641979083608	0.0020580263598582314	0.008787030365620212	-1.61886683085834
URS0000093479_GR_chr14_32484812_32484877_66_+	1.1351565390063332	0.4738065938780557	1.7965064841346106	5.427549867673556	3.612641979083608	0.0020580263598582314	0.008787030365620212	-1.61886683085834
URS00006D333F_GR_chr16_70538005_70538098_94_+	1.319186360201014	0.5501993750723356	2.0881733453296927	3.2412426280431594	3.6106688019905007	0.0020669842914968037	0.008787030365620212	-1.5422765515543864
URS000075C604_GR_chr5_180015303_180015397_95_-	1.2578450794125358	0.5245009363424662	1.9911892224826053	2.1473925573577746	3.6101048720032054	0.0020695515706259313	0.008787030365620212	-1.4911961286624793
URS0000EFF505_GR_chr17_31575438_31575499_62_+	-1.2607342775876815	-1.9960449670369607	-0.5254235881384025	3.470129867914318	-3.6087198803201077	0.002075870186792456	0.008787030365620212	-1.54565097848654
URS000075BB92_GR_chr17_28861533_28861618_86_-	-2.6580302942172214	-4.167459200260016	-1.1486013881744268	3.997009280713193	-3.784229042607521	0.0020813681443656172	0.008787030365620212	-1.4349989002941417
URS00006844E6_GR_chr17_28861534_28861618_85_-	-2.6580302942172214	-4.167459200260016	-1.1486013881744268	3.997009280713193	-3.784229042607521	0.0020813681443656172	0.008787030365620212	-1.4349989002941417
URS0000EFE964_GR_chr17_28861547_28861604_58_-	-2.6580302942172214	-4.167459200260016	-1.1486013881744268	3.997009280713193	-3.784229042607521	0.0020813681443656172	0.008787030365620212	-1.4349989002941417
hsa_piR_001312_DQ571813	1.3841694551547041	0.5765007266064921	2.191838183702916	4.93911040552837	3.607085892809622	0.002083349455711102	0.008787030365620212	-1.5610901839496396
URS00004B1F4D_GR_chrM_1603_1671_69_+	1.2333790932108872	0.5122133602758585	1.954544826145916	6.366998702127949	3.5996642158526497	0.0021176595894331564	0.008907795967347514	-1.611905576640722
URS000016F8FA_GR_chr1_161523885_161523914_30_-	1.3704169847253915	0.5679557468571239	2.172878222593659	4.899336989061606	3.594422796250454	0.0021422285177471823	0.00898704958381104	-1.5876041755225927
URS0000E2CD46_GR_chr7_145997342_145997390_49_+	1.1833274950253072	0.4901221001152194	1.876532889935395	8.946147126300634	3.592886619467416	0.002149482848440197	0.008991728217685726	-1.6707449301813648
URS00005092C2_GR_chr7_130496162_130496183_22_+	-2.246947713395618	-3.52906672226501	-0.9648287045262263	3.956893881581369	-3.7661254125917885	0.002156362685487302	0.008991728217685726	-1.5170406687819087
URS000077D9F7_GR_chr1_631012_631061_50_-	1.1265738270181131	0.46618690209929514	1.786960751936931	5.771860381381485	3.590555813941654	0.0021605363531341736	0.008991728217685726	-1.669033448567629
URS0000025325_GR_chr1_630996_631061_66_-	1.1263802523793478	0.46494184710796926	1.7878186576507265	5.552286510527469	3.5842319823421946	0.002190811707294048	0.00906961363784792	-1.6804612203866967
URS00002E6CEB_GR_chr1_630997_631061_65_-	1.1263802523793478	0.46494184710796926	1.7878186576507265	5.552286510527469	3.5842319823421946	0.002190811707294048	0.00906961363784792	-1.6804612203866967
URS00004EB1FA_GR_chr7_145997391_145997421_31_+	1.2772424888007041	0.5266493312086269	2.0278356463927816	5.712683570012034	3.5815353915676136	0.002203849564583372	0.009099578860082398	-1.6458498968802333
URS0000170CF4_GR_chrX_45746180_45746202_23_-	-1.083084530762454	-1.7200528545946452	-0.44611620693026266	4.8039414522719674	-3.578862459734488	0.0022168491459915334	0.009117953783325514	-1.6383955280156082
URS0000515607_GR_chr17_31575424_31575515_92_+	-1.2253005444518141	-1.9460337370797711	-0.5045673518238571	3.5480088589369414	-3.5782328113885526	0.0022199224634992646	0.009117953783325514	-1.6124648450716368
URS000070B37B_GR_chr11_59550629_59550701_73_-	1.5816500439022856	0.6566110296897203	2.506689058114851	4.746155475153173	3.6165498137822807	0.0022285738176289712	0.00912563759754432	-1.6123504892832532
URS000055E199_GR_chr12_6964113_6964134_22_+	1.6764231087807202	0.7012554524885478	2.6515907650728927	6.355320886851372	3.6530598200269924	0.0022358893399076875	0.00912563759754432	-1.6381929420399004
URS0000636B3D_GR_chr5_180015303_180015400_98_-	1.2465027678909035	0.5124903469967929	1.9805151887850143	2.1565388961684846	3.57429446750841	0.0022392418579060313	0.00912563759754432	-1.567977607019385
URS0000EFE930_GR_chr1_155195195_155195258_64_+	1.159288209058424	0.4756113999553816	1.8429650181614665	5.579394844949778	3.5689549089310226	0.0022657019598315807	0.009187761683491941	-1.6678667812952996
URS000004F117_GR_chr17_28861582_28861604_23_-	-2.6654188045436187	-4.197144190900907	-1.1336934181863296	3.9229878542689747	-3.7395099896266983	0.0022716321733589943	0.009187761683491941	-1.5176645433810592
URS000074CCCF_GR_chr6_27728548_27728620_73_-	1.3778262402641683	0.5649793503701861	2.1906731301581504	3.336361754216066	3.5676824653779544	0.0022720532397672868	0.009187761683491941	-1.6316325966488083
URS000075BA3A_GR_chr1_155195177_155195272_96_+	1.1585514891596391	0.47440924583446575	1.8426937324848125	5.58263056268744	3.564260381013375	0.002289222144939393	0.009192664957128475	-1.6779345093893943
URS00002E92A8_GR_chr17_28861583_28861604_22_-	-2.6618394216830663	-4.19334076423865	-1.1303380791274822	3.874325501858895	-3.7350345323859453	0.002291620724008663	0.009192664957128475	-1.525321617957636
URS0000647276_GR_chrX_45746178_45746247_70_-	-1.0752352149768463	-1.7103502954544152	-0.44012013449927734	4.8419449512343435	-3.563293087206438	0.0022940984698647912	0.009192664957128475	-1.672072067463552
URS0000EFC463_GR_chrX_45746179_45746242_64_-	-1.0750755779700798	-1.7102022120856994	-0.43994894385446015	4.841710434239477	-3.562699245054152	0.0022970972600839428	0.009192664957128475	-1.6733279744390366
URS00000A3335_GR_chr1_75787889_75787972_84_+	1.137867684849069	0.46544129286086033	1.8102940768372777	5.165320126693711	3.5616193638772224	0.0023025604385924097	0.009192664957128475	-1.6708191694655623
URS00008295AD_GR_chr1_75787889_75787971_83_+	1.1370159874838297	0.4646834752275666	1.8093484997400928	5.163698098498094	3.559450428092386	0.0023135722330413842	0.009213184856959218	-1.675400873315188
URS000064D54F_GR_chr10_5853711_5853783_73_-	1.6754501498109453	0.6897327347709539	2.6611675648509365	2.806212301840707	3.59520107273705	0.0023327192425866236	0.009265915168654208	-1.610337363735093
URS000061547A_GR_chr18_80013036_80013065_30_+	1.6177987522510628	0.665335123851605	2.5702623806505205	4.790216974758396	3.599351301418867	0.0023867265214472834	0.009456499778158553	-1.6849095024166827
hsa_piR_018569_DQ595533	1.350557425068883	0.5479563483718575	2.1531585017659083	5.8312079460134765	3.5417166055285416	0.0024055921920438216	0.00950498325470633	-1.7110041514606271
URS000025576D_GR_chr1_155195237_155195258_22_+	1.1533215985018321	0.46773207676977846	1.838911120233886	5.565725290171104	3.5406805446235565	0.002411079244979681	0.00950498325470633	-1.7274510567304917
URS000044730B_GR_chr3_169772230_169772303_74_+	1.4372442840684805	0.5813556832381724	2.2931328848987884	1.234204116966016	3.5343848638465905	0.0024446897827871826	0.009613328995471402	-1.595479732346404
URS00001B3570_GR_chr6_27681106_27681178_73_-	1.4598131344504435	0.589668598736148	2.329957670164739	1.5370894616167143	3.531070270106057	0.0024625717597678847	0.009656784943945798	-1.6102316452083745
hsa_piR_020499_DQ598183	2.5518745762071013	1.0686041698889395	4.035144982525264	3.5482292661504924	3.697167646193236	0.0024680501991856374	0.009656784943945798	-1.5836856356269777
URS000045049D_GR_chr6_27235509_27235581_73_+	1.36869422677785	0.551834580250576	2.185553873305124	3.4830566463553128	3.5266266416597976	0.0024867486267370073	0.009695743011882545	-1.7214988904346766
URS000075ABA6_GR_chr10_130962588_130962668_81_-	-1.4687311760533897	-2.34566500644413	-0.5917973456626495	3.4099781252651398	-3.5251368353041577	0.0024949069665160997	0.009695743011882545	-1.687295172435599
URS000080E36F_GR_chrM_1601_1670_70_+	1.22104727145822	0.49170338767143995	1.9503911552449997	6.356667467910619	3.5237137644955028	0.002502724655412435	0.009695743011882545	-1.7729674643413365
URS000000A699_GR_chrM_1602_1670_69_+	1.221045999576611	0.4917028530684461	1.9503891460847758	6.356660076426682	3.52371365613246	0.0025027252516331617	0.009695743011882545	-1.7729676898128854
hsa_piR_001159_DQ571511	1.4484518748279356	0.5826086407693237	2.3142951088865473	1.7625744460467647	3.5209940681580876	0.0025177330810017247	0.00972013218417691	-1.6282560035043403
URS0000222FD2_GR_chr17_8186358_8186429_72_+	1.1834182530857063	0.47561982421104676	1.8912166819603657	2.851959285303817	3.519080163671469	0.0025283483090633926	0.00972013218417691	-1.7152413129139061
URS0000A32854_GR_chrM_1603_1670_68_+	1.219620028774366	0.4899713291662645	1.9492687283824672	6.354264232840491	3.518124674078968	0.0025336644163354563	0.00972013218417691	-1.7847022102488586
URS0000DDCC12_GR_chrM_1609_1670_62_+	1.2194288270380236	0.4897324256996375	1.9491252283764098	6.3531687770969	3.5173431813068716	0.002538020691448041	0.00972013218417691	-1.786354710271051
URS0000DDF06A_GR_chrM_1612_1670_59_+	1.2192926389242054	0.48960429771270597	1.9489809801357048	6.35307553928241	3.5169892059621537	0.0025399963005178668	0.00972013218417691	-1.7871040491806713
URS000065DC2A_GR_chr2_203364408_203364478_71_-	1.366054611951859	0.5467484325979907	2.1853607913057274	5.353482105928999	3.5093147536774523	0.002583206054384679	0.009861436251410125	-1.7763072162091031
URS0000707F35_GR_chr17_48632480_48632571_92_-	2.182212473096083	0.899626617656387	3.464798328535779	3.8412286708661627	3.6562908726565633	0.0026740067843625133	0.010183292826856271	-1.738336351319302
URS00002BF426_GR_chrM_5825_5891_67_-	1.1543014744910893	0.45726042476146245	1.8513425242207162	3.144482021532869	3.4854702976173546	0.002722163364142958	0.01030034203267377	-1.826647666672045
URS0000013E6C_GR_chrM_5826_5894_69_-	1.1544098056350975	0.4571573010172949	1.8516623102529002	3.141042532885261	3.4847402754694303	0.002726532588397936	0.01030034203267377	-1.8281665057260046
URS0000093479_GR_chrM_5826_5891_66_-	1.1543173457398526	0.4570922521561356	1.8515424393235695	3.1409986539451813	3.484598162658701	0.002727383949506077	0.01030034203267377	-1.8284642633667012
URS000014C145_GR_chr17_48632490_48632559_70_-	2.1775877558664636	0.8935688988770589	3.461606612855868	3.839402649878361	3.644470295127302	0.002736749227210922	0.01030034203267377	-1.7610262154619187
URS0000EFE71C_GR_chr17_48632493_48632553_61_-	2.1767504488171303	0.8931716893210213	3.4603292083132393	3.8389836203873435	3.6443180452945696	0.0027375670029477135	0.01030034203267377	-1.7612992290860348
URS000075BBD9_GR_chr3_49020618_49020709_92_-	1.1653169727958277	0.4584152131379924	1.872218732453663	7.0522305370311855	3.4696486607035695	0.002818429638534748	0.010512871207455324	-1.9328368754690244
URS000060A34C_GR_chr21_16539883_16539904_22_+	-1.3977381092999477	-2.2457653641583657	-0.5497108544415298	2.862615209442146	-3.46909734677114	0.002821844214785771	0.010512871207455324	-1.8249639202642989
URS0000663EAF_GR_chr3_49020618_49020708_91_-	1.1650379790085807	0.45801421450009394	1.8720617435170674	7.0517893757706975	3.468219393182413	0.002827290302030311	0.010512871207455324	-1.935865555786175
URS0000EFC951_GR_chr3_49020630_49020694_65_-	1.1650379790085807	0.45801421450009394	1.8720617435170674	7.0517893757706975	3.468219393182413	0.002827290302030311	0.010512871207455324	-1.935865555786175
URS00000DA6A7_GR_chr12_53991762_53991783_22_+	2.175105996369746	0.8866711536234511	3.463540839116041	4.812989139487526	3.6278399212594685	0.0028275536325979267	0.010512871207455324	-1.8156470424927145
URS000041798D_GR_chr21_8218915_8218940_26_+	1.6303737184028328	0.651723282514183	2.6090241542914825	6.104246127149883	3.54415465089222	0.0028578571861891007	0.010600420626786523	-1.8774126812619043
URS00000B7E30_GR_chrX_66018937_66018958_22_+	-1.1436969358579194	-1.8421587820908183	-0.44523508962502045	4.561047167263594	-3.446424435001885	0.0029658749803287746	0.010975136424848696	-1.9142094363922197
URS0000EFBAC2_GR_chr12_95308444_95308500_57_+	1.0747671493957909	0.41492853900282334	1.7346057597887583	3.4576557866967055	3.428286825364079	0.0030863141227175104	0.011383623957858899	-1.940962454934331
URS00003DDE27_GR_chr12_95308480_95308500_21_+	1.0810211413695598	0.4172155607193986	1.744826722019721	3.3921869745641566	3.427628766579525	0.0030907736176213453	0.011383623957858899	-1.9397029186901023
URS00001A72CE_GR_chr17_19508181_19508252_72_+	1.2325745099503882	0.47395054900644595	1.9911984708943304	2.8687738314374527	3.4196929830778813	0.0031450568499759544	0.011543442426614793	-1.9205304279610393
URS00004D9E92_GR_chr14_58239895_58239967_73_-	1.1250143055995094	0.43237217319160537	1.8176564380074134	3.8219239672749725	3.4186105629873365	0.0031525336405585033	0.011543442426614793	-1.9635766784316422
URS00001ACC43_GR_chrM_5827_5892_66_-	1.1324738611910758	0.4349057448611543	1.8300419775209975	3.0271590675610045	3.416976999178859	0.0031638507344557954	0.011543442426614793	-1.9691690454706787
URS00002E6CEB_GR_chrM_5827_5891_65_-	1.1323873108772542	0.4348449892826233	1.829929632471885	3.02711655622226	3.4168422019896187	0.0031647863821160243	0.011543442426614793	-1.969450904937939
URS00001832E2_GR_chr12_57824614_57824687_74_-	-0.8290074911121543	-1.3399471717345224	-0.3180678104897863	8.105758997133757	-3.414989034782341	0.0031776772653224587	0.011543442426614793	-2.0477354536809314
URS0000EFD841_GR_chr12_57824619_57824679_61_-	-0.8286602469472726	-1.3395980214565333	-0.3177224724380119	8.104385385241393	-3.4135713420794893	0.0031875739659295516	0.011543442426614793	-2.05073507544496
URS000075C1BF_GR_chr12_57824609_57824692_84_-	-0.8286330875295675	-1.339659475518197	-0.31760669954093823	8.107444424755917	-3.4128675580421994	0.0031924982899766826	0.011543442426614793	-2.052216862825129
URS00005651EE_GR_chr16_15643294_15643372_79_+	0.9886942455577206	0.37876387264707245	1.5986246184683686	4.938517584218296	3.411789565471777	0.0032000555093542153	0.011543442426614793	-1.993237911596414
URS00000F8038_GR_chr10_103394300_103394322_23_-	0.9815199499917702	0.37592685712914864	1.5871130428543916	8.039506907413893	3.411290532652057	0.0032035599429923365	0.011543442426614793	-2.051750539843768
URS000066D160_GR_chr16_15643297_15643363_67_+	0.9880080208826714	0.37818914794581837	1.5978268938195244	4.93811893512377	3.4100449214574713	0.0032123237493031304	0.011543442426614793	-1.9969029275906784
URS00019EB608_GR_chrM_5829_5891_63_-	1.1272096988628304	0.43125211053652046	1.8231672871891402	3.003309210816382	3.4089641433532414	0.003219947032232135	0.011543442426614793	-1.9856305690862825
URS000023C301_GR_chr3_37969404_37969480_77_+	-0.8270644768432458	-1.3380720894042673	-0.31605686428222435	8.104185642883605	-3.4065321238798707	0.0032371667735567296	0.011543442426614793	-2.0656127845655092
URS000068669B_GR_chr3_37969405_37969478_74_+	-0.8270644768432458	-1.3380720894042673	-0.31605686428222435	8.104185642883605	-3.4065321238798707	0.0032371667735567296	0.011543442426614793	-2.0656127845655092
URS0000EFEBDE_GR_chr3_37969412_37969473_62_+	-0.8270644768432458	-1.3380720894042673	-0.31605686428222435	8.104185642883605	-3.4065321238798707	0.0032371667735567296	0.011543442426614793	-2.0656127845655092
URS000014E598_GR_chr19_45478601_45478687_87_-	1.397034176958719	0.53149663513172	2.262571718785718	1.8590018102265422	3.397203883393203	0.0033040629033581678	0.01174347051364083	-1.9178417650596504
URS0000637E4A_GR_chr14_20625370_20625451_82_+	1.609283686184812	0.6193904318209374	2.599176940548687	3.615900520279527	3.4449546197012033	0.0033082306991900874	0.01174347051364083	-1.9560801847604203
URS00005372AE_GR_chr17_38867645_38867673_29_+	2.5344912291278643	0.9983651912020397	4.070617267053689	3.0417442359152016	3.545635545736732	0.0033232146112224465	0.011757300266742696	-1.8543852035016055
URS00005C2E31_GR_chr3_49020672_49020694_23_-	1.129238100987168	0.42896091095118893	1.829515291023147	6.985407758546166	3.394032787043285	0.0033271136510094053	0.011757300266742696	-2.092702603411979
URS000000EE2E_GR_chr1_633464_633533_70_+	1.1153599174073539	0.4224518701650969	1.8082679646496107	1.5571539626112252	3.387972830303125	0.0033716063633368507	0.01188183795169452	-1.9288033911084836
URS000061CC6B_GR_chr1_633456_633533_78_+	1.1144118521093422	0.4217855394436446	1.8070381647750398	1.5586103361885744	3.3864699546539656	0.003382731250728994	0.01188183795169452	-1.931932274171099
URS0000D523DA_GR_chrX_151959676_151959699_24_-	-1.5516977248206136	-2.513022631322223	-0.5903728183190046	2.912950864575982	-3.407748403825033	0.00338507429216536	0.01188183795169452	-1.972457064092529
URS00000D9842_GR_chr12_53991762_53991782_21_+	2.2353082551589107	0.8690498043645241	3.6015667059532976	4.202594090012998	3.515885404805109	0.0035234871089165876	0.01234006980779046	-2.0196204632930614
URS00000CC06A_GR_chr15_89335073_89335145_73_+	2.2691772930595593	0.8812561634160261	3.6570984227030925	5.937300050396388	3.513450119538738	0.0035404105131329904	0.012371724042551586	-2.003185967977254
URS0000642F53_GR_chr12_95308420_95308513_94_+	1.041516534891365	0.38891521575121957	1.6941178540315107	3.5878797061063716	3.3590673572422145	0.003592050682768684	0.012524283380586811	-2.0884633135636905
URS0000762794_GR_chr1_630996_631059_64_-	1.0347895777416598	0.38585035537669954	1.68372880010662	5.064368862579553	3.356205251876453	0.00361463731744269	0.012575090800593306	-2.1620740902437205
URS000059900F_GR_chr17_68019897_68019969_73_-	1.300190627312933	0.48427529975381467	2.116105954872051	5.424377176983793	3.3539951483145978	0.0036321744379336635	0.012587570765765154	-2.103356243885502
URS00004DC6A5_GR_chr1_40754413_40754434_22_+	-1.007157652908207	-1.6392341227819427	-0.37508118303447113	11.809366643125076	-3.3537317669044877	0.0036342699534044707	0.012587570765765154	-2.101307814169725
URS00005E4552_GR_chr17_38867645_38867672_28_+	1.812310498812319	0.6818895977894892	2.942731399835149	1.4788459776118241	3.3973521692396194	0.003659776539338042	0.01264799425158896	-1.9801910108336669
URS000029979D_GR_chr3_52268280_52268300_21_-	1.5475344093376975	0.5769351451527898	2.5181336735226054	2.6719005174863963	3.363665352910496	0.003682416335458435	0.012698266440295132	-2.032725699216277
URS000019B0F7_GR_chr12_57824658_57824679_22_-	-0.8251892217327068	-1.3447680141593663	-0.3056104293060473	9.029579900371807	-3.342740177442312	0.0037227928155643187	0.012792294674641286	-2.1896329878858936
URS000062539F_GR_chr5_86620506_86620568_63_+	1.0569758839148693	0.39137498087212874	1.7225767869576099	3.4656449866233863	3.3423480062150923	0.003725990227094371	0.012792294674641286	-2.1239757487631516
URS00001BF5DD_GR_chr4_20528299_20528320_22_+	-1.170557148311219	-1.9098244923080485	-0.43128980431438946	3.530591122849826	-3.33266445809093	0.003805805810735333	0.013037793268654448	-2.11936706695718
URS000075C2C2_GR_chr5_86620497_86620575_79_+	1.052827601397047	0.38767581695797837	1.7179793858361156	3.472041849507791	3.3314783271767547	0.0038156975200115194	0.013043201326575323	-2.1467512380209115
URS00002C37BE_GR_chr5_181241818_181241889_72_-	1.130413971180749	0.4159677395877922	1.844860202773706	2.3007487300764975	3.3301857444604375	0.0038265058413060908	0.013051712315237515	-2.141574896032737
URS0000644222_GR_chr1_121016845_121016915_71_-	1.3140163974423174	0.48295582734822007	2.1450769675364145	4.338728027709531	3.3278872051387545	0.0038458003726582076	0.013089068947290082	-2.1301419818451297
URS0000EFD5A8_GR_chrX_151959638_151959699_62_-	-1.498243604101329	-2.450638877712964	-0.545848330489694	3.0293799308308245	-3.3200955617173276	0.004069326019383199	0.01381902625991022	-2.1531438449890725
URS00006DFE33_GR_chr14_100966029_100966100_72_+	-2.158746023584053	-3.5070454814957768	-0.8104465656723296	4.674915479577629	-3.440688384819492	0.0040856665852570485	0.01381902625991022	-2.1036820688139963
URS00006BFE9D_GR_chrX_151959628_151959712_85_-	-1.4949084494016873	-2.4457494144462224	-0.5440674843571525	3.0310824669902128	-3.318120056327508	0.004086697377054392	0.01381902625991022	-2.1572663882726246
URS000075F03E_GR_chr14_100966029_100966099_71_+	-2.1581239863533943	-3.506692870528792	-0.8095551021779968	4.674521673563449	-3.4390097530727273	0.00409919725348063	0.013831484926260448	-2.1068505143601186
URS0000DD854E_GR_chr7_145997365_145997390_26_+	1.1172681929147528	0.4028474023397076	1.8316889834897978	8.733353002106737	3.2915756534506557	0.004163638420417564	0.01400665167104192	-2.308463998162785
URS00004DCDD7_GR_chr11_66348120_66348151_32_+	1.1685406115185457	0.4212016002997604	1.915879622737331	3.1187541381572372	3.2909906480167286	0.004168965156390425	0.01400665167104192	-2.1753224557007584
URS00000173B3_GR_chr11_66348120_66348150_31_+	1.1679820222518993	0.4207203910676871	1.9152436534361115	3.1185458066260954	3.2897581028462155	0.004180209995270705	0.014014421971324223	-2.177880846120762
URS00007E4955_GR_chr12_53991762_53991784_23_+	2.026682800945835	0.747308338567573	3.306057263324097	4.051825836690545	3.4042249870116135	0.004389949059021377	0.014646370648761974	-2.2282699399687953
URS0000EFEB8F_GR_chr12_53991761_53991820_60_+	2.024573799253935	0.7463849647448313	3.302762633763039	4.076461341313783	3.403836910362459	0.004393307126606289	0.014646370648761974	-2.2294101248931524
