GeneIDs	Non_treated_COLO205_1_salmon	Non_treated_COLO205_2_salmon	Non_treated_COLO205_3_salmon	Non_treated_Testis_1_salmon	Treated_COLO205_1_salmon	Treated_COLO205_2_salmon	Treated_COLO205_3_salmon	Treated_testis_1_salmon	COLO205_dil_A_NT_1_salmon	COLO205_dil_B_NT_1_salmon	COLO205_dil_C_NT_1_salmon	Non_treated_Testis_2_salmon	Non_treated_Testis_3_salmon	Non_treated_COLO205_1_fc	Non_treated_COLO205_2_fc	Non_treated_COLO205_3_fc	Non_treated_Testis_1_fc	Treated_COLO205_1_fc	Treated_COLO205_2_fc	Treated_COLO205_3_fc	Treated_testis_1_fc	COLO205_dil_A_NT_1_fc	COLO205_dil_B_NT_1_fc	COLO205_dil_C_NT_1_fc	Non_treated_Testis_2_fc	Non_treated_Testis_3_fc
URS000027190B_GR_chr21_8216294_8216322_29_+	1.483094465133262	1.1513404507739131	1.3536598559674775	1.4984196668225174	28.47635600143718	29.06765620500196	23.813645985032785	0.38305938948821183	1.4993340039354774	1.2015842717030711	0.7529699250784252	1.6692721630288012	1.574857259433675	9.73650110605764	5.745053519465815	8.190045597164282	15.919391292632591	390.68497191495265	175.79226173228446	177.2704371943281	2.3740265590247245	4.819255413667549	9.760233956689715	8.675061640197125	4.1132344749897705	4.202481699656685
URS0000036192_GR_chr21_8216553_8216581_29_+	1.002372562942861	0.8424014727023343	0.5690162089859028	0.6224163788016623	10.826615880835602	5.216912049757156	0	0	0	0.46959649024267475	0	1.0895767156069551	1.4433624768696878	3.2874146097899906	4.424597780122584	2.66827145820904	1.0882626877445971	30.709898261830435	23.56644949104218	19.765038834848276	0.2195503310074243	2.1498342710029266	1.0930675180249756	0.8588939482781698	2.1138913889464632	2.296942274020813
URS00003E868B_GR_chr21_8218421_8218452_32_+	3.991851212087148	2.967598505567691	2.0254332221316216	0.8040119767846186	49.508031934220035	50.529187736967394	34.06071434870681	0.1495930117828628	0.7918590122536607	0.7672003032463974	0.5713729378281142	1.3901409214610227	1.902083290869584	9.434049516494175	6.059101654460251	4.18371401954273	1.325017904800521	182.2981919302616	92.84811843406966	103.77963057551	0.7639907983036128	2.531678314271086	2.7067682749892614	2.0731387803064765	2.993762414303025	3.258938604852786
URS00005874CD_GR_chr21_8218452_8218479_28_+	1.2319911413427396	0.7388202252128264	1.174002911821385	1.0026940837480904	41.66074479481187	32.08237164373484	26.25391099644607	0.5381155540003326	0.7343464346760044	0.23606171916948143	0.9284814954160614	1.2205786417627018	1.4510811678335966	9.371866886499346	5.349528828132993	5.399333161345931	2.3575951754494104	312.965632148323	182.34655686213785	164.8140704975215	1.7941032099495582	2.443627518905598	2.3467838314405443	4.061707153781589	2.5950943033256633	2.7621580665180523
hsa_piR_002485_DQ573352	1.3910049031835756	0.8721788322913547	0.46964187164131554	0.26120402129229053	30.563863919584	38.03904801002838	21.052815750231936	0	1.0623186141583845	0.3025918085714857	0.07289865559134429	0.865974763955371	0.366073369553603	9.646375648660069	9.054990805832263	6.074328294320332	1.215859736189067	276.1095183860904	174.27567432799242	173.31742942735843	0.37257025867926546	2.805420390951913	1.570423938614167	2.094863288483341	1.953823891439869	1.6831293703501349
hsa_piR_001318_DQ571823	2.5492580117953128	1.4157983264412652	1.5443571367656612	0.6867454434561767	78.12574924104055	46.62554041506811	67.31958606766405	0.7361844230087713	0.10492208132220827	0	0.7067522490932099	1.584840102119118	2.3670450034281147	3.4255545030063543	2.1478444311738834	2.310053110895649	0.4104494650829335	119.2475939126966	68.06180516131433	77.9533131646416	0.39031169956875433	0.461176938102412	0.47211074563766187	0.699839513411842	0.5742421473049077	0.6575179363687487
hsa_piR_014923_DQ590404	15.894317324355091	10.945383356005651	13.049306189505856	1.481488916146273	258.60620160173465	251.9535300325737	218.7983725977229	0.9678487586865157	1.8485366058505552	1.703669769978688	2.5771665193917443	2.008991121817779	1.7561634660697787	3.9326577862236896	2.75413711566375	2.6415856041147032	0.5553790605704383	129.42633674347985	82.10672329671439	84.57679728974186	0.32821665645554343	0.6834834016489433	0.6996418966602572	0.840272941269429	1.0459410540196532	0.99064740782293
URS00002FF4FF_GR_chr21_8218734_8218764_31_+	3.848070824047423	3.1030455473149416	2.605713561560839	3.6022727473389065	68.53069397359657	90.8177907981234	54.60813667343067	0.3587439402779153	1.387099321677728	0.6491688755528221	0.7856382609590329	7.652087042638269	8.570447074700569	4.648348372588241	3.7207627394529585	2.5878999447013906	4.943463683231558	120.24725404921963	113.5132702821184	84.35718574713243	0.25503321278640195	2.1594239615872866	1.6759931470136995	1.4454556690535052	16.0532693671223	16.77496277246828
hsa_piR_008114_DQ581033	13.761650205537746	2.0445765383103733	3.3234810276972624	1953.170495115888	0	1.005883163773341	0	26.327660092035636	6.159226998006188	6.243584265282949	5.215301297691215	2722.835941523287	2695.7015961937163	5.85835151131676	2.236588849345271	2.1066127173294102	399.2766102369158	0.0889528087584054	0.45497622128760784	0.09662907874814712	6.625319332168486	4.877665347226834	4.12506764000907	4.2083475839754225	595.2089886345527	591.4878873570294
hsa_piR_022290_DQ600508	23.23592881421618	16.428081678259908	10.849185658827778	0.6619568633275059	0.24651397054431953	0.9871490853337646	2.1003146805385216	0.0774714120261574	36.22778597953024	21.717659984109584	21.426497426134056	1.2076836335652392	1.1237537427534572	1.4093417595663782	1.0312713421985378	0.5415658625027172	0.1360789331676572	0.0296509362528018	0.09890787419295824	0.13176692556565517	0.02661216133423324	1.689529122953638	1.0642163057915628	0.996999750259664	0.20808774675857283	0.2088129340018921
URS00005B7DF2_GR_chr5_55170701_55170727_27_-	3.864697317629188	0	0	0	0	0	0	0	0	0	0	0	0	0.8235262864821687	0.6277137509450298	0.4360782510239271	14.95356276697922	0	0.16484645698826372	0	0.14747572739387593	0.3051265185932783	0.3553944779661288	0.2653493498745565	13.12003247531396	13.648110488658554
URS000061862F_GR_chr5_55172310_55172337_28_-	11.238136236325245	10.94820101372285	9.214035616535105	52.24941609970166	0	0	0	1.2511482278027888	4.8717346426966985	5.280081907765187	5.872498980428283	41.195848058548805	43.54161794599951	4.214447425947098	3.723057853716011	2.3232390623304973	18.628431517699283	0.07200941661394723	0.4417885047285468	0.43922308521885056	0.31380173573283376	1.6564011009349393	1.8904101106574709	1.681321757830889	15.063852148159665	14.527067257364193
hsa_piR_023228_DQ601772	0.9582150103444728	0.886584370492237	0.6013183692387094	0	0	0	0	0	0	0	0	0	0	0.3727022190196482	0.4525200288653079	0.2772189313564634	0.1843887983301588	0	0	0	0.1108840055593052	0	0	0	0.15006327891243232	0.30739206330976215
hsa_piR_016735_DQ593039	1324.4055185822576	1283.1536587982462	907.8764764501144	594.3006605802832	361.8815072682096	570.5726487657209	317.1472653964626	14.529124591424004	358.85089925373023	251.2284775504504	306.1846545651104	2178.861417833415	2179.3422941179915	246.4108717439449	194.97225176062608	139.73246920876633	118.41669895320794	72.51348253024486	91.74694410138804	70.45138286910364	2.849718942874144	66.70240054459688	55.10843820329397	67.81770752583402	249.75631762511765	251.42339843661313
URS00004E6E4D_GR_chr17_8226661_8226691_31_-	60.46949131887719	36.19441967282393	26.37798429820988	0	85.22373526009328	122.92585275093488	150.79728763804232	1.571912421549538	0	0	9.54128029578296	33.58132480538396	36.216864442804216	29.713458113795586	18.126429930549744	12.00298322040805	5.73522918326126	50.02112945847664	57.94023270223494	83.21520572556344	0.7795145590819156	6.226324559409124	4.983391203953097	6.227175093839739	20.59818587445017	22.109890430479417
URS0000166D4E_GR_chr6_26554170_26554197_28_+	0.713634730982207	0.9316308087031158	1.316684410209098	0.6289440677352244	0	0.9871490853337646	1.0501573402692608	0	0.731061846825105	0	0.8497039159867056	0.3326915332262759	1.2878222314952958	1.9262840665170728	1.1433494220442986	1.339629875535707	0.3230491746744382	78.74017914333324	103.47741798067293	36.71026546259153	0.00887072044474441	0.7880982080237815	0.6419394721934318	0.2700046016267417	0.3611522912492538	0.23260789624861936
URS000009C1FC_GR_chr6_26575631_26575660_30_+	2.1003009783832014	3.2034888803669963	2.1205997650563804	0.9346586794442052	1.0153063886697518	1.4822017576152673	1.5754761201153644	0	4.84145095297309	3.701192698435088	3.912790127253852	0.6649994013508684	0.6468714908091056	36.28671308957823	42.4041486051257	28.383388365961252	1.8759716342110355	79.93468828951754	150.06302672555623	50.26468987244526	0.3271078163999504	71.25924715227421	51.581377507759264	57.10519736876385	1.65219670082588	1.6379675032287957
hsa_piR_005018_DQ576917	0.8821663103348704	0.6886120906608946	0.5538820949613018	1.8197047990164616	7.119774740710178	16.287972399243294	4.725704279497433	0.17937197013895764	0.3263771944354414	0.17704657343152838	0.0714220886738902	4.788422788613033	5.620590605862821	1.034671735800058	0.9956970711212144	0.5732749361912822	3.0092251887481916	3.6301217669501633	6.24438379071543	2.1082708090504827	0.25614205284199504	0.4393821867743207	0.32982181257742216	0.2692287263347109	8.708672286218155	8.31463966507069
hsa_piR_016658_DQ592931	1664.6680588291183	1550.9262992748731	1134.394554253066	76.64710217900534	46.83752461640513	151.33082944578177	83.48744102054988	0.7174875241392903	10093.662332472157	8268.678346057466	8383.626837408015	186.73932261859423	194.5046883609207	101.25044153287998	81.27994154985107	57.09862317636619	7.483972546624486	4.718734712231601	8.789613086614223	7.159336289067264	0.10312212517015384	379.20426298730126	328.7785789714367	322.55696278186844	21.953257283029433	22.78197671108085
hsa_piR_017104_DQ593636	2.7228957661444313	1.499662485305337	1.721454351084979	1.6716768855847548	0.6550389417838737	0.40081878654039327	0	0.17689737009986334	0.6933679346706157	0.7601989299688219	0.2620067105711823	4.070999612980352	4.878450604985317	1.2731696710966862	0.6908293931789907	0.65866966929316	0.5756618283867557	0.4235848036114543	0.21759732322450812	0	0.0742922837247345	0.2423576347683753	0.306216275295539	0.11172604205244484	1.4661182349744637	1.6981833260572483
hsa_piR_018849_DQ595899	1650.0782953607352	1486.3646258890335	972.6169926744732	0	0	0	0	0	2070.0762651862296	654.2623962003939	807.4691500852897	0	0	1798.4434665643148	1690.4924217467608	950.3385197148696	165.72496416318012	55.89201483653139	182.66306205955524	77.52287454112712	33.45924867752035	1886.5083418768209	1530.989577166043	1895.0249688914105	251.6671233766026	249.84224747589175
URS0000354DD9_GR_chr7_139340736_139340766_31_+	0.9140348666145064	0.5252846716191075	1.0492475316830967	11.510777633066	0	0.4931762110242569	0	0.35866766713829745	0.3786617654703541	0.7555381650897868	0.47018284522641873	8.984212492151014	9.143918349213768	0.19540301134451457	0.09142205147828283	0.2053241009140737	1.539646466056826	0.38122632325030886	0.2439727563426303	0.3601629298794574	0.03659172183457072	0.07584573462175774	0.09507785849647356	0.122588296140877	1.8973000563828528	2.0371401352045058
URS00004EB1FA_GR_chr7_145997391_145997421_31_+	470.0273751947222	360.9580781728806	294.41701653322207	23.953254537795047	158.01501732987123	182.12915752682883	100.81502587984996	0.8071736874170392	156.17112859062965	135.2042385890433	151.5567613335287	21.594847633648182	19.952364261367865	1566.9387157764093	680.1115920895766	709.641534320691	59.79323074490724	734.5765305749479	376.98406555732055	381.86933475097305	2.2664690736321984	257.51893558224873	206.0606034459848	280.31132900607975	13.67426618543054	13.5942076149976
hsa_piR_010894_DQ584698	4.758193370080413	3.156241742220827	3.0447748361348874	9.659822054274327	1.1910496304593667	0.36598211674980385	0	0	3.2483056957542487	1.9329403161393948	2.1978387412355938	9.74812429576504	10.549674162951064	47.201929238892305	26.165832674980997	30.88275406531437	20.91337750660661	8.458988528120742	4.464042055242182	5.6571933376187955	0.0831630041694789	8.726618431767758	7.787204465545656	9.285675495025416	16.568486624721654	17.608757674052583
hsa_piR_008113_DQ581032	7777.808501281782	4674.908058326637	7714.087554797216	938.6371828355508	153.45863687674407	885.6800091175559	280.74087800752005	54.19801714181488	44627.90682463297	38148.48624034418	40101.121351960915	2753.7747781689663	1099.4956702451038	1267.2196198841743	852.6728181095765	921.493309097464	458.1962068553347	25.160937334520384	65.84626877939206	37.3339622436023	7.361589129082272	3248.900862765968	3082.784812608591	3059.9194770948025	699.4534465966522	697.8465124851559
hsa_piR_008112_DQ581031	645.5394954567912	397.76321438044585	348.96106831053953	314.72693587251405	46.93287739333133	8.305375746896123	144.53863667107413	4.5691784268730675	384.27505101408286	312.617595582582	353.64380840239335	565.0757680727935	586.7574314020163	1985.1269382958517	1329.2402891850677	1083.581303159118	536.3593560226824	35.54723671907325	126.806488573652	62.84403903311314	8.668911554626481	1469.384698738853	1317.8361654762216	1575.2945197984109	907.0890026747688	903.132935959788
hsa_piR_020450_DQ598104	90.51330802978268	159.34877257628742	109.95538741711547	86.9001748696065	4.43723984707994	5.429324133081098	0	0.5381155540003326	81.6756984154131	66.15623629365629	87.63437101247922	261.2037665995286	258.97261320575376	30.693818438587495	33.722496386083414	21.511310009832567	20.764022579959185	2.6135182382826727	1.7869355937527789	0.6851880129414069	0.25835973295318115	30.652138267827613	25.927404157303876	33.41306945130928	45.20206087400286	45.16818007050696
hsa_piR_000796_DQ570994	2.752967458573925	1.5071937806657605	1.8612241744626667	1.0026940837480904	0	0	0	0.08968580686120867	1.713476516113169	3.8950155257522705	2.928287720705213	1.4083597856501897	1.7685047491603965	8.482025580054337	5.393518518174845	6.090653758001574	2.765831974952382	0	0	0	0.1108840055593052	2.702549164683322	5.507958699106055	4.810426810591376	5.052130390051889	6.215826872614463
URS00002A521F_GR_chrM_250_278_29_-	1.6730742965101746	1.6845102538168275	1.4317106497394538	0.40850535763418566	0.24651397054431953	0	0	0	0.8975350318937252	0.4721234383389629	1.3570111987871472	0.6572344057708843	0	19.28783178545346	14.243096597463856	11.366604088064278	0.62692191432254	23.746164090458127	17.209970109574733	14.749111201649	0	8.587132023267975	6.208912014504195	7.975222126785282	0.8488579477146588	0.5705934824470308
URS0000067282_GR_chrM_692_718_27_+	1.064443145103403	0.6500093780405507	1.059237215378496	0	3.2041585947746327	2.9611141563698298	0.5247635261383222	0	0.24464096919104833	0	0.2140673160730226	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00004CF29B_GR_chrM_1262_1292_31_+	3.467826744739627	3.162151205426706	2.577079734904806	0.07427370138803376	8.874477757040243	4.442175047747333	6.300940289901324	0	0	0.17704657343152838	0	0.09389097410842076	0.04534611185023552	11.845594233540528	5.691883372371752	7.209889873840523	0.5623858349069843	126.990724122714	34.31443848667698	30.780753812137046	0.1108840055593052	3.2177770860794	4.513247586422259	4.953187864325056	0.5977520610011887	0.39577335165474903
URS00002B6A6F_GR_chrM_1987_2015_29_+	0.7148587069059176	0.7388202252128264	0.4867816491801037	0	8.381451753071241	6.416473218414863	8.926329888860232	0	0.1631885972177207	0.4131071563833406	0.2856864689140571	0.09389097410842076	0.04534611185023552	21.852668492265547	14.888023705381782	17.52946662773288	3.386853447728357	261.1230880343171	106.62928223828852	89.97924123793373	0.1108840055593052	27.721180109225894	36.572845762064205	31.701488557089196	1.758241417923999	1.3014387514536532
URS00000580E2_GR_chrM_2247_2273_27_+	14.2667595238967	14.628643366082471	10.193781277270968	0.40850535763418566	117.34032454299737	85.38846666504232	45.68180678457043	0.08968580686120867	3.50854657990062	2.6556917841669105	2.7140233404650465	0.7041798928250947	0.589501849178516	740.5150335852408	495.75424379557114	431.0409036245902	32.263245599021204	6980.21585608083	2472.815544272987	2057.224302086348	4.435360222372208	3313.907631657239	5296.205882628292	5205.381472747937	17.736979356519793	16.2665275587474
URS0000569A8F_GR_chrM_2967_2997_31_+	16.401582068370512	13.737184978994769	11.96952329065856	1.549179174207738	17.36434428473826	16.644541675573986	14.869067758100613	0	1.0597714440645916	1.1467833573001596	0.9134339019067066	0.7892642648405754	0.6134770549755965	53.529011840866296	31.806841014521737	37.693925883863045	2.7492369831026675	94.54836401411272	45.14814763994567	24.385665691350585	0.03659172183457072	4.83843479483627	6.229894714310314	5.827599318443842	0.9223889543817508	0.7123920329785483
URS0000001B02_GR_chrM_3002_3029_28_+	5.855759748155719	3.930524259695414	4.295132420363185	0.03713685069401688	4.930265851048944	1.9743009464977908	1.5752360104038912	0	0.3263771944354414	0.7081840212907751	0.2856864689140571	0.04694548705421038	0.09069222370047104	111.77150639143568	83.18909409766742	71.75606400109916	5.459383540959341	482.1454027107378	219.95792448858003	176.78729180058735	0.1663260083389578	24.18084070349074	29.399385265847513	28.998339039653654	3.552998233716689	3.947050064110184
URS00001ABE1D_GR_chrM_7638_7669_32_-	2.752967458573925	1.3889824644422322	1.6321502632006315	1.188378337218175	0.4930260039690037	3.4550259624135693	1.0501573402692608	0.08968580686120867	1.87666511333089	1.770461189444607	1.2855900530040087	1.8308675604793765	1.7231586373101613	23.77954290020662	18.212496715414236	15.432900349591923	4.244998915156916	12.0001574863125	10.22048033327235	4.392230852188506	0.1108840055593052	5.797403853272288	4.224079754719192	5.1316391814921545	2.9637497585205383	2.55334513251616
URS000009CE06_GR_chrM_12167_12197_31_+	1.9308472174543203	1.5411555273556117	1.0762266977185464	0	1.2724241520975017	0.44220641574977065	0	0	0	0.20936628503176088	0	0.205254394765836	0	3.907863446415624	2.1084449696581378	2.2164956459531497	0.26515109199876835	0.8302262150784504	0.7582937021460131	1.1507644832733883	0	0.7837392577581633	0.828160932972732	0.5004395633599092	0.4576930006829186	0.38266184184532787
URS0000018C43_GR_chrM_12169_12200_32_+	42.17943083143758	21.34647613218311	28.816167241095183	8.334248085694238	5.575404174376987	8.302949671246962	6.804266520862204	0	17.838634164962567	18.711317792617276	16.823355691525308	22.45068704341841	21.69883704984973	7.111646354472061	3.4093922377654176	3.980273625976493	0.9215752140541336	1.4232449401344864	1.5495566956896791	1.3264537173609288	0	2.3747561047088284	2.48120425207349	2.5371122049409354	2.5100584452752845	2.4848739146225163
URS00004232E5_GR_chrM_13460_13488_29_-	1.095103365473498	1.0047956867157652	0.6013183692387094	0	0	0	1.0501573402692608	0	0.08159354767428081	0.11803029147590612	0.14284323445702854	0	0	5.867993754575453	4.620447530569784	4.039296456208673	0.7526750747837082	0.24567918609464348	1.978157483859165	3.5137846817508045	0.2217680111186104	0.822098020095604	2.453008749209018	2.980912871982591	0.29162297201982684	0.0888668998194099
hsa_piR_020008_DQ597482	56.44343887136001	34.54724012606248	34.76193906097265	0.9655572330540736	91.45642930927032	65.1518951486337	39.38087024638336	0.2690577770001663	4.977240951121788	4.131077244921752	4.856672800211227	1.3614142985959792	1.8591977712360193	29.98206346171629	18.739225438784928	18.328472494439787	1.3475133381968003	332.28533504104144	114.91116823737887	155.4410498589512	0.9092488455863026	9.363025170548026	11.779163103659664	10.502247952929816	1.291544620506334	1.4087588873011374
hsa_piR_018780_DQ595807	105.22114723328812	86.56018919336141	41.77731799379671	95.21881969017224	2.7116439903893386	4.442172271917072	3.67554318751393	1.0762311080006652	69.43658366146722	56.89082205383224	72.7786661429315	132.9021984918216	135.54002969994906	33.706330725267435	26.67955575086106	11.025339106881406	23.289042784292377	1.1648582099314992	1.4836181128943735	1.5372807982659769	0.3326520166779156	18.297129634959212	15.740959110802375	19.76542306448634	34.64010709321617	35.68564480944894
