sncRNA	MCF_7_Monolayer_salmon	MCF_7_Spheroid_salmon	MCF_7_Monolayer_fc	MCF_7_Spheroid_fc
URS00006E899A_GR_chr15_25082768_25082859_92_+	614.9032966915161	491.2385902408698	NA	NA
URS000071037B_GR_chr15_25097663_25097754_92_+	0.8700997949300417	139.71948057707783	1.642231622813283	42.90122767921242
URS00006B25F2_GR_chr15_25101575_25101666_92_+	0.719489896851451	170.60427146385388	1.7551128952043233	61.834565599172876
URS000022BCB9_GR_chr15_25106521_25106603_83_+	2.1882213651391846	255.06898822137768	2.6740805242503933	162.35592484692683
URS00002034DC_GR_chr15_40593825_40593906_82_-	22.219508734515365	9.066733145059377	66.71564947218691	67.08899309358716
URS0000EFD359_GR_chr15_55372951_55373012_62_-	16.080546617768206	1.5190730531209324	NA	NA
URS0000ABD8E4_GR_chr15_57278567_57278657_91_-	0.6706254756584037	54.611454458646215	NA	NA
URS0000EFC9E2_GR_chr15_62823970_62824028_59_+	18.751301882955712	17.194054441021116	NA	NA
URS0000559F9B_GR_chr15_65296133_65296167_35_+	1.6021024190741924	173.1821067512211	3.778414295977691	275.7337034006811
URS0000415026_GR_chr15_65869062_65869133_72_-	5949.833020638079	3694.1286581810787	3825.485811815558	1827.5484243452888
URS000062F4C6_GR_chr15_66501250_66501318_69_-	352.32422582348653	900.5653890805693	NA	NA
URS000072BDC5_GR_chr15_66502020_66502091_72_-	553.2562979852404	919.1912114781943	NA	NA
URS0000679E95_GR_chr15_66502812_66502910_99_-	129.44642357154956	268.7877624530631	14.696226180469594	352.91694670744215
URS0000651CAB_GR_chr15_66503243_66503314_72_-	3084.4870381483083	2302.3012133660914	7.103594218435127	21.297943538845338
URS00004DF250_GR_chr15_66503245_66503314_70_-	765.5974546085448	121.67086442463872	1.2716081016541074	20.325044852869134
URS000032015F_GR_chr15_79209788_79209871_84_+	35.41193926249785	38.43204292920453	37.110767818263085	31.79675703141634
URS0000543D82_GR_chr15_79209840_79209861_22_+	58.429203548535796	32.69462655027931	27.778058596615033	20.84115615937934
URS00000CC06A_GR_chr15_89335073_89335145_73_+	173.76205003780996	30.22117558927028	249.85095495201207	36.46651710155347
URS00006F72B0_GR_chr15_100638363_100638457_95_+	45.122203773205435	16.590244137058363	23.543921558248332	37.194107272074916
URS0000305D7E_GR_chr16_636735_636806_72_-	288.0120520401618	791.5644977259681	64.24745343662353	134.32958807847467
URS000053336F_GR_chr16_2155023_2155105_83_-	71.0158185223228	128.2524634127471	12.205245339145561	42.59553155953161
URS0000183E1C_GR_chr16_3150676_3150748_73_+	379.5697626916252	29.817590415199366	84.18318091043855	10.064272584735939
URS00004A0D40_GR_chr16_3152902_3152973_72_+	558.6756062872412	569.103582868658	103.91112549123717	90.07903315479516
URS00006C58BC_GR_chr16_3157405_3157477_73_-	2.796461076786326	20.24402408582458	75.39001205599406	102.93493972709332
URS000030476B_GR_chr16_3172050_3172121_72_+	685.7156923502074	50.181329379665655	175.09981772511668	32.022792899987195
URS0000527A9F_GR_chr16_3175693_3175765_73_+	399.7554133655405	1571.888575044484	37.56711492530081	72.07838847401621
URS0000009B16_GR_chr16_3182633_3182704_72_-	77.7874644765626	0	223.65864860416926	49.556342814616976
URS00004D4536_GR_chr16_3184131_3184202_72_-	2800.943739621572	747.0316575931522	279.7725991989999	52.38109762935261
URS0000190FE5_GR_chr16_3191503_3191573_71_+	137.2198635330251	581.2248054584801	122.86815286377784	378.1542325613605
URS0000185B47_GR_chr16_3191991_3192062_72_+	86.1887849176399	35.38918855883737	156.8675588229764	34.69413061395577
URS00001D9AFB_GR_chr16_14285893_14285964_72_+	36.947228344028254	19.749174123254672	147.03175768869886	40.137225984629666
URS000075BAEB_GR_chr16_14303967_14304049_83_+	15.617627099689972	23.248639035554554	NA	NA
URS00003E7283_GR_chr16_14309340_14309361_22_+	496.44980314547604	225.45663551436508	98.01434520775352	50.51506468087791
URS000066D160_GR_chr16_15643297_15643363_67_+	308.61715263830064	85.51347298548485	241.81105835230264	65.49955393473456
URS0000597BED_GR_chr16_15643301_15643322_22_+	311.3792101984464	65.80797952310824	211.73101764558749	57.563466344749436
URS000005AEAB_GR_chr16_22195711_22195792_82_-	49.05439818420922	34.73368177280821	484.97429670528874	222.68453967666738
URS0000A8A18F_GR_chr16_23441841_23441921_81_+	2.2391721485058262	17.504068656934162	NA	NA
URS0000B70A56_GR_chr16_34163096_34163112_17_+	16328.449234141874	1476.6725206319195	12301.925948204442	6977.375098292531
hsa_piR_001184_DQ571550	1.7056543567170734	20.772431351331985	35.516611367172295	118.09080346237967
URS0000372535_GR_chr16_47505331_47505357_27_+	101.18068459409776	272.4909950054603	29.44933390591285	66.42727878204308
URS000040780F_GR_chr16_56858527_56858549_23_+	14.86518118482031	7.202849413014515	NA	NA
URS00000FB60D_GR_chr16_57299951_57300033_83_+	1183.0592594162883	2916.0886741355125	403.6742723852121	811.1450495263638
URS00005FDE70_GR_chr16_67202327_67202348_22_-	13.396285803205126	13.682933220284848	NA	NA
URS0000632075_GR_chr16_69933083_69933180_98_+	1717.9006518759522	1422.2840855588597	884.6316772432558	725.9229644389148
URS0000EFC4C1_GR_chr16_69933102_69933164_63_+	73.93923491491098	31.740584328345914	841.1101615812499	702.878624431581
URS000018A236_GR_chr16_69933142_69933164_23_+	1933.322853389336	1324.7568776855505	814.4701955616158	689.5630185494015
URS0000729A81_GR_chr16_70529509_70529588_80_+	896.3611110810801	929.0732681248146	963.2867889558343	1179.5689263252505
URS000009AC8B_GR_chr16_70778211_70778281_71_-	11.887893098721577	569.6619329720156	98.22415863413025	614.6543071998085
URS00005AFD62_GR_chr16_70779036_70779109_74_-	2704.484274449665	24360.933779069648	221.57112806592892	1088.7104634638827
URS00006ABCCE_GR_chr16_70788694_70788764_71_+	3.938458571119065	651.920370567622	71.77736368657321	544.9526372196103
URS00006E998F_GR_chr16_71426493_71426565_73_+	253.58019260655234	138.58801614260088	116.60657275376744	69.65208583558281
URS00006E2EFA_GR_chr16_72821933_72821992_60_-	0	49.80898805733561	NA	NA
URS00003A4D14_GR_chr17_1713903_1713987_85_-	86.1552993051392	40.10616311040515	5833.30961680496	2479.09454762117
URS0000EFCEE7_GR_chr17_1713913_1713973_61_-	117.48441621115924	42.159462749144964	5832.969052957237	2476.932532657471
URS0000096022_GR_chr17_1713914_1713935_22_-	14556.272785512905	5639.71336905023	5799.655527916826	2461.4128899096204
URS00006054DA_GR_chr17_2049929_2049950_22_-	11.593477168384762	11.754789955205112	NA	NA
URS0000269B1D_GR_chr17_2329125_2329210_86_-	97.21357464990653	65.14212962971102	41.730335111797906	33.558021604686346
URS0000EFC120_GR_chr17_7017626_7017687_62_-	65.56791933343511	59.79140771016922	18.593035493717224	16.08613241497295
URS0000EFE706_GR_chr17_7017937_7017999_63_-	75.22344522885952	21.468324341907074	29.705159347730863	13.038621386620468
URS0000EFDE70_GR_chr17_7223307_7223364_58_-	30.76871902137169	14.731225159156192	13.363169383630488	7.5006299293043055
URS000075BA95_GR_chr17_7223308_7223329_22_-	15.277025210956724	4.126212595908453	NA	NA
URS000032F6AC_GR_chr17_8119155_8119230_76_+	2423.9905227508384	5124.864439912875	353.3493655422921	417.44786771881894
URS00001B506A_GR_chr17_8120314_8120395_82_-	105.95418370359255	57.69099878617481	159.20287102199057	119.40282806994337
URS000049C11C_GR_chr17_8120925_8121012_88_+	46.69514639967277	33.781823790624856	116.69500558174047	44.71333673738076
URS00005AFD62_GR_chr17_8125746_8125819_74_+	4418.978000117415	26224.266723838864	157.25236321885836	610.2000796518652
URS0000222FD2_GR_chr17_8186358_8186429_72_+	73.16730791507638	23.387217940234006	187.0908571819313	76.41079907527998
URS00000A1A88_GR_chr17_8187160_8187233_74_+	64.90003099852841	27.442952195275694	99.52968116505512	39.387970852698054
URS00001618FC_GR_chr17_8220869_8220940_72_-	19.61973128044174	28.548210292008	52.42384178657716	23.60322441127529
URS00004E6E4D_GR_chr17_8226661_8226691_31_-	402.8726460710678	1197.1571522607558	267.0252589436119	601.2302241391603
URS0000EFBC32_GR_chr17_12081908_12081986_79_+	59.27462111911249	53.170776702294	121.58017681300974	85.45097220163407
URS00002ED61F_GR_chr17_12081909_12081930_22_+	251.50925577588416	145.68004078152555	119.47993838344118	84.65513848133627
URS0000660E95_GR_chr17_16439505_16439576_72_+	733.2455934552171	562.3201927256259	258.0010316520896	185.49709047215478
URS00003B08B2_GR_chr17_16440036_16440106_71_+	658.8096838731079	274.62766587671297	1393.0874293286604	576.2878036889513
URS00006B6C71_GR_chr17_16441226_16441298_73_+	401.1010576863973	1743.210261426366	494.69297767540303	2314.106280140733
URS0000D553D9_GR_chr17_17813896_17813916_21_-	17.643901458187862	73.75704030739081	7.3687107978413895	15.821580356429624
hsa_piR_000753_DQ570940	18.968154993037846	179.87216227632885	44.93574708987966	324.56323063306144
hsa_piR_006426_DQ578783	118.00243184534034	432.0975714945905	33.67505191267088	147.03670604324844
URS00001A72CE_GR_chr17_19508181_19508252_72_+	170.69313593546613	41.099456309742145	370.53989836515075	61.25607953615858
URS00005AA786_GR_chr17_19603347_19603414_68_+	657.6696343268562	3.1027011926008603	47.59568465226019	69.29139497460564
URS0000684E4B_GR_chr17_19860862_19860932_71_+	6.688003890541138	11.830178015092502	32.16825044945468	67.82588784019194
URS00006531F0_GR_chr17_22527251_22527306_56_-	40.32129012236378	13.603057568963303	75.23107199249912	34.783226423254746
URS000020C605_GR_chr17_28720550_28720616_67_+	2067.6068419606195	1858.2017412604655	26.985917233200166	10.207687617967656
hsa_piR_000560_DQ570698	31.343300272943242	10.154357721075279	19.27259523841947	4.4916901447596596
URS000082C6B1_GR_chr17_28723434_28723491_58_+	16.348065459342777	5.754439908711701	NA	NA
URS00006C130C_GR_chr17_30117083_30117163_81_+	521.0162080654553	106.1522319525763	746.0422432264139	219.36203303143725
URS0000EFBC44_GR_chr17_30117094_30117153_60_+	1950.9047651345502	636.4877812161631	744.1159550859951	218.78847580615007
URS00000BE495_GR_chr17_30117131_30117153_23_+	2042.0022446005476	443.72371671948326	410.49358953575705	98.19569871840818
URS00002D4542_GR_chr17_31550074_31550145_72_+	133.42748811818015	161.7585838794232	344.9053595817929	450.9883114872754
URS0000EFDC65_GR_chr17_31560015_31560071_57_+	22.815610383055564	9.78564398112034	55.24033657580706	89.06055564377941
URS0000367985_GR_chr17_31560016_31560037_22_+	13.666182673606148	0	NA	NA
URS00005DBAF3_GR_chr17_31560050_31560071_22_+	100.89030572425935	196.26421339665418	40.693170373282825	84.9418926666964
URS0000515607_GR_chr17_31575424_31575515_92_+	168.94395194604806	101.48329033682512	73.98767710647394	36.05389587117116
URS000096B15F_GR_chr17_35151152_35151231_80_-	161.8827198613983	327.1245112540607	98.72680740081398	206.2448991057996
URS00005CB969_GR_chr17_35151223_35151256_34_-	29207.806948672813	13781.587807487364	20623.22008053521	18282.62185990762
URS00005D7632_GR_chr17_35573657_35573753_97_+	5.016744222036244	16.865499386476714	NA	NA
URS00001246A7_GR_chr17_38751778_38751854_77_-	103.47120038189699	12.868366835188185	NA	NA
URS0000417A0F_GR_chr17_38867645_38867716_72_+	523.0931789939189	741.5985835871833	627.7008509968695	305.21336977031876
URS000014D40F_GR_chr17_38869292_38869363_72_-	43.55052104000437	379.1338620562404	150.15145025296212	72.77847250315507
URS00004DAC80_GR_chr17_43233791_43233833_43_-	40.17331300934462	194.92673920885247	72.3631245879371	146.08316210777684
URS00006A0932_GR_chr17_48037161_48037247_87_-	60.08750858524937	35.26649246020358	71.49551675434567	43.496082498002856
URS0000EFCA8E_GR_chr17_48037173_48037232_60_-	46.18157116925383	15.133225802060277	70.33027213240706	43.035342646668184
URS00003AFD9B_GR_chr17_48037174_48037194_21_-	94.72526844103552	60.08655784365132	50.90072150721176	34.62122268839422
URS0000538196_GR_chr17_48579858_48579933_76_-	1515.6860111548442	1589.8378789467038	12134.729626523176	18428.710933835173
URS0000EFE822_GR_chr17_48579863_48579926_64_-	80438.6362811725	111520.38073888278	11946.363774796879	18212.235691531954
URS00002F4762_GR_chr17_48579864_48579885_22_-	59.426493682573756	20.796211008689472	13.857484768661534	8.460479541000813
URS0000EFE71C_GR_chr17_48632493_48632553_61_-	63.23558224121832	34.58597476758008	19.049237698475093	14.522375984334474
URS000032F804_GR_chr17_49192528_49192600_73_+	1187.0803722706637	1183.649168420336	429.977984249903	238.06897067285652
URS0000EFD752_GR_chr17_58331242_58331305_64_-	27.80416332937423	41.95289142393923	NA	NA
URS0000D510F1_GR_chr17_59137785_59137809_25_-	72.34555869019893	46.63742004919053	29.707749925221243	20.734468901894267
URS000071E3CB_GR_chr17_59151136_59151219_84_-	31.06314367567737	46.459971104097455	63.21066646782528	172.2888060380966
URS00001C11BC_GR_chr17_59151149_59151171_23_-	165.14179709787268	481.2715071691415	51.44669702981579	160.55858215213354
URS00000D02E8_GR_chr17_59841255_59841272_18_+	676.6193459988484	57.69829078777325	314.7510611595257	29.578562468370876
URS00000AF93C_GR_chr17_59841266_59841337_72_+	350.24346811121615	655.6481749901621	13761.857395381214	17419.34858697366
URS0000EFE31F_GR_chr17_59841272_59841332_61_+	26505.034388406882	15718.24979657141	13699.555704552798	17304.46447289346
URS00004270D7_GR_chr17_59841273_59841296_24_+	62107.092718567066	86772.99493386228	13157.129740933771	15994.215576774495
URS00007629C2_GR_chr17_59841311_59841332_22_+	176.43715040915777	119.74309140669652	484.3568114216418	1263.9271394832365
URS00000C304D_GR_chr17_64146078_64146157_80_+	2624.0451127358506	1853.3607472496167	782.3421117075721	929.1640670674733
URS000059900F_GR_chr17_68019897_68019969_73_-	239.48595697125705	138.7745309447046	219.8928874411668	124.76933639317615
URS00002D7BB5_GR_chr17_75033906_75033978_73_+	4363.513118453096	15440.376950173715	2503.161918024422	7577.280713074954
URS0000390F3A_GR_chr17_75034431_75034503_73_-	4024.7882553699524	13051.233668337973	2497.4288385104105	7577.012015586937
URS0000432A51_GR_chr17_75035152_75035183_32_+	40.64921102222733	13.854020988824162	NA	NA
URS000072497E_GR_chr17_76558792_76558868_77_+	685.6543140774066	425.29459824452954	301.37705275314755	187.41054522079767
URS0000634240_GR_chr17_76561109_76561192_84_+	556.0384337793248	1555.4091448160748	NA	NA
URS000072C309_GR_chr17_76561634_76561705_72_+	16.18823031507589	8.871026609592091	NA	NA
URS000075E706_GR_chr17_81125883_81125949_67_-	60.169070701972856	21.364639840398592	12.4489334114747	8.319391946414653
URS000075B45F_GR_chr17_81125886_81125908_23_-	50.45021771476776	43.09316656538603	NA	NA
URS000075DF00_GR_chr18_49489235_49489324_90_-	72.657632612765	5.701411139176759	1594.0125210756503	1039.0988584602544
URS00002AB33E_GR_chr18_49489244_49489308_65_-	2088.3260030929523	1709.3721636325363	1575.3705115021737	1038.6134667224248
URS00006ADC79_GR_chr18_49489245_49489308_64_-	3289.374385429946	2063.4802147444793	1575.3661069847074	1038.5556397954365
URS000005BADB_GR_chr18_49491283_49491347_65_-	191.3728442355069	163.29682120054014	NA	NA
URS00004BB247_GR_chr18_49491664_49491729_66_-	3219.6376324201046	1634.368188405684	1910.951087833916	1279.8147663063978
URS000061547A_GR_chr18_80013036_80013065_30_+	90.13226379137915	217.91420006305606	1317.107602280103	4109.22636699374
URS00000AED6F_GR_chr19_4724070_4724141_72_+	122.06174285543747	423.63795906512	231.60386728369605	322.6546298963758
URS0000467AB5_GR_chr19_10107651_10107735_85_+	28.49114806386239	42.1622042971594	36.57345529678237	46.07250691597494
URS0000CA6BD0_GR_chr19_11536524_11536595_72_-	0	14.016573205273087	NA	NA
URS0000185C0B_GR_chr19_12706449_12706518_70_-	5.619591918146705	37.89791299144919	5.861648510040331	41.38681855423223
URS00006E5DD3_GR_chr19_13836286_13836353_68_-	601.2748372782787	549.0289532846257	247.1554453957122	228.35386626463745
URS000059273E_GR_chr19_13836289_13836310_22_-	1089.4410380140916	996.706038341478	409.443034092099	379.3401312098148
URS0000233054_GR_chr19_13836440_13836517_78_-	801.160293164361	730.6567262500233	1043.3789331519772	577.4468539997188
URS0000EFE0E6_GR_chr19_13836446_13836508_63_-	537.4833435547503	231.44771009107615	1043.2558537213886	577.2990234092434
URS00000887D8_GR_chr19_13836447_13836467_21_-	3808.07417136568	1536.7476640353882	934.021901482246	544.3181422016967
URS00001CC864_GR_chr19_13836587_13836659_73_-	370.8594125193734	184.4967688653648	537.5449915331175	394.5000501767195
URS0000EFEAE0_GR_chr19_13836593_13836651_59_-	141.05052004477642	50.96543755664002	534.3939596084261	393.2734199933216
URS0000391DB6_GR_chr19_13836594_13836615_22_-	1778.7042704590126	1289.9544605595638	429.9367471800734	348.53953409635017
URS00006CAA11_GR_chr19_39412168_39412260_93_-	9.249138311663849	19.33164475133077	26.119287142542372	30.72492473268469
URS000068907A_GR_chr19_40114609_40114705_97_-	23.40743704343545	188.30844917502208	12.200812970319088	163.93273308071556
URS000014E598_GR_chr19_45478601_45478687_87_-	159.54601577262022	540.393071128104	79.5349877902995	219.23325509210986
URS0000EFEEB6_GR_chr19_45639006_45639070_65_-	66.21769537346891	15.283602801694972	NA	NA
URS000050B350_GR_chr19_49489966_49490047_82_+	1042.2271588125677	1034.1310498560229	58.236374487846376	189.3838045225175
URS000008DC88_GR_chr19_49490617_49490699_83_+	53.76343081900717	439.84447755305104	13.728644387406828	73.15802598671493
URS00006561BE_GR_chr19_49497720_49497806_87_+	8.023773852322643	31.73425992092468	NA	NA
URS000065F8CD_GR_chr19_50799032_50799122_91_-	1201.1050285253077	83.96705098052962	NA	NA
URS00006611EB_GR_chr19_50802328_50802418_91_-	658.0540767298952	182.40235584844226	32.4780204144263	15.901179885955818
URS000075E904_GR_chr19_51692612_51692681_70_+	32.32314090401249	13.967721861165526	4053.2376246413824	1063.186034912279
URS0000EFD207_GR_chr19_51692617_51692677_61_+	7606.060868521006	2019.8981128180249	4049.475471044053	1061.4968853741884
URS00002C10B3_GR_chr19_51692618_51692639_22_+	6704.00434078304	1210.904800025537	4028.1819807078923	1055.2486043109664
URS00001C308D_GR_chr19_51692656_51692677_22_+	35.12012887022349	7.159050353383512	NA	NA
URS0000EFD799_GR_chr19_51692792_51692859_68_+	256.477114059918	220.99572448742575	97.15386180387883	62.48323286143165
URS000000B1C9_GR_chr19_51692793_51692814_22_+	140.5291192589949	15.88471004537613	88.97205128955689	58.423838978493926
URS0000EFF282_GR_chr19_51693267_51693327_61_+	2495.4136279503464	1046.5308337587117	934.6051243236308	460.28382784047756
URS00005A4DCF_GR_chr19_51693268_51693291_24_+	626.6141805641371	366.1985885530955	929.6125342560989	458.78837154822884
URS00006EFE36_GR_chr19_51922147_51922212_66_-	238.53773922170188	47.836874051013034	67.54956489523514	144.1745118534654
URS0000D535DF_GR_chr19_58393364_58393446_83_+	0.5005332655116712	11.99807796950295	NA	NA
URS000067C03A_GR_chr2_12030303_12030372_70_-	18.7838968937052	36.13822372217095	NA	NA
URS000025C8A1_GR_chr2_27050845_27050871_27_+	4860.100745056737	797.4748921647446	1898.254524929651	289.51106082063194
URS00003D2CC9_GR_chr2_27051214_27051286_73_+	520.2598409368807	563.960631206353	274.38136114554385	374.7312747238286
URS000075E488_GR_chr2_28913662_28913750_89_+	97.93602665679897	249.39091804010621	162.8529917584019	263.6072873650005
URS0000706C1B_GR_chr2_28913664_28913748_85_+	189.52323475716952	295.0703536175642	145.3127456334195	219.48129718140058
URS000031F4C1_GR_chr2_28927067_28927144_78_+	15.38425510111661	129.5684089995983	19.89199342106729	153.51477617373675
URS00006C2FB0_GR_chr2_28927983_28928060_78_+	150.4816796598365	235.11784778565277	152.94103607178286	213.57534576031293
URS00004E1F23_GR_chr2_42810536_42810628_93_+	35.94076529410935	36.69585694741166	19.06206225825199	30.955883668852803
hsa_piR_004309_DQ575884	4.268080135421952	21.275371244665365	68.593920320671	297.2935274279262
URS0000A85F9B_GR_chr2_128350829_128350927_99_-	10.030892574090808	49.96843782756871	NA	NA
URS0000078F1F_GR_chr2_130273761_130273826_66_-	6.195947426689863	56.16687770381109	NA	NA
URS00001BEC46_GR_chr2_130273761_130273826_66_+	48.67688568622495	2.6567769763705718	NA	NA
URS00002D9CBA_GR_chr2_135665397_135665478_82_+	171.15499267099403	62.27393282858743	270.2003940212656	69.56452124407006
URS0000EFCBF4_GR_chr2_135665410_135665466_57_+	51.569885277585804	0	229.48586117480951	55.70394361876553
URS0000537082_GR_chr2_135665411_135665433_23_+	87.34433246371827	3.388343036870335	54.39119136466824	2.1171088301325165
URS000024A59E_GR_chr2_135665446_135665466_21_+	817.5803502031899	214.99643843599057	353.70360382984575	107.33747109066012
URS000062A1CF_GR_chr2_143096689_143096757_69_-	2.736777829044707	18.835285077246834	1.5099492784714375	28.42784900702524
URS00006F4537_GR_chr2_156400769_156400840_72_+	35.624911685147126	81.7265993883158	108.03456491351263	145.48761096790273
URS0000EFE4D0_GR_chr2_176150328_176150390_63_+	20.0414724663038	8.737387449665407	6577.731243742045	10324.79695235929
URS0000EFBD9F_GR_chr2_176150329_176150389_61_+	43837.50160888881	63445.775851984006	6576.726252612282	10324.494293345213
URS000028C188_GR_chr2_176601024_176601042_19_-	4.418900691670393	109.44949813438966	NA	NA
URS0000ABD8C9_GR_chr2_202278113_202278187_75_+	40.60072356684648	31.16449800495558	NA	NA
URS000063A91D_GR_chr2_202293051_202293134_84_+	44.855433669505274	37.100390207217266	NA	NA
URS000098604A_GR_chr2_202346276_202346373_98_-	388.2740486573331	3738.9007190483344	50.51795668249533	561.5402502093355
URS000065DC2A_GR_chr2_203364408_203364478_71_-	3.5646725222906475	30.32869014252985	181.45154295768685	1375.482180125341
URS000004E6C0_GR_chr2_206161881_206161950_70_+	68.34215123303711	120.5791176912039	31.786795247295753	43.050649191280215
hsa_piR_001152_DQ571500	46.003863655618304	31.92688725662952	NA	NA
URS0000EFCA1B_GR_chr2_207109996_207110063_68_-	22.441146287675203	16.256856289770763	NA	NA
URS0000EFE9A1_GR_chr2_218402656_218402713_58_+	798.4634816252183	542.1340085349092	456.53634151450416	351.524469958555
URS00000E73CB_GR_chr2_218402657_218402678_22_+	1033.4315511076304	812.4453609121744	444.1358439655809	347.97202212619766
URS000003ABC4_GR_chr2_218402692_218402713_22_+	17.19828232129905	1.139628975014587	NA	NA
URS00000ED600_GR_chr2_219001648_219001669_22_-	19.521088467348722	13.859164293773661	NA	NA
hsa_piR_020548_DQ598263	506.63372026460786	2023.3503563571544	345.2671386662061	1904.4355552966417
hsa_piR_001040_DQ571333	657.2627476174986	1028.3227592512742	139.8053495956201	194.7253238997497
URS000051F814_GR_chr2_229180940_229180967_28_-	3.1142813654160886	11.794616725098477	20.337349010269975	46.596417246235916
URS000053D4AB_GR_chr2_231456444_231456523_80_-	54.90216153177039	173.8565748042453	28.701658949991636	83.39097205915671
URS0000519855_GR_chr2_231460370_231460437_68_-	122.3906420093054	415.56149340128115	18.85034302885247	42.85558399061834
URS0000626A32_GR_chr2_231460371_231460440_70_-	443.2754597302663	499.17880607187067	18.85034302885247	43.24733371194054
URS0000EFDAD6_GR_chr2_240456014_240456076_63_+	87.31711307385076	34.11041123270837	96.31739530374571	27.178118607316964
URS00001C770D_GR_chr2_240456015_240456037_23_+	156.23206295401636	26.399158073134455	95.60088763234512	26.707444217523303
URS000081F58C_GR_chr20_2462959_2463040_82_-	23.01831647957326	67.88979827259477	NA	NA
URS000062ED01_GR_chr20_2654212_2654286_75_+	54.56601687386907	80.95441864031318	70.94358077498315	139.34288053172156
hsa_piR_019676_DQ596993	94.68491734273692	118.43452005928832	56.873545003761386	73.95659953529943
URS00003D103A_GR_chr20_2656097_2656182_86_+	78.85953186015324	61.697769381700105	87.85227195705015	78.10757008722058
URS0000434604_GR_chr20_2656624_2656694_71_+	669.1039240893856	735.3714459187802	736.6606404991163	937.5578142003062
URS0000406CED_GR_chr20_2656939_2657010_72_+	415.6902781182301	305.82691160524325	106.41694624672353	100.2316861013915
URS0000255FE6_GR_chr20_3917494_3917571_78_+	124.38736641961714	57.573604212926895	157.9900849717298	94.41255384138032
URS0000476BE1_GR_chr20_3917541_3917563_23_+	1335.5630279478705	722.905910781631	299.57620987173647	183.9094699545142
URS0000336885_GR_chr20_29298646_29298674_29_-	78.99952183949634	2042.207082109056	183.51911844623282	4426.3691823944455
URS0000359B05_GR_chr20_49278945_49279023_79_+	17266.319463196734	15727.681854655344	NA	NA
URS0000643FAE_GR_chr20_49280319_49280409_91_+	850.1889023088568	731.9952563967637	28.437925427024183	96.83708307622211
URS00006B5455_GR_chr20_49280683_49280772_90_+	294.0578943074243	582.220037189265	124.0203383038731	623.0245953158569
URS000075DD9F_GR_chr20_57895394_57895444_51_+	0	19.596165073261538	NA	NA
URS00002B159F_GR_chr21_8196022_8196067_46_+	8.039855692788134	15.425955092203203	NA	NA
URS000031B2D8_GR_chr21_8209687_8209710_24_+	365.70309280968263	2725.3374628509273	2395.8353193741123	14327.56356358768
URS00001650DC_GR_chr21_8210692_8210721_30_+	102.30576356660428	484.90437373260187	3574.9749814125103	15609.647390476988
URS000049DAFB_GR_chr21_8210893_8210923_31_+	115.216316745094	3878.94877789131	195.4771568180209	2992.396044958584
URS0000441811_GR_chr21_8210896_8210927_32_+	207.91968889508078	1158.2562983856546	193.55541979308643	1502.8286804054667
URS00003F0F42_GR_chr21_8210897_8210926_30_+	227.82377136763418	1605.218287967239	69.84232166558536	522.2230453106243
URS00004A7BA1_GR_chr21_8212566_8212588_23_+	21585.79056913778	3308.6380571477716	8158.289479441697	3244.7118493682556
URS000047CFA7_GR_chr21_8212572_8212592_21_+	69.8032222130462	229.60316301911038	4963.748771084454	7071.941524444307
hsa_piR_009294_DQ582566	105.60406161390905	321.2939058881785	14448.440445778324	34365.507121910065
URS00005A612B_GR_chr21_8213912_8213966_55_+	237.2218321681894	484.32239882077295	514.4583997041012	1895.6775651672974
URS00001D1556_GR_chr21_8215387_8215417_31_+	72.9987440317452	251.62444602737045	1894.186167351175	6392.680190525505
URS00004BF3BA_GR_chr21_8215727_8215756_30_+	28.688045330581144	217.10897495520112	776.7815144143473	3533.577879982665
URS00004949A9_GR_chr21_8215846_8215876_31_+	63.88365934458583	329.0103095302929	1401.161214960096	5414.856810323831
URS000027190B_GR_chr21_8216294_8216322_29_+	350.36373061879084	923.8368135348002	92.41264507375703	380.0159193187898
hsa_piR_019324_DQ596538	5.434622128650922	24.95205476134587	429.9416214017795	316.4741927614172
URS0000036192_GR_chr21_8216553_8216581_29_+	157.70343267962912	172.35274557572848	426.5353249319519	307.40696213162687
URS00003E868B_GR_chr21_8218421_8218452_32_+	19.34123674866156	73.6496518617013	55.475910988761456	252.37313842159793
URS00005874CD_GR_chr21_8218452_8218479_28_+	24.31419526209084	85.31086699451335	99.72544246388762	434.581868509403
hsa_piR_001318_DQ571823	43.30561475763718	602.9005328144852	37.72502647735609	294.9566467058549
hsa_piR_018573_DQ595539	42.900059844007956	483.2790345133091	29.72543654769238	212.91726093385674
hsa_piR_014923_DQ590404	153.7176224820109	477.48987439886764	32.10056184405961	203.14452789888418
URS000041798D_GR_chr21_8218915_8218940_26_+	2706.616602687458	11130.162773288006	982.5750769168742	3757.5194395629205
hsa_piR_008114_DQ581033	27.24282686721121	5.508269156195672	NA	NA
URS0000EFE1B2_GR_chr21_16590252_16590313_62_+	16.921543187276118	9.222118511756872	296.6010065013666	104.56036276196915
URS00004FCB5F_GR_chr21_16590292_16590313_22_+	22.011078019378193	17.46155863573887	NA	NA
URS00005AFD62_GR_chr21_17454786_17454859_74_-	778.4517889614725	3607.883311004502	165.00781121240152	1113.9701692297126
URS0000EFBD7B_GR_chr21_25573982_25574043_62_+	3591.2027406554867	1254.7108768576493	1041.4654038503888	408.83352436938816
