smallRNA	logFC_tumor_vs_normal	CI.L_tumor_vs_normal	CI.R_tumor_vs_normal	AveExpr_tumor_vs_normal	t_tumor_vs_normal	P.Value_tumor_vs_normal	adj.P.Val_tumor_vs_normal	B_tumor_vs_normal
URS00005651EE_GR_chr16_15643294_15643372_79_+	0.9811439575032015	0.31605194819661064	1.6462359668097923	4.929421310836926	3.1111847924427862	0.006320530299898951	0.024829406993655986	-2.6284277643176184
URS000075BBD9_GR_chr3_49020618_49020709_92_-	1.1349730530673448	0.3654143543825681	1.9045317517521214	7.043149928601394	3.1104168985864242	0.006330963683218168	0.024829406993655986	-2.6986704281284544
URS000066D160_GR_chr16_15643297_15643363_67_+	0.9804233859290399	0.3154523526494025	1.6453944192086771	4.9290226617423984	3.1094654687382515	0.006343914155809323	0.024829406993655986	-2.6319335385275777
URS0000663EAF_GR_chr3_49020618_49020708_91_-	1.1346925124698028	0.3650033681656666	1.9043816567739391	7.042708767340905	3.1091210534169806	0.006348608584490061	0.024829406993655986	-2.7013282552573066
URS0000EFC951_GR_chr3_49020630_49020694_65_-	1.1346925124698028	0.3650033681656666	1.9043816567739391	7.042708767340905	3.1091210534169806	0.006348608584490061	0.024829406993655986	-2.7013282552573066
URS00000DA6A7_GR_chr12_53991762_53991783_22_+	2.200898950725147	0.735641403229961	3.6661564982203334	4.803750264868951	3.2444712335923587	0.006384170423487138	0.024829406993655986	-2.58535935281881
URS0000DD854E_GR_chr7_145997365_145997390_26_+	1.1427943865234642	0.36683411316747405	1.9187546598794545	8.724487231945318	3.106014042738118	0.006391111529174821	0.024829406993655986	-2.7076229513159613
URS00003AC822_GR_chr14_32484811_32484899_89_-	1.0836043799639565	0.3475332433603434	1.8196755165675698	4.55196122437814	3.1047437925900647	0.00640856823863421	0.024829406993655986	-2.6773294883469103
URS0000707F35_GR_chr17_48632480_48632571_92_-	2.195665463810232	0.7326939161913149	3.658637011429149	3.832456909337567	3.24181391870765	0.006416931547280593	0.024829406993655986	-2.5650149306427608
URS00002E6CEB_GR_chr14_32484812_32484876_65_+	1.0829840835041011	0.34671672840335277	1.8192514386048495	4.551272617437383	3.1021395646122114	0.006444503452568079	0.024829406993655986	-2.6826555974002457
URS0000093479_GR_chr14_32484812_32484877_66_+	1.0829840835041011	0.34671672840335277	1.8192514386048495	4.551272617437383	3.1021395646122114	0.006444503452568079	0.024829406993655986	-2.6826555974002457
URS0000473F8D_GR_chr14_32484812_32484877_66_-	1.0829840835041011	0.34671672840335277	1.8192514386048495	4.551272617437383	3.1021395646122114	0.006444503452568079	0.024829406993655986	-2.6826555974002457
URS000059900F_GR_chr17_68019897_68019969_73_-	1.318037007135827	0.4212644318473143	2.2148095824243397	5.415299612622354	3.099703043801163	0.006478302981540106	0.0249014489896495	-2.6440151519548367
URS000014C145_GR_chr17_48632490_48632559_70_-	2.1910212002923695	0.7264836488472799	3.655558751737459	3.8306308883497655	3.231497764290953	0.006545721409459903	0.025048619098050676	-2.5843146007694084
URS0000EFE71C_GR_chr17_48632493_48632553_61_-	2.190208691900467	0.7261693561097542	3.6542480276911795	3.8302118916407637	3.2313986879356853	0.006546970789120583	0.025048619098050676	-2.5844771487214624
URS00001A72CE_GR_chr17_19508181_19508252_72_+	1.2218017090465776	0.38858517977575524	2.0550182383174	2.8596775580560823	3.092556588793303	0.0065784422678290926	0.025061160157005	-2.621690366937193
URS000044730B_GR_chr3_169772230_169772303_74_+	1.388171985498888	0.4414503011422366	2.3348936698555396	1.2261666926077268	3.0924006433085296	0.00658064423770962	0.025061160157005	-2.5290531575303685
URS0000644222_GR_chr1_121016845_121016915_71_-	1.3328667340931237	0.42225836666067784	2.2434751015255694	4.329919333828009	3.0869521388273764	0.006658031958087571	0.02527259586723647	-2.6488588311696497
URS00001B3570_GR_chr6_27681106_27681178_73_-	1.409079035213257	0.4462111024752956	2.371946967951218	1.5279674193616812	3.0863376297435963	0.006666815768494763	0.02527259586723647	-2.549602843738346
URS00003AC822_GR_chrM_5804_5892_89_+	1.1138179115512887	0.35221267548227164	1.8754231476203058	2.983738298264477	3.0843175159266956	0.0066957712497108515	0.025324144015534848	-2.6704768088995765
URS0000013E6C_GR_chrM_5826_5894_69_-	1.117241488283998	0.3525031039116251	1.881979872656371	2.9475563267083493	3.08112252736876	0.00674181807248819	0.02541862485922294	-2.6765323340883387
URS000074CCCF_GR_chr6_27728548_27728620_73_-	1.312548610415643	0.41339891767826986	2.211698303153016	3.327492660198813	3.078634983949372	0.006777883234610917	0.02541862485922294	-2.6716716306046826
URS00002BF426_GR_chrM_5825_5891_67_-	1.1153895903362328	0.3510317963789171	1.8797473842935484	2.945283115721849	3.077546988372455	0.00679371653685791	0.02541862485922294	-2.683763686391473
URS0000093479_GR_chrM_5826_5891_66_-	1.1153432838532558	0.3509472010003778	1.8797393667061337	2.945220899747839	3.07726507189838	0.006797825083636942	0.02541862485922294	-2.6843369348064132
URS00001E8232_GR_chrM_5826_5891_66_+	1.1153432838532558	0.3509472010003778	1.8797393667061337	2.945220899747839	3.07726507189838	0.006797825083636942	0.02541862485922294	-2.6843369348064132
URS00001832E2_GR_chr12_57824614_57824687_74_-	-0.8094937249514622	-1.3647011714852908	-0.2542862784176336	8.096771076866382	-3.0749142423401374	0.006832179887691329	0.025437383808991028	-2.770074002656584
URS0000EFD841_GR_chr12_57824619_57824679_61_-	-0.8091183119445358	-1.3643386434182923	-0.25389798047077927	8.095397541637732	-3.073416885647322	0.006854150510136295	0.025437383808991028	-2.773140461511106
URS000075C1BF_GR_chr12_57824609_57824692_84_-	-0.8091270385317699	-1.3644310368486723	-0.25382304021486746	8.09845630008946	-3.0729869611519116	0.00686047151265984	0.025437383808991028	-2.7740127994299617
URS000023C301_GR_chr3_37969404_37969480_77_+	-0.8071373657551524	-1.361691393647964	-0.2525833378623409	7.773386593630274	-3.0695760159649566	0.006910823496924184	0.025437383808991028	-2.7819490127879547
URS000068669B_GR_chr3_37969405_37969478_74_+	-0.8071373657551524	-1.361691393647964	-0.2525833378623409	7.773386593630274	-3.0695760159649566	0.006910823496924184	0.025437383808991028	-2.7819490127879547
URS00006F3F92_GR_chr3_37969406_37969479_74_-	-0.8071373657551524	-1.361691393647964	-0.2525833378623409	7.773386593630274	-3.0695760159649566	0.006910823496924184	0.025437383808991028	-2.7819490127879547
URS0000EFEBDE_GR_chr3_37969412_37969473_62_+	-0.8071373657551524	-1.361691393647964	-0.2525833378623409	7.773386593630274	-3.0695760159649566	0.006910823496924184	0.025437383808991028	-2.7819490127879547
URS00004D9E92_GR_chr14_58239895_58239967_73_-	1.1113711212807207	0.34648991012847796	1.8762523324329634	3.81438606587884	3.0643609439940427	0.006988506525601026	0.025666029533888846	-2.7152642164314496
URS000020D84A_GR_chr4_20528299_20528319_21_+	-1.2739298292590264	-2.1527318934990793	-0.3951277650189734	2.466241846366044	-3.057237952420294	0.007095989133615957	0.02600285795851714	-2.6727463821223307
URS00000B7E30_GR_chrX_66018937_66018958_22_+	-1.1117802517328208	-1.8800812151242936	-0.3434792883413481	4.551950893882224	-3.05184436121837	0.007178448135103633	0.026246698391986453	-2.748036458964551
URS000070B37B_GR_chr11_59550629_59550701_73_-	1.5111732184452569	0.4693629297191797	2.552983507171334	4.737234155400367	3.075079950296342	0.007251076618185198	0.026438223977127313	-2.7316496153797254
URS00005C2E31_GR_chr3_49020672_49020694_23_-	1.0997983241193792	0.3384150136750478	1.8611816345637107	6.976328652184471	3.04638300974501	0.007262895974310899	0.026438223977127313	-2.8295812673148495
URS0000346F1C_GR_chr12_6963703_6963724_22_+	1.2465950477098278	0.38314474254639186	2.1100453528732634	2.423683056276129	3.0448286244011338	0.007287107877030081	0.026467931474058598	-2.7230339363847142
hsa_piR_020499_DQ598183	2.4784333558190212	0.7883674255015585	4.168499286136484	3.5391911407535304	3.1676077003446674	0.007403076149968824	0.026699756779087935	-2.629102972643686
URS00005B985B_GR_chr19_49490907_49490972_66_+	1.2711908820355506	0.38847721215918984	2.1539045519119115	1.2253378623819737	3.0371463577334565	0.007407932091977848	0.026699756779087935	-2.639546412596106
URS000045049D_GR_chr6_27235509_27235581_73_+	1.3030595799594034	0.3977070783272407	2.208412081591566	3.473851077843531	3.035438032717682	0.007435064534538306	0.026699756779087935	-2.7621744189557536
URS000075BB92_GR_chr17_28861533_28861618_86_-	-2.4742045127874768	-4.162897521411254	-0.7855115041637	3.9882959498877883	-3.164773846839447	0.007443604981608505	0.026699756779087935	-2.663300206443574
URS00006283BD_GR_chr19_49490904_49490974_71_+	1.2701401017985368	0.38719095402743975	2.153089249569634	1.2259035669886431	3.0338264980387106	0.00746074854797115	0.026699756779087935	-2.6461896464609214
URS00006844E6_GR_chr17_28861534_28861618_85_-	-2.4738552399316474	-4.163078092751489	-0.7846323871118062	3.9879130073318225	-3.1633345616450175	0.007464274029811727	0.026699756779087935	-2.6659793767710545
URS0000EFE964_GR_chr17_28861547_28861604_58_-	-2.4738552399316474	-4.163078092751489	-0.7846323871118062	3.9879130073318225	-3.1633345616450175	0.007464274029811727	0.026699756779087935	-2.6659793767710545
URS00019EB608_GR_chrM_5829_5891_63_-	1.0945893120609655	0.3333106674994827	1.8558679566224483	2.8038411358328452	3.0323711768670547	0.007484017241824748	0.026712433834997853	-2.7736161216765405
URS00001ACC43_GR_chrM_5827_5892_66_-	1.0959562365361215	0.3331790247382451	1.858733448333998	2.831340103781484	3.030193109485287	0.007518973997505356	0.026760016628805845	-2.7784261484669495
URS00002E6CEB_GR_chrM_5827_5891_65_-	1.0957070121616184	0.33293389317221034	1.8584801311510264	2.8311539554646363	3.0295202881132366	0.00752980455777193	0.026760016628805845	-2.779785838203279
URS000019B0F7_GR_chr12_57824658_57824679_22_-	-0.8076189304997801	-1.3719790041693023	-0.24325885683025772	8.868576664967412	-3.0180401465949678	0.0077169642573767456	0.027366180775084417	-2.876607974630174
URS00003DDE27_GR_chr12_95308480_95308500_21_+	1.034492275720587	0.31113598460038405	1.75784856684079	3.3828971989491414	3.0161281719034663	0.007748572408545611	0.027419304510068052	-2.809230361866482
URS000064D54F_GR_chr10_5853711_5853783_73_-	1.5837483649475954	0.4797818200550763	2.6877149098401145	2.7973500697530493	3.0418612404658067	0.007788056968453529	0.027483458905224974	-2.7567486363224027
URS0000EFBAC2_GR_chr12_95308444_95308500_57_+	1.0282482913073325	0.3085190507001564	1.7479775319145086	3.448378046191616	3.0130313683834093	0.007800035638353722	0.027483458905224974	-2.8172792722537294
URS00000D9842_GR_chr12_53991762_53991782_21_+	2.2658700725815386	0.7045220610586946	3.8272180841043824	4.1935195913163295	3.1346790436187044	0.007887935328621249	0.027733913340930574	-2.778591570410113
URS00002FDE5F_GR_chr2_216499269_216499295_27_+	1.4218580490247592	0.4244147078936755	2.4193013901558427	1.6774823034440143	3.006372632458114	0.00791182218971605	0.02775871232093993	-2.6793320288022837
URS000014E598_GR_chr19_45478601_45478687_87_-	1.3487626856738473	0.4021837248083939	2.295341646539301	1.8499055368451716	3.0050624299477966	0.007934000845038152	0.027777425463838455	-2.7447835368341083
URS000059D2BF_GR_chr1_144567515_144567588_74_-	1.220523243511599	0.36153522965509943	2.0795112573680985	2.1871440255131938	2.996634357147481	0.008078122822617845	0.028222085878171245	-2.751586562955377
URS000004F117_GR_chr17_28861582_28861604_23_-	-2.4772046263423704	-4.1957941480902825	-0.7586151045944587	3.9138915808876042	-3.1134902819375103	0.008216570779876451	0.028645085023290207	-2.7556085694051826
URS00002E92A8_GR_chr17_28861583_28861604_22_-	-2.474527543186735	-4.193769870505201	-0.7552852158682686	3.8652292284775247	-3.108944641634014	0.00828883402359184	0.02883604916646191	-2.7629538649594236
URS000062F4C6_GR_chr15_66501250_66501318_69_-	1.0796616672663948	0.3143495532144508	1.844973781318339	3.465806267514817	2.9752529763866615	0.008455278907062432	0.029353168247886214	-2.890758065083612
URS000061547A_GR_chr18_80013036_80013065_30_+	1.5088107524757621	0.44287064231260165	2.574750862638923	4.781615243565391	3.002989319470571	0.008496047750523839	0.029432736850029013	-2.8924004564478514
URS00003DDA12_GR_chr15_66501252_66501318_67_-	1.0726270128271813	0.31036227736518374	1.834891748289179	3.455270628301363	2.967684341689679	0.008592847726150073	0.029705672747214824	-2.9060514841691805
URS0000642F53_GR_chr12_95308420_95308513_94_+	0.9978342293999076	0.28539068629232744	1.7102777725074878	3.578619149347999	2.9538112946366564	0.00885067819355044	0.03053298816143238	-2.9385140753873213
URS0000222FD2_GR_chr17_8186358_8186429_72_+	1.0696633682167116	0.3050224111249593	1.8343043253084639	2.904833004800003	2.9502877105983587	0.008917351959571005	0.030691210223505457	-2.9185482238604474
hsa_piR_009265_DQ582536	1.0277264565245283	0.2928486921863023	1.7626042208627544	2.9874465148076075	2.949424161156168	0.008933766468940339	0.030691210223505457	-2.944857193719209
URS000062539F_GR_chr5_86620506_86620568_63_+	1.0254775415886623	0.2915398856214859	1.7594151975558388	3.0527435651593513	2.946739786202428	0.008984979223347372	0.030776146987453328	-2.9510645344550643
URS0000CA664E_GR_chr7_139044101_139044124_24_-	1.1587717284729853	0.32899126984186655	1.988552187104104	2.283188202986509	2.945164057085869	0.00901517383614006	0.030776146987453328	-2.9036537141066967
URS00004DCDD7_GR_chr11_66348120_66348151_32_+	1.1475143795357745	0.3255786938971744	1.9694500651743745	3.068325537058982	2.9443884387715653	0.009030072648967585	0.030776146987453328	-2.9036395947292695
URS00004DAA7C_GR_chr7_100093815_100093836_22_-	1.0789984080110626	0.305996076641487	1.8520007393806384	4.544595380132981	2.943844080154958	0.00904054348470011	0.030776146987453328	-2.9599756174643725
URS00000173B3_GR_chr11_66348120_66348150_31_+	1.1469485531603418	0.3251029435419861	1.9687941627786976	3.0681111373114467	2.9432591461859663	0.009051807937486273	0.030776146987453328	-2.9058990742508706
URS000075C2C2_GR_chr5_86620497_86620575_79_+	1.0212108944313378	0.2877340531067184	1.7546877357559572	3.0591006913906544	2.9363230684722668	0.009186423889064155	0.03116957405980821	-2.972032298307775
URS0000679FAF_GR_chr18_46089305_46089377_73_-	1.1041491255762856	0.3081514602015779	1.9001467909509935	1.7804346837010838	2.9254369514964353	0.009401629984189601	0.03177175377869328	-2.9366106745149128
URS000030BAD5_GR_chr1_153671250_153671321_72_+	1.054388120811387	0.29425344347647053	1.8145227981463035	5.465961068372332	2.9253966698127902	0.009402435320801893	0.03177175377869328	-3.010524581046408
URS00004DC6A5_GR_chr1_40754413_40754434_22_+	-0.9539973437242963	-1.643227970823568	-0.2647667166250247	11.800310219383658	-2.9191566530522257	0.009528001214374053	0.03209999985594421	-3.0044630863283732
URS0000762794_GR_chr1_630996_631059_64_-	0.9857157167404207	0.2734431253285937	1.6979883081522478	4.508614692152567	2.9186381320856927	0.009538508143973718	0.03209999985594421	-3.0665566028394338
URS000041798D_GR_chr21_8218915_8218940_26_+	1.527959440651447	0.43008814571567977	2.625830735587214	6.095965843983797	2.965872069361297	0.009599776647490727	0.032240390410819164	-3.036359927684758
URS0000021028_GR_chr5_94569467_94569535_69_-	1.1422625113112899	0.3149765615326624	1.9695484610899174	4.414669634097923	2.911957813449739	0.009674882321920921	0.03236081328366653	-3.0231824192701224
URS00000C4980_GR_chr5_94569467_94569535_69_+	1.1422625113112899	0.3149765615326624	1.9695484610899174	4.414669634097923	2.911957813449739	0.009674882321920921	0.03236081328366653	-3.0231824192701224
URS0000EFEB8F_GR_chr12_53991761_53991820_60_+	2.0394466808743763	0.5828074386968749	3.4960859230518775	4.067150080802809	3.024253149089672	0.009757152739018981	0.03250774055033393	-2.97768482615652
URS0000625942_GR_chr12_53991744_53991834_91_+	2.039696851874316	0.5827075690195209	3.4966861347291114	4.067468271374105	3.0238974585987206	0.00976383551656357	0.03250774055033393	-2.9783453565428855
URS00007E4955_GR_chr12_53991762_53991784_23_+	2.04120257218469	0.5827757905691007	3.4996293538002794	4.0425970250512835	3.0231470179636055	0.009777949856255689	0.03250774055033393	-2.9793009250740914
URS00002C37BE_GR_chr5_181241818_181241889_72_-	1.0900077442469858	0.29742499973800773	1.8825904887559637	2.291652456695127	2.9004125414676527	0.009915040542630536	0.03289718683057898	-3.0395600756072865
URS00005372AE_GR_chr17_38867645_38867673_29_+	2.448617826289028	0.6909507577747103	4.206284894803345	3.032647962533831	3.009138537526994	0.010045174609242665	0.033262033997271394	-2.901710703847378
hsa_piR_020391_DQ598016	3.502439074754555	1.0153801414616583	5.989498008047452	2.6536140725926196	3.0981798906446127	0.010095750912551674	0.03336251153266074	-2.8359094532911717
URS00002BBF17_GR_chr12_6963743_6963763_21_+	1.2729606249196348	0.34416749644642797	2.2017537533928415	2.2977358094667872	2.8904854025781392	0.01012615009999511	0.03339604302978387	-2.987558943936498
URS00004CF38D_GR_chrM_14674_14747_74_-	1.1379679918214758	0.3049459171061053	1.9709900665368463	3.411924752156138	2.881033712902825	0.01033119069649135	0.03400425840022801	-3.0538524753186134
URS00004B251C_GR_chr11_66348120_66348149_30_+	1.1154255995702238	0.2950857681899014	1.9357654309505463	3.046140969500903	2.8676200764725164	0.010629092802496243	0.03491508771178547	-3.0562502018268063
URS0000740D26_GR_chr3_49020200_49020221_22_-	1.1686898045875753	0.30871901413359815	2.0286605950415524	3.118236591288434	2.866093530598922	0.010663517872125971	0.0349585307577251	-3.1099248140435245
URS00003B08B2_GR_chr17_16440036_16440106_71_+	1.1585263251043996	0.3044457837974426	2.0126068664113568	2.9153403882397315	2.8607630197331626	0.01078457380024138	0.03528524245356753	-3.0927141949896604
URS000029979D_GR_chr3_52268280_52268300_21_-	1.464151666251391	0.38610681867723096	2.5421965138255507	2.662804244105026	2.873862179160159	0.010831389624019873	0.03536824057427479	-3.048586752608302
URS00006DFE33_GR_chr14_100966029_100966100_72_+	-2.0767761741453037	-3.588297872030633	-0.5652544762599745	4.665834664195244	-2.9677895310100117	0.010876959970329067	0.03544685176101311	-3.030175900274967
URS000075F03E_GR_chr14_100966029_100966099_71_+	-2.0761417568201495	-3.587942282946072	-0.5643412306942268	4.665440858181065	-2.9663357296209183	0.010907415863734874	0.035475993608084434	-3.0328215537874867
URS00003034E3_GR_chr13_27255066_27255135_70_+	0.9316071768039542	0.24145487727995618	1.6217594763279521	4.52492973532116	2.8468375791813463	0.011107123897342258	0.03601435530052732	-3.161514421007052
URS0000EFC449_GR_chr17_2049928_2049986_59_-	-1.0242516313078633	-1.7831985251604934	-0.2653047374552334	4.862994793577876	-2.846230579132189	0.01112139363764951	0.03601435530052732	-3.155845774094044
URS00006645D8_GR_chr17_2049918_2050001_84_-	-1.0237827466077425	-1.782575487177375	-0.2649900060381102	4.870716896760274	-2.845505588009435	0.011138460402224945	0.03601435530052732	-3.157301487536194
URS00000CC06A_GR_chr15_89335073_89335145_73_+	2.177708135804631	0.5844527206311814	3.770963550978081	5.928404518823443	2.952378690563616	0.011204137331458445	0.03615581694633068	-3.0941816948389165
URS00005E4552_GR_chr17_38867645_38867672_28_+	1.7131985224808952	0.4430820857155946	2.983314959246196	1.4697497042304535	2.8623669381314554	0.011396433550822066	0.03670452915098747	-3.054902808634357
hsa_piR_020008_DQ597482	1.2879955756626487	0.32874998040984416	2.247241170915453	1.2816884777970385	2.8317790300673713	0.011466407696663971	0.036857907001557284	-3.047418930033603
URS00006F0FC0_GR_chr19_45478602_45478687_86_-	1.3197650100827385	0.3359345106473669	2.30359550951811	1.6290540160782716	2.829118457020032	0.011531042566117162	0.03699355873837977	-3.086857002690348
URS000002103A_GR_chr10_63373012_63373033_22_-	-1.0429209883882677	-1.8240020393545788	-0.26183993742195677	1.5007521096970362	-2.8159835238309117	0.011855325388131239	0.03796006129131731	-3.099872777356652
URS0000225EE1_GR_chr11_59551294_59551379_86_+	1.2888237232270487	0.32222974104061197	2.2554177054134854	2.688515003451978	2.812057769327639	0.011953942663270389	0.0382016501002575	-3.145853946886426
URS000030D775_GR_chr1_145157154_145157238_85_+	1.2283973855730335	0.3040417420941167	2.1527530290519503	1.887327556387653	2.8026869427122665	0.01219255189662579	0.03888881639755499	-3.146291880409138
URS00006054DA_GR_chr17_2049929_2049950_22_-	-1.0123010438349938	-1.774696260022556	-0.2499058276474314	4.795404461316384	-2.800298488202762	0.01225409955514848	0.039009672135984254	-3.246507289490948
URS00001A86BB_GR_chr1_145157157_145157229_73_+	1.2268291762349186	0.3024964162791749	2.1511619361906624	1.8858117551784663	2.7991782445911397	0.01228306997644494	0.039026555666970525	-3.1531641075794665
URS0000446770_GR_chr13_27255064_27255135_72_+	0.907694487287058	0.22261520826138337	1.5927737663127326	4.600584106442208	2.79430411090412	0.01240988926343583	0.039353668068087856	-3.2671407657039007
URS0000057FC6_GR_chr5_94569468_94569535_68_+	1.1580476963492847	0.28280741766111284	2.0332879750374566	4.241162095096174	2.790448136354509	0.012511110152771619	0.03949422461884261	-3.2549657446580036
URS00003CB05F_GR_chr5_94569468_94569535_68_-	1.1580476963492847	0.28280741766111284	2.0332879750374566	4.241162095096174	2.790448136354509	0.012511110152771619	0.03949422461884261	-3.2549657446580036
URS0000028D1E_GR_chr5_94569468_94569536_69_-	1.1578850950157507	0.28258981997809285	2.0331803700534086	4.241253078124964	2.789881025705994	0.012526063963404903	0.03949422461884261	-3.2560871901442967
hsa_piR_020496_DQ598175	1.621055215732095	0.3971761746120135	2.8449342568521763	2.1478738455011444	2.808461291185164	0.01264302361910325	0.03964142523945809	-3.133057231673154
URS000047A6CE_GR_chr1_145157152_145157238_87_+	1.22050443644545	0.29636132752973676	2.1446475453611633	1.8937229227847852	2.785318968379294	0.012646986084707977	0.03964142523945809	-3.1806964362319734
URS00005E8BA6_GR_chrM_5825_5890_66_-	0.9954491051860801	0.24163635481903478	1.7492618555531254	2.5110880061803846	2.7850332552777686	0.012654596503834437	0.03964142523945809	-3.2660144047672137
URS0000DF35C3_GR_chrM_5826_5890_65_-	0.9953646023089284	0.24147051170061062	1.7492586929172462	2.5109832581047127	2.784496374671947	0.012668909097146401	0.03964142523945809	-3.2670722687785636
URS0000402639_GR_chr11_10508898_10508927_30_-	1.2328577872417046	0.2978545210295753	2.1678610534538336	1.2013619419309087	2.780831399217075	0.012767030178803051	0.039872789327360283	-3.1449675266864863
URS00003EA950_GR_chrM_5826_5889_64_-	0.9939349570258207	0.23944050517901028	1.748429408872631	2.5044037788350173	2.778284515521317	0.012835647457742985	0.040011309372057054	-3.2792346091485585
URS00003FB727_GR_chr15_65296093_65296128_36_+	0.939168980863677	0.22263610115709187	1.655701860570262	5.339114092532445	2.764282473684841	0.013219271458485731	0.04112939365102447	-3.335808662647054
URS000075CA1B_GR_chr10_63372957_63373048_92_-	-1.0370054328126685	-1.8302535669815674	-0.2437572986437696	1.6569534037214138	-2.7570635472042175	0.013421338880136406	0.041601104912302504	-3.223144662769093
URS0000EFE44F_GR_chr10_63372968_63373033_66_-	-1.0370054328126685	-1.8302535669815674	-0.2437572986437696	1.6569534037214138	-2.7570635472042175	0.013421338880136406	0.041601104912302504	-3.223144662769093
URS0000EFCA53_GR_chr9_109046231_109046293_63_-	1.0254051107971203	0.23965056185290567	1.8111596597413349	1.9558224739255181	2.752221464605797	0.01355853581820443	0.04194751512986699	-3.2747695757310598
URS0000472EB8_GR_chr9_109046229_109046298_70_-	1.031124416122877	0.23961184338218466	1.8226369888635694	1.9697720200820392	2.7474389870958302	0.013695366567260064	0.042291497133730045	-3.2841816889572675
URS000049E7BA_GR_chr5_94569466_94569534_69_-	1.0358038557831097	0.23996509219742967	1.8316426193687898	4.227091274719151	2.7449044944350476	0.013768417523431586	0.042437608403997545	-3.353171757991472
URS00004AA2F0_GR_chr5_94569467_94569533_67_-	1.0359069125965084	0.23949377690147278	1.8323200482915438	4.222655655295291	2.7431977789216573	0.013817820473451425	0.04247007847497415	-3.3564929559053427
URS0000659544_GR_chr16_3191501_3191573_73_+	1.1195010837778958	0.25868336070125053	1.980318806854541	1.717972970619395	2.742761989849077	0.01383046218378479	0.04247007847497415	-3.262092058807892
URS00007E9F11_GR_chr5_94569467_94569531_65_-	1.0345614521342075	0.2386124161559222	1.8305104881124927	4.2191490485926915	2.7412322671504796	0.013874925585563861	0.04252742061448849	-3.3603334879927402
URS0000803B68_GR_chr5_94569467_94569526_60_-	1.0324465430372745	0.23720810188002384	1.827684984194525	4.216758563684729	2.7380729384963183	0.013967190647347196	0.04273079290811786	-3.366530736991917
URS00006D4FDA_GR_chr8_56073835_56073901_67_-	1.1799856973842768	0.2702176456689286	2.089753749099625	2.1283824514058467	2.735400143832054	0.01404570681789585	0.04289142693094492	-3.2925727447155193
URS0000EFE53D_GR_chrX_151959639_151959696_58_-	-1.28906077554189	-2.2851370879461728	-0.2929844631376072	1.5651050913509887	-2.72932708551043	0.014225687890815152	0.04336073813669905	-3.274876252681435
URS00005B0D1D_GR_chr11_109603197_109603222_26_+	-1.0176578728999648	-1.8055520025238536	-0.22976374327607596	1.884497010282768	-2.724010240599188	0.014385073484360982	0.043722920856264225	-3.2774705580678547
URS000013B42D_GR_chr1_161523847_161523917_71_-	1.1968933048429573	0.2700902853731243	2.12369632431279	6.388186607318433	2.7235967134397856	0.014397541555458748	0.043722920856264225	-3.405555321337285
URS000083167E_GR_chr1_630916_630981_66_-	0.9387699741894955	0.21125456769215634	1.6662853806868347	2.8148755418725924	2.721396360647782	0.014464057969654236	0.043844175720514404	-3.369257224877543
hsa_piR_016659_DQ592932	1.0168435124945607	0.22710525939623227	1.806581765592889	3.2325818814844767	2.71547464000651	0.014644538510985357	0.04430980551305478	-3.402154149705314
URS0000EFDA6A_GR_chr14_104117430_104117490_61_+	1.0819694008691432	0.24066888721167723	1.923269914526609	7.696223127805789	2.7123056487197563	0.014742007371959381	0.04452302226439747	-3.4882713876109848
URS00004DA9DB_GR_chr14_104117469_104117490_22_+	1.0804676161029008	0.2391187796789216	1.92181645252688	7.690872141881322	2.708385375593668	0.014863444370744347	0.04480771438273753	-3.496049023162296
URS000012E7F0_GR_chr5_134924054_134924122_69_-	1.453647761757214	0.32128768278127606	2.586007840733152	2.2609411169199496	2.7095413118374228	0.014925810190840773	0.044831805108736675	-3.2859905458913965
URS0000371626_GR_chr5_134924054_134924122_69_+	1.453647761757214	0.32128768278127606	2.586007840733152	2.2609411169199496	2.7095413118374228	0.014925810190840773	0.044831805108736675	-3.2859905458913965
URS00006D7506_GR_chr19_49489965_49490048_84_+	1.4358391559588375	0.31805490208043374	2.5536234098372415	2.328328086949489	2.7180942025949824	0.014971007149808289	0.044868652221969875	-3.3304836692716253
URS00006A82CA_GR_chr15_24985100_24985166_67_+	-0.8505616728274807	-1.5138973099692268	-0.1872260356857347	3.639304354363398	-2.7042527677657833	0.014992496891634568	0.044868652221969875	-3.4315287369506677
URS000050B350_GR_chr19_49489966_49490047_82_+	1.4346912241678256	0.31714863627614087	2.5522338120595105	2.3280019733242807	2.716508438826556	0.015020134338482795	0.044869930297387915	-3.3335247242650685
URS00004C47FB_GR_chr9_109046272_109046293_22_-	1.0038337865927922	0.21961111363435892	1.7880564595512256	1.9149976604339947	2.6995863187872833	0.015139511074718136	0.04514476268030779	-3.372451386671772
URS00005AFD62_GR_chr16_70779036_70779109_74_-	1.1937634675978246	0.25879337783558276	2.1287335573600665	4.7882504663478525	2.6927458810112834	0.015357514485403229	0.04571216856756304	-3.447850179655197
URS00006B4735_GR_chr6_145182723_145182794_72_+	0.901849850280807	0.19429435225602576	1.6094053483055881	4.146442136716603	2.6881192527577182	0.01550666532106086	0.04604215426206344	-3.465140181813258
URS0000804A0D_GR_chr5_94569467_94569525_59_-	1.0016309444565206	0.21563277453161223	1.787629114381429	4.183386580714379	2.687577534608307	0.015524219387330063	0.04604215426206344	-3.465198754814894
