smallRNA	logFC_tumor_vs_normal	CI.L_tumor_vs_normal	CI.R_tumor_vs_normal	AveExpr_tumor_vs_normal	t_tumor_vs_normal	P.Value_tumor_vs_normal	adj.P.Val_tumor_vs_normal	B_tumor_vs_normal
URS00005AFD62_GR_chr16_70779036_70779109_74_-	1.26282613114787	0.42429838562196565	2.101353876673774	10.122980702875422	3.2495172657667455	0.006245029903150932	0.025035141902499326	-2.6350570904790027
URS00000C61A6_GR_chr12_54337225_54337311_87_+	0.875280864546669	0.2910740786450753	1.4594876504482626	7.748706027341308	3.2327607376248984	0.0064508888142082435	0.025746968512848693	-2.66025730864581
hsa_piR_016984_DQ593431	1.653426214257172	0.5428190428425308	2.764033385671813	4.541710116486416	3.2123072030987	0.006711400870740175	0.02651903516503389	-2.5670364327752138
URS00002C37BE_GR_chr5_181241818_181241889_72_-	1.3441025094462118	0.4410859512862665	2.247119067606157	1.684117035430383	3.2116588276530194	0.006719829111586617	0.02651903516503389	-2.525603250264282
URS00001799A3_GR_chr3_188688834_188688855_22_+	-1.2043701612599111	-2.0142162921111484	-0.394524030408674	11.820533547028262	-3.2088558038967467	0.006756387708594015	0.02651903516503389	-2.705180218833233
URS0000417A0F_GR_chr17_38867645_38867716_72_+	2.2703928019183293	0.7475491923946729	3.7932364114419856	6.698160092219499	3.2273974556853413	0.0067608968772394085	0.02651903516503389	-2.6431028079025847
URS00000F8038_GR_chr10_103394300_103394322_23_-	1.007935607882981	0.3291284472125382	1.686742768553424	9.190176459758908	3.2039010825063743	0.006821497473145589	0.0266419000024141	-2.7188066817450247
URS00006A0932_GR_chr17_48037161_48037247_87_-	-0.8767775758061163	-1.4681241320075964	-0.2854310196046361	6.501686754333912	-3.199190401194517	0.006883982390409984	0.02665958102434937	-2.6956054858149074
URS00003BD810_GR_chr22_21653316_21653337_22_+	1.8197452750630028	0.5921008787963242	3.0473896713296815	2.0995495006461926	3.198385005844939	0.0068947227440889864	0.02665958102434937	-2.378114466748979
URS0000434604_GR_chr20_2656624_2656694_71_+	1.187965999442103	0.38617528952199387	1.9897567093622122	3.0763498424658873	3.196949066523768	0.0069139133206004965	0.02665958102434937	-2.5195742176062383
URS0000359B05_GR_chr20_49278945_49279023_79_+	1.0075375375366988	0.325664404614191	1.6894106704592067	4.437410084694387	3.188235424219167	0.007031517691209401	0.02699865442616268	-2.6150355309661895
URS00002F74F1_GR_chr9_40929010_40929031_22_-	-1.2620332446275881	-2.1192251440841905	-0.4048413451709858	3.4584031092689673	-3.1767677352469774	0.0071893460350103845	0.027488676016216178	-2.6528169218852047
URS0000DCCA79_GR_chrM_5826_5856_31_-	1.8777618944299959	0.5996442049702222	3.1558795838897695	0.8869233942880488	3.1700229191369984	0.007283822738614471	0.02773338364911786	-2.325437929083922
URS00000600E6_GR_chr7_100093993_100094074_82_-	-0.9917768827701687	-1.6679340404030762	-0.3156197251372611	7.217268841713541	-3.1648931877998194	0.00735650609940613	0.02779378349595539	-2.770916021564765
URS0000EFC951_GR_chr3_49020630_49020694_65_-	1.0899250996220768	0.3467837705877346	1.8330664286564191	8.913717881482102	3.1645937446784487	0.00736077123354423	0.02779378349595539	-2.802706302172444
URS00004FB43D_GR_chr7_130876749_130876770_22_-	-0.8592531033965578	-1.4477378411718567	-0.27076836562125883	11.024177077740978	-3.1504938162719234	0.007564425444414921	0.028444740307510655	-2.816812123660135
URS00003034E3_GR_chr13_27255066_27255135_70_+	0.9087173527215029	0.2851787836084906	1.532255921834515	5.3648981813098375	3.1445479787477177	0.0076519824622936624	0.028579206863352417	-2.788614888589648
URS0000EFDDC6_GR_chr1_65058440_65058499_60_-	-1.118365341115819	-1.885940379073685	-0.3507903031579529	11.688058465659017	-3.1438048740741356	0.007662996125997791	0.028579206863352417	-2.83151828898837
URS00006D4FDA_GR_chr8_56073835_56073901_67_-	1.306278565231548	0.404868487564331	2.207688642898765	3.1395779672578983	3.1268433015355894	0.007918732426188672	0.02941243472584364	-2.635080680816178
URS0000EFEDF3_GR_chr2_219001647_219001704_58_-	1.7797885577307921	0.5486118009042023	3.010965314557382	5.334218038514993	3.1274061782120124	0.008129926848161294	0.030074119641572267	-2.8603136640845688
URS0000DC002B_GR_chrM_592_647_56_+	1.3309520794347316	0.4061264870413852	2.2557776718280778	2.050942205074074	3.105240958468519	0.008256799086521327	0.030419786108236466	-2.7029484147711162
URS000044730B_GR_chr5_181173650_181173724_75_+	1.2982729072179309	0.3939080651875575	2.2026377492483045	7.888688731503312	3.097526638140292	0.008380978620078583	0.03063755634840092	-2.912592382894092
URS0000597BED_GR_chr16_15643301_15643322_22_+	1.0480785254123894	0.3174787549288528	1.7786782958959262	5.286500383974042	3.0953304304060425	0.00841667059882812	0.03063755634840092	-2.866981552105296
URS000075EE0E_GR_chr8_41660444_41660507_64_+	-3.878704394168048	-6.5583849355422625	-1.1990238527938337	4.741924365970881	-3.163137811075469	0.008421583419910951	0.03063755634840092	-2.557322692657863
URS00004DA9DB_GR_chr14_104117469_104117490_22_+	1.2652103182532652	0.3824060253727092	2.148014611133821	9.963354028972118	3.092366891690112	0.00846507306315977	0.03063755634840092	-2.9209711132021843
URS0000694F71_GR_chr11_93733228_93733300_73_-	1.2858018307811268	0.38723073573575273	2.1843729258265006	3.605629358356974	3.087552291988025	0.008544299965739329	0.03063755634840092	-2.7224372308275804
URS00007E4955_GR_chr12_53991762_53991784_23_+	2.0923556075165655	0.6333070405603425	3.5514041744727884	6.3000518527268685	3.104363046701771	0.008550116347390764	0.03063755634840092	-2.9232853248364887
URS0000EFDB80_GR_chr5_180015317_180015382_66_-	1.273084233569918	0.38327383362772094	2.162894633512115	3.268015742065938	3.087112017932362	0.008551581662081136	0.03063755634840092	-2.738758541487214
URS000070B37B_GR_chr11_59550629_59550701_73_-	1.625717152500374	0.4843820597328947	2.767052245267853	5.07331328346255	3.0736318312825857	0.008783093730641721	0.03134358939170183	-2.8479663153487564
URS0000EFDDA3_GR_chr11_2134139_2134202_64_-	-1.9895413652143854	-3.388566997729252	-0.590515732699519	1.7043988859312493	-3.0684569015130214	0.008865861507956329	0.031515367079063515	-2.470870666343201
hsa_piR_001159_DQ571511	1.433749334537432	0.4235042298954914	2.4439944391793724	2.7832564234521375	3.062239828935077	0.008973132111760818	0.03173661559013574	-2.663345237671416
URS0000685300_GR_chr3_160404593_160404678_86_+	1.576689156530684	0.4652098864908458	2.688168426570522	1.9078539737071012	3.0608175286478274	0.008997853650829694	0.03173661559013574	-2.540429441234566
URS00006D333F_GR_chr16_70538005_70538098_94_+	1.2535261903637078	0.36725571462874596	2.1397966660986696	3.1724041497856543	3.0518266170676975	0.009155702972264895	0.03216868611876855	-2.789261490724421
URS00006A0203_GR_chr3_52690752_52690828_77_+	0.7159384938915796	0.2079830312922637	1.2238939564908955	6.136030037768406	3.0411847551899474	0.009346098175590492	0.03271134361456672	-3.012742791365032
URS000051BA34_GR_chr1_16514123_16514171_49_-	1.614912488345638	0.4674748756271334	2.7623501010641425	2.777150638063719	3.036775152751091	0.009426139285981742	0.03286508333426585	-2.705218811720316
URS000066E3F5_GR_chr11_123059335_123059422_88_-	1.367784768818784	0.39028594879738143	2.3452835888401866	2.852419262740237	3.019216439944264	0.009751667080847539	0.033870294059432295	-2.799043048964195
URS0000493225_GR_chr14_20633006_20633077_72_+	1.4387984276314687	0.4064356092778538	2.4711612459850834	2.302469647836324	3.0071862441712778	0.00998111794949186	0.034535427125618225	-2.8342969696518305
URS00001DC04F_GR_chr18_21829015_21829036_22_-	-2.9957889861036535	-5.145635804728689	-0.8459421674786181	2.590798194427841	-3.01654952213639	0.01010976936196562	0.03484806863404816	-2.700782988015961
URS00007131DA_GR_chr9_133350456_133350528_73_+	1.4376467515679259	0.4025824169182288	2.4727110862176227	1.316679322918769	2.9969366942103197	0.010180827019814773	0.03496057580389224	-2.7392577785784984
URS000075B799_GR_chr1_207801852_207801939_88_-	-1.4631032475100678	-2.5183716633896056	-0.4078348316305298	4.969400158780107	-2.991608513717963	0.010286205182826082	0.03513525915022045	-2.950957123868935
URS000025E031_GR_chr6_28944575_28944647_73_+	1.2340961066777836	0.3436602151915549	2.124531998164012	2.122897901359284	2.990467254263865	0.010308916695724023	0.03513525915022045	-2.84254542212609
URS00001A72CE_GR_chr17_19508181_19508252_72_+	1.3738411556702934	0.3759737566253484	2.3717085547152386	2.643105818227777	2.97068370634064	0.010710608675680845	0.036368111548020776	-2.8721423019422336
URS00006A82CA_GR_chr15_24985100_24985166_67_+	-0.9098098513527435	-1.5722440315313644	-0.24737567117412262	3.627079899881954	-2.96347063489079	0.010860890403037895	0.03674130210693117	-2.9880447560608063
URS00003DC32E_GR_chr2_233275727_233275755_29_+	1.3322192694009471	0.36147236587078424	2.30296617293111	4.221445742215843	2.9611637438721323	0.010909392861649306	0.03676869445963284	-3.0846041212977156
URS0000324096_GR_chr22_46113691_46113712_22_+	-1.4673040605783694	-2.5425321339776663	-0.39207598717907244	13.522517745166894	-2.9446898035412046	0.011268432446922378	0.03781322033605757	-3.1736035520803765
URS000010244B_GR_chr11_1996766_1996787_22_-	-1.2810152453655905	-2.220264500319298	-0.34176599041188327	4.4321101986758205	-2.9428367118811196	0.011302413111436989	0.03781322033605757	-3.061663956160506
URS0000EFE94D_GR_chr3_49020158_49020221_64_-	1.0039937235507175	0.2671987858188125	1.7407886612826224	7.763443300174009	2.9402014719728604	0.011360065475848951	0.0378668849194965	-3.210467663987466
URS000062F4C6_GR_chr15_66501250_66501318_69_-	1.0361529818075512	0.27476286850992004	1.7975430951051825	4.658461956029636	2.936360505497506	0.011444617305832554	0.03800949543177965	-3.094356090331461
URS00007BDBCB_GR_chrM_15956_15981_26_-	1.900582288990862	0.49822960941947225	3.3029349685622513	0.4679027352934409	2.924301556058528	0.01171413652709915	0.038763142689673555	-2.7936994549411844
URS00006CC403_GR_chr14_100939556_100939630_75_+	-1.1882665509130987	-2.069041739911378	-0.3074913619148196	2.2348936869749125	-2.9109954458834073	0.012018812172604093	0.03962724303286132	-3.0298721497618097
URS0000405AD1_GR_chrX_63786053_63786075_23_-	-1.582904409331909	-2.762704268020146	-0.4031045506436721	2.3212172480565623	-2.894936721414967	0.012396951015453411	0.04072644557423323	-2.8662950266344387
URS0000637E4A_GR_chr14_20625370_20625451_82_+	1.7463550015809925	0.44306479803684806	3.0496452051251373	4.159695154479586	2.8934174831695505	0.012514140434211948	0.04096355321990242	-3.126033217707442
URS0000197BB5_GR_chr11_62855292_62855366_75_-	0.8792293676876817	0.22194164327777843	1.536517092097585	4.756055735446313	2.8862861841849896	0.012605488370477376	0.041039913014625395	-3.1722666184084143
URS00003A9237_GR_chr9_95086021_95086088_68_+	-0.8859052481984122	-1.5483929244412784	-0.223417571955546	9.298503676915045	-2.885374549799657	0.01262766554296166	0.041039913014625395	-3.319731067580562
URS000075A6A4_GR_chr22_46113686_46113768_83_+	-0.7394477796259729	-1.2933778050123252	-0.18551775423962047	6.381551952860331	-2.880350434720627	0.012750578428786992	0.041291908790733675	-3.301578675162549
URS00006054DA_GR_chr17_2049929_2049950_22_-	-0.9581638768941501	-1.677343233049795	-0.23898452073850518	5.886825592647426	-2.874718390643728	0.012889766721538643	0.041521884519167634	-3.2516266343444706
URS000030BAD5_GR_chr1_153671250_153671321_72_+	0.9898551181576556	0.246648951467348	1.7330612848479632	6.233975704108305	2.8737901680608777	0.012912849801015867	0.041521884519167634	-3.285382263998707
URS000066D160_GR_chr16_15643297_15643363_67_+	0.8143816103145376	0.20220089721508805	1.4265623234139873	5.465660088342402	2.870390879710678	0.012997731783751583	0.04164766170145753	-3.280905045484396
URS000029979D_GR_chr3_52268280_52268300_21_-	1.5172065091341076	0.36798824186348433	2.666424776404731	4.060696714305663	2.848622516264836	0.01355447938537977	0.04314184927331801	-3.1923936360262837
URS000042F13F_GR_chr1_161441533_161441615_83_+	1.9980135369946845	0.4870298222880671	3.508997251701302	5.38192710834846	2.8624993650605797	0.013558866914471375	0.04314184927331801	-3.2694190562146392
URS000038803E_GR_chr11_59550987_59551059_73_-	1.6723705576213046	0.4028675063982412	2.941873608844368	3.849377465985452	2.8426199010290207	0.013719193311342047	0.043499881231084545	-3.2223953183522402
URS000038F4B2_GR_chr12_98504252_98504323_72_+	1.1408124276335543	0.26803040415155577	2.013594451115553	2.759314407201059	2.8203381182723626	0.01431306329905508	0.045225304174097654	-3.1528377890862083
URS00003130BD_GR_chr7_148941488_148941571_84_+	0.7243381293071831	0.16944337031912526	1.2792328882952408	8.505856949383807	2.8165888155531076	0.014416702039985673	0.045234408350914676	-3.4430444533621123
URS0000EFC449_GR_chr17_2049928_2049986_59_-	-1.3861867358303812	-2.448446044676782	-0.32392742698398047	2.1118266393570626	-2.8156840414893107	0.014441822172458355	0.045234408350914676	-3.0171543405801255
URS000041798D_GR_chr21_8218915_8218940_26_+	1.4110206963801595	0.3303204125519159	2.4917209802084033	7.515143811446433	2.82222195663799	0.014466302122093534	0.045234408350914676	-3.4383067790091153
URS0000EFD039_GR_chr14_100307875_100307933_59_+	1.181753272253161	0.27466228402585535	2.0888442604804665	3.8207231275678555	2.8110507566325067	0.014571136156132565	0.045234408350914676	-3.300393698249704
URS000070931D_GR_chr9_124692472_124692545_74_+	-0.846999296851167	-1.4972429451009766	-0.19675564860135752	5.31896441415615	-2.810603982871718	0.014583665483815214	0.045234408350914676	-3.3269890283269263
URS00004DC6A5_GR_chr1_40754413_40754434_22_+	-0.8418688638186573	-1.4884239191192532	-0.19531380851806157	12.915597895952532	-2.80951698533985	0.014614193467218588	0.045234408350914676	-3.4320020751320675
URS00002B452B_GR_chr1_1167160_1167182_23_+	0.7827215781716097	0.17967050851439137	1.3857726478288281	7.939799459607914	2.80056682991728	0.014867953204908529	0.04583886063990785	-3.4694279571888478
URS0000EFDE70_GR_chr17_7223307_7223364_58_-	1.0049449981740635	0.23027262304052487	1.7796173733076022	4.2187544228023235	2.79909056161925	0.014910222801552445	0.04583886063990785	-3.3506295473612484
URS000050B350_GR_chr19_49489966_49490047_82_+	1.432580338770277	0.32170342089072546	2.5434572566498286	3.833138174887205	2.7825678928382023	0.01539143373997981	0.04688298901241103	-3.2986980423063144
URS0000272A3D_GR_chr1_207801865_207801886_22_-	-0.8364722251002803	-1.4851935302985764	-0.18775091990198411	10.506967973334717	-2.782185544652554	0.015402747831155085	0.04688298901241103	-3.515694316913692
URS000042BD45_GR_chr1_172138816_172138838_23_-	-1.13180559249161	-2.009588743105097	-0.25402244187812306	2.209399979839136	-2.782129373739877	0.015404410675506481	0.04688298901241103	-3.2068790339607505
URS000069573D_GR_chr1_173864146_173864222_77_-	1.3114665977334834	0.28761186894849744	2.3353213265184696	5.4270993935871275	2.7638318643931292	0.015955550025499324	0.04839850174401461	-3.4209792291859284
URS0000027F06_GR_chrM_12207_12265_59_+	0.9407280549399992	0.20382685297888048	1.677629256901118	4.716370408690095	2.7545303205952774	0.01624308351662201	0.04878728597957546	-3.4854014578305144
URS0000801906_GR_chr5_94569467_94569498_32_-	0.9880222052821894	0.21397907201011857	1.7620653385542604	8.209194634259878	2.754192359274722	0.01625362571230716	0.04878728597957546	-3.549497912685187
URS000014E598_GR_chr19_45478601_45478687_87_-	1.2520654507154512	0.27058064692207806	2.2335502545088244	3.0103252957214877	2.752556093897927	0.016304761369579132	0.04878728597957546	-3.3150971767956863
URS0000EFC51E_GR_chr4_38868055_38868113_59_+	1.1258195509128797	0.24285199311493666	2.0087871087108224	1.7394470283701737	2.751165809233339	0.016348333526937542	0.04878728597957546	-3.2638001738563713
URS000052A1C9_GR_chr6_26571864_26571936_73_-	1.4778857266161962	0.318750340625481	2.637021112606911	1.546392840270706	2.7510559104341916	0.016351782663484082	0.04878728597957546	-3.109881133978925
URS0000137EDE_GR_chr6_71376960_71377031_72_-	-1.3019747781669484	-2.3259950506626086	-0.2779545056712882	2.202682911830325	-2.743384893642488	0.016594303249544456	0.049349071755181224	-3.224574945147014
URS0000D516DD_GR_chr14_100109673_100109699_27_+	1.5615273844764825	0.3324231886836053	2.79063158026936	3.3361603733481844	2.7412814658418694	0.016661416197431507	0.04938725973831489	-3.3587717812017184
URS00005B985B_GR_chr19_49490907_49490972_66_+	1.073744355704644	0.22800517358211714	1.9194835378271708	3.263743275592962	2.7394108317083936	0.016721324594234727	0.04940391357387533	-3.3484120121706997
URS0000C8E9CB_GR_chr1_148317369_148317438_70_-	1.970504734601761	0.41402886057426236	3.52698060862926	1.553017286693762	2.7316673731497376	0.01697156387590135	0.04998098099375478	-3.050971421726315
URS0000EFE44F_GR_chr10_63372968_63373033_66_-	-1.086826443676669	-1.9519264206732587	-0.22172646668007934	3.085515308927765	-2.7107322483764977	0.017666581027408132	0.051859963661101294	-3.3737396822736296
URS000005AEAB_GR_chr16_22195711_22195792_82_-	1.2560274923124632	0.2537779760649854	2.258277008559941	4.5668648630149065	2.7040580850736258	0.017893943239031432	0.05228838984731845	-3.5433685311648815
URS00005CB969_GR_chr17_35151223_35151256_34_-	-0.9476711101566941	-1.7044318210307194	-0.19091039928266884	13.31602924797359	-2.7020401064219737	0.01796324850348317	0.05228838984731845	-3.6250776073768534
URS00006FC298_GR_chr6_26553503_26553574_72_+	2.07678458353485	0.41798654898105414	3.735582618088646	2.5790184406805565	2.701411008346082	0.01798490771671503	0.05228838984731845	-3.239191856008406
URS000026795D_GR_chr1_173864829_173864889_61_-	1.1614160870425878	0.2279337159057745	2.0948984581794012	3.219603188471224	2.684568207773516	0.01857435693391827	0.053830142706578425	-3.4766444012335587
URS0000EFF427_GR_chrX_74218556_74218608_53_-	-0.7845038814667911	-1.421377140567664	-0.14763062236591806	5.579461937730038	-2.657876569315844	0.019547264804248794	0.056469876101163184	-3.655141523272451
URS000022A78C_GR_chr9_114209487_114209507_21_+	1.8488916170011853	0.34768924832291415	3.3500939856794565	6.008147770741505	2.666115554157747	0.019679891365768743	0.056588633992007205	-3.6894946495975893
URS000098604A_GR_chr2_202346276_202346373_98_-	1.4762384609720458	0.2758385539423627	2.676638368001729	4.337452548287773	2.6536924629230603	0.01971274392908383	0.056588633992007205	-3.593425622304525
URS00000FA8B2_GR_chr6_26575570_26575662_93_+	-0.8961572770360826	-1.6256190341376038	-0.16669551993456144	6.4913697850963095	-2.650784567074429	0.019814003034106457	0.056700448934078225	-3.7036158814851636
URS000000EE2E_GR_chr1_633464_633533_70_+	2.031606738600965	0.376302232445461	3.6869112447564687	2.717664652653556	2.6482225144829497	0.019911233037606467	0.05677567705009039	-3.331397605268598
URS0000701C43_GR_chr2_218402649_218402719_71_+	-1.0146591715375024	-1.8418206547407974	-0.18749768833420755	2.3796288485815955	-2.646809033356691	0.01996507324838343	0.05677567705009039	-3.501664740267052
hsa_piR_004987_DQ576872	-1.1298346848954912	-2.0530095678819134	-0.20665980190906885	2.8473724685946196	-2.640727871180361	0.020198327529246284	0.057117037034578926	-3.4285470813743992
URS000027315D_GR_chr22_39313819_39313911_93_-	0.9499682122979638	0.173666313139054	1.7262701114568735	2.4371438905158156	2.6404086738089743	0.02021064387377408	0.057117037034578926	-3.4954673407387764
URS0000D52743_GR_chr10_102436557_102436578_22_+	-1.03945755666407	-1.8916183702790657	-0.1872967430490744	5.612415670270663	-2.631951775564646	0.02053962891918274	0.057807833999945574	-3.7013413703220897
URS00004953B9_GR_chrM_716_777_62_+	1.2406287161539105	0.22286288751051764	2.2583945447973033	3.082704552793696	2.6301873826625743	0.02060891964286028	0.057807833999945574	-3.502897666800601
URS000083167E_GR_chr1_630916_630981_66_-	0.9328142328031612	0.16729642754225904	1.6983320380640634	1.5424455141368139	2.6292543044456735	0.020645654999980563	0.057807833999945574	-3.481706740260653
URS000011554A_GR_chr6_71403546_71403625_80_-	-1.913919489847446	-3.4858870660613075	-0.3419519136335849	1.882705102135178	-2.6270770301436768	0.020731622091452774	0.057870478844239334	-3.3909230475925765
URS000043D261_GR_chr6_71403551_71403621_71_-	-1.5900734495708875	-2.8956863680779756	-0.2844605310637993	10.243371559782666	-2.636389076884566	0.020816536975610502	0.057929812378610265	-3.789181354358612
URS0000367985_GR_chr17_31560016_31560037_22_+	-0.8598225465131364	-1.5693260989989373	-0.1503189940273354	8.53987896960172	-2.6148512054005826	0.021220841036966104	0.05875745937550808	-3.8128679250709765
URS0000EFDFC2_GR_chr3_160404753_160404818_66_+	0.9583589668832033	0.16737953052122734	1.7493384032451793	5.0022280878025835	2.614301931925867	0.021243081466529843	0.05875745937550808	-3.679385128898625
URS0000192F9C_GR_chr12_6963742_6963764_23_+	1.21158522744771	0.21069407447946875	2.212476380415951	12.340925303104678	2.612084048760889	0.02134198044911115	0.058852127905124695	-3.8008938275553237
URS0000815733_GR_chrM_5577_5649_73_-	1.441325262515286	0.2501729894711664	2.6324775355594054	4.010309114592736	2.615518298919169	0.021443500569261698	0.05895343056806086	-3.7445597050937676
URS0000725609_GR_chr1_75789477_75789548_72_+	1.1017005745494362	0.1866453297584456	2.0167558193404265	2.063008435826436	2.597819590064772	0.02192108669220707	0.06008490629490491	-3.5412643491444253
URS0000EFC4FB_GR_chr22_46113690_46113765_76_+	-1.0023791965718445	-1.8376223310305235	-0.16713606211316534	13.480983291535349	-2.589475798144187	0.022272266139924182	0.06086415071270572	-3.827264622828591
URS000001388A_GR_chr6_85677294_85677368_75_-	1.0266277768815435	0.17046368727101302	1.882791866492074	7.1593125731231915	2.5873115579136337	0.02236424325864816	0.06093251905799349	-3.8274305899647536
URS000075BA3A_GR_chr1_155195177_155195272_96_+	1.0078109301740223	0.1640486305649579	1.851573229783087	4.8341065628978415	2.5772210725330065	0.022797954923194072	0.06176518765212992	-3.7620933855003273
URS000028DE3F_GR_chr10_17845122_17845142_21_+	-1.9447501025287177	-3.5734375436511066	-0.31606266140632866	0.6686339504925424	-2.5764325760784295	0.022832187361162354	0.06176518765212992	-3.451493868884668
URS0000467AB5_GR_chr19_10107651_10107735_85_+	1.0225051169039552	0.16544487416187026	1.87956535964604	2.9608939256927136	2.57422715109572	0.0229282000316419	0.06176518765212992	-3.6351169385503415
URS00001D909A_GR_chr16_3150674_3150746_73_+	3.2370088503028196	0.5371492865668532	5.936868414038786	4.947778839060886	2.6310118838835947	0.022941355413648255	0.06176518765212992	-3.7333447615424284
URS0000519855_GR_chr2_231460370_231460437_68_-	1.1167196714938523	0.17956298029161044	2.0538763626960943	4.973082889920062	2.5711338276902653	0.023063526090761396	0.06177396731719002	-3.784371322531362
URS000075B7F3_GR_chr5_180015318_180015340_23_-	1.1920702287559273	0.19152950660481838	2.192610950907036	2.255363817087179	2.5707497298355806	0.023080383393235836	0.06177396731719002	-3.5782988196010255
URS000072C309_GR_chr17_76561634_76561705_72_+	1.5903082187020414	0.25391031944819376	2.926706117955889	2.462965874199405	2.5676643142442956	0.02321622961321072	0.06186389460143947	-3.5243505599840654
URS000036AFF1_GR_chr5_137647572_137647649_78_-	-1.15098830593712	-2.1185035185884677	-0.18347309328577244	0.9447250837816898	-2.5668815891120556	0.023250814696437017	0.06186389460143947	-3.4063847489892147
URS0000EFBCD6_GR_chr7_100093775_100093837_63_-	0.6934491062710535	0.11019472843721245	1.2767034841048945	11.39535839788955	2.5653658650117204	0.023317929503619494	0.06186389460143947	-3.908439188567053
URS00006BB9DA_GR_chr11_16974421_16974487_67_-	2.365631287901021	0.3624064809427634	4.368856094859279	1.1572768832185434	2.548062591999838	0.024097506355671743	0.06349546761300501	-3.351684688258951
URS0000D53E88_GR_chr8_22244966_22245037_72_-	-0.8784266451809781	-1.622584164939441	-0.13426912542251523	7.369916520056978	-2.5470258469235976	0.024145007176808325	0.06349546761300501	-3.921635202557694
URS00006DFBDB_GR_chr11_57641201_57641283_83_+	-0.923682234210121	-1.7061865514306365	-0.14117791698960536	4.404574769078803	-2.546997827186918	0.024146292219513053	0.06349546761300501	-3.853455470294716
URS00006DBFC1_GR_chr1_145459658_145459729_72_+	-1.7288867087014954	-3.1943493648912455	-0.2634240525117453	1.4597091108631026	-2.5455668445199406	0.02421200797990411	0.06349546761300501	-3.586277681803713
URS000040478E_GR_chr1_44778390_44778458_69_+	0.8156351619185522	0.11989746208757512	1.5113728617495292	3.3647491497389943	2.5295491888767923	0.024959486696176154	0.06526762325724224	-3.753308212448794
URS00004C105E_GR_chr9_94178835_94178919_85_+	-0.9050070667275363	-1.6793616322836238	-0.13065250117144867	4.687042975177194	-2.5217662802821135	0.025330678253715107	0.06604847338361246	-3.7985815293712557
URS00000CC06A_GR_chr15_89335073_89335145_73_+	1.9708176986395642	0.2838181491154883	3.6578172481636404	7.299850235982532	2.53913232632508	0.025607683460307583	0.06657997699679971	-3.9226882758406227
URS0000EFC463_GR_chrX_45746179_45746242_64_-	-1.1549579902203109	-2.1462823942315974	-0.16363358620902446	2.758729385156543	-2.513871742755809	0.02571263188823837	0.06660747133984778	-3.6387870062969707
URS0000EFE964_GR_chr17_28861547_28861604_58_-	-3.0722687231723587	-5.701961357598599	-0.44257608874611876	5.479082336481779	-2.5531049268218062	0.02576838690028953	0.06660747133984778	-3.6339778508632516
URS0000EFC9F6_GR_chr9_136670616_136670638_23_+	-0.8764504619778943	-1.6299180878469286	-0.12298283610886007	7.867166434926327	-2.509894712444476	0.02590714622052703	0.06660747133984778	-3.995336525364035
URS000075C2A0_GR_chr10_102436512_102436584_73_+	-0.997293263786533	-1.8546742081924494	-0.13991231938061666	3.421417500022863	-2.5098154292497155	0.02591103830143529	0.06660747133984778	-3.764027040507732
URS0000120E41_GR_chr14_20610132_20610213_82_+	1.377348540358807	0.1911757630145985	2.5635213177030156	7.752102480305697	2.5120726066921875	0.02620588711511745	0.0671756542950898	-3.9930173739855004
URS000053336F_GR_chr16_2155023_2155105_83_-	1.4403167116845363	0.198253769627027	2.6823796537420455	8.870430817233338	2.5102741363808985	0.026390741821431314	0.06743136336062346	-4.009470111025827
URS00001A2E6B_GR_chr14_101065346_101065368_23_+	-1.4305562002168042	-2.6658041111871436	-0.1953082892464646	3.0817759309329467	-2.4988691878581983	0.026453842549167668	0.06743136336062346	-3.7492907148691446
URS00001B506A_GR_chr17_8120314_8120395_82_-	1.519951234708108	0.20686764265479307	2.8330348267614225	4.279626044103499	2.5020750249602908	0.02656902407060416	0.0675357874420385	-3.873518208329044
URS000059900F_GR_chr17_68019897_68019969_73_-	1.0508705111060772	0.1395626056955127	1.9621784165166418	6.098073062870524	2.4881513472937145	0.026995922723465793	0.06842977626282415	-3.9354590839369994
URS0000EFEBDE_GR_chr3_37969412_37969473_62_+	-1.488454060823009	-2.7883246251051	-0.1885834965409181	2.080734016459244	-2.470745722683903	0.027899098469507014	0.0703327543707641	-3.704227876934373
URS0000CA664E_GR_chr7_139044101_139044124_24_-	1.0155158520755263	0.1286488287184574	1.902382875432595	4.1243722387028106	2.4707051843856176	0.02790123552510532	0.0703327543707641	-3.9133558331888723
URS00003D5391_GR_chr12_54034010_54034031_22_+	1.1170408100042368	0.13637718469216864	2.097704435316305	1.7050187509512376	2.4577726058199465	0.02859109089811655	0.07187263181570734	-3.82129553437898
URS00004A7BA1_GR_chr21_8212566_8212588_23_+	0.9084141523468627	0.11018106339653289	1.7066472412971927	7.51333434173355	2.4555393109513997	0.028711867167224948	0.07197740805006804	-4.0950058061365935
URS0000AA0E3D_GR_chr9_33352788_33352874_87_-	1.2988782819758884	0.15647448248396567	2.4412820814678113	2.023855657222605	2.4532485029853976	0.02883626255016521	0.07209065637541302	-3.561787455606681
URS0000EFDE05_GR_chr6_71376963_71377025_63_-	-0.8869355750244114	-1.6715229644381142	-0.10234818561070869	9.168094280740203	-2.4391779056384744	0.029611743079306398	0.07382653754018856	-4.135780272693362
